scorer,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000,DLC_resnet50_EPMMar18shuffle1_1800000
bodyparts,tl,tl,tl,tr,tr,tr,bl,bl,bl,br,br,br,lt,lt,lt,lb,lb,lb,rt,rt,rt,rb,rb,rb,ctl,ctl,ctl,ctr,ctr,ctr,cbl,cbl,cbl,cbr,cbr,cbr,nose,nose,nose,headcentre,headcentre,headcentre,neck,neck,neck,bodycentre,bodycentre,bodycentre,bcl,bcl,bcl,bcr,bcr,bcr,hipl,hipl,hipl,hipr,hipr,hipr,tailbase,tailbase,tailbase,tailcentre,tailcentre,tailcentre,tailtip,tailtip,tailtip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,511.2917785644531,132.0749969482422,0.9999605417251587,581.3170166015625,130.49041748046875,0.9998869895935059,513.5358276367188,951.0955810546875,0.9996345043182373,587.2904663085938,950.69775390625,0.9998039603233337,132.67379760742188,494.54937744140625,0.9997982382774353,132.7713623046875,574.9830322265625,0.9990143775939941,974.2257080078125,487.8185119628906,0.9999892711639404,978.4801635742188,572.7886352539062,0.9993626475334167,511.3052673339844,495.46197509765625,0.9999810457229614,588.4329223632812,491.0138244628906,0.9993841648101807,507.682373046875,576.4154663085938,0.9997667670249939,587.9815063476562,576.1295776367188,0.9994277358055115,395.2003479003906,545.7140502929688,0.9977890253067017,418.1719665527344,545.0368041992188,0.9981685876846313,427.199951171875,543.0096435546875,0.995248019695282,468.1647644042969,541.4722290039062,0.9980923533439636,443.4725341796875,553.4903564453125,0.9942717552185059,440.3323059082031,529.5328369140625,0.994561493396759,492.61798095703125,554.1102905273438,0.9952799081802368,497.2375183105469,524.770751953125,0.8140416741371155,518.111083984375,538.7847290039062,0.9990146160125732,554.6552124023438,545.40185546875,0.9945690631866455,589.93408203125,549.3699951171875,0.9993615746498108
1,511.18572998046875,131.9489288330078,0.9999520778656006,581.2723999023438,130.47767639160156,0.9998972415924072,513.583740234375,951.0264282226562,0.9996592998504639,587.3126831054688,950.7894897460938,0.9997941851615906,132.85191345214844,494.6106872558594,0.9998142123222351,132.7995147705078,574.8167114257812,0.9990166425704956,974.2303466796875,488.2826843261719,0.9999896287918091,978.4003295898438,572.6015014648438,0.999427855014801,511.1700744628906,495.41717529296875,0.9999746084213257,588.5667114257812,490.90887451171875,0.99940025806427,507.5732727050781,576.3390502929688,0.9995834231376648,587.9036254882812,575.548583984375,0.9989413619041443,393.89520263671875,547.0217895507812,0.9977625608444214,417.09521484375,545.5339965820312,0.9977678060531616,426.2679138183594,543.3964233398438,0.9963755011558533,466.91973876953125,541.2047729492188,0.9984948635101318,442.86962890625,553.6533813476562,0.9949499368667603,438.8716735839844,529.7905883789062,0.9937431216239929,491.72772216796875,553.78125,0.9943647384643555,496.96502685546875,524.31005859375,0.7650940418243408,516.4863891601562,539.0995483398438,0.9987614154815674,554.2275390625,545.2011108398438,0.9676216244697571,588.2667236328125,548.4923095703125,0.9993452429771423
2,511.2281494140625,131.93405151367188,0.999953031539917,581.3760986328125,130.51866149902344,0.9998667240142822,513.578857421875,950.9978637695312,0.9996501207351685,587.2269897460938,950.9006958007812,0.9997807145118713,132.8718719482422,494.67681884765625,0.9998295307159424,132.79498291015625,574.7186889648438,0.9991201758384705,974.2432250976562,488.31036376953125,0.9999890327453613,978.3922119140625,572.5698852539062,0.9994111061096191,511.3311462402344,495.1278381347656,0.9999728202819824,588.69482421875,491.0967712402344,0.9993425011634827,507.5605163574219,576.5425415039062,0.9994739890098572,588.003173828125,575.80419921875,0.9990307092666626,392.00921630859375,550.4424438476562,0.9968035221099854,415.6609802246094,546.466552734375,0.9970735311508179,424.70745849609375,543.6356201171875,0.9978251457214355,465.75048828125,541.138671875,0.9979197382926941,441.2253723144531,553.8734741210938,0.9951611161231995,436.3873291015625,530.2777709960938,0.9910775423049927,490.4547119140625,554.5332641601562,0.9934914708137512,495.8330993652344,524.993408203125,0.7343255281448364,514.9265747070312,539.7867431640625,0.9989952445030212,554.0564575195312,545.6493530273438,0.9526010751724243,588.6724853515625,548.6022338867188,0.999403715133667
3,511.04974365234375,131.8455047607422,0.9999535083770752,581.4021606445312,130.50228881835938,0.9998881816864014,513.4346923828125,950.985595703125,0.999666690826416,587.29931640625,950.8618774414062,0.9997838139533997,132.91220092773438,494.6426086425781,0.9998340606689453,132.77020263671875,574.5891723632812,0.9990891218185425,974.1015625,488.39007568359375,0.9999889135360718,978.3699340820312,572.6788330078125,0.9994680285453796,511.3132019042969,495.3429260253906,0.9999700784683228,588.700439453125,490.90313720703125,0.9992607235908508,507.88336181640625,576.377197265625,0.9995286464691162,587.809326171875,575.4076538085938,0.9987903237342834,391.254638671875,552.5025634765625,0.9959748387336731,415.0515441894531,547.4683227539062,0.9962722063064575,424.0787048339844,544.2921142578125,0.9982033967971802,465.4010314941406,540.7063598632812,0.9978355765342712,441.4593505859375,554.189208984375,0.9940779209136963,435.5235595703125,530.5415649414062,0.9924799203872681,490.9813537597656,553.8489379882812,0.9933591485023499,495.70111083984375,523.9182739257812,0.7058528065681458,515.0839233398438,539.5335693359375,0.9990608096122742,554.7906494140625,545.0761108398438,0.9401026368141174,587.8818359375,547.9876708984375,0.9995560050010681
4,511.1027526855469,131.85678100585938,0.9999490976333618,581.2822265625,130.61761474609375,0.9998854398727417,513.4986572265625,950.9901733398438,0.9996416568756104,587.2237548828125,950.9111328125,0.9997897744178772,132.89413452148438,494.6611328125,0.9998175501823425,132.7749786376953,574.66162109375,0.9990019202232361,974.163330078125,488.8174743652344,0.9999877214431763,978.3905029296875,572.7047729492188,0.9994426369667053,511.3062744140625,495.4046325683594,0.9999657869338989,588.630126953125,490.7429504394531,0.999174177646637,507.8514404296875,576.47900390625,0.999610960483551,587.7740478515625,575.245361328125,0.998715877532959,392.7760925292969,555.8577270507812,0.9968878626823425,415.19525146484375,548.7418823242188,0.9960685968399048,424.00592041015625,544.7584228515625,0.9984007477760315,465.9156799316406,540.7904663085938,0.9983524084091187,441.728515625,554.6201782226562,0.9929788708686829,435.1134338378906,531.0139770507812,0.9945307374000549,490.7183837890625,553.9498291015625,0.9941322207450867,495.19903564453125,523.8512573242188,0.7366724014282227,514.76904296875,539.63623046875,0.9992189407348633,555.5010986328125,543.788330078125,0.8845930099487305,588.748291015625,546.6240234375,0.9995430707931519
5,511.08660888671875,131.84556579589844,0.9999514818191528,581.28271484375,130.6287841796875,0.9998911619186401,513.4779052734375,951.0545043945312,0.9996299743652344,587.215087890625,950.8497924804688,0.9998107552528381,132.75555419921875,494.8839111328125,0.9998180270195007,132.77963256835938,574.6279296875,0.999144434928894,974.3685913085938,488.9309997558594,0.9999884366989136,978.19677734375,572.5741577148438,0.9994632601737976,511.3499450683594,495.452880859375,0.9999606609344482,588.4791259765625,490.9286804199219,0.999271810054779,507.79443359375,576.5520629882812,0.9996720552444458,587.8423461914062,575.6978759765625,0.9988307356834412,394.0564270019531,557.6398315429688,0.9961574673652649,416.4985656738281,549.1270751953125,0.9966675639152527,425.9504089355469,544.8535766601562,0.9975547194480896,467.0977783203125,540.44677734375,0.9985008239746094,443.4690246582031,554.247802734375,0.9930699467658997,435.6007995605469,530.8256225585938,0.995876669883728,491.75262451171875,553.7559814453125,0.9956069588661194,495.28594970703125,524.3082885742188,0.7793258428573608,516.0022583007812,538.6730346679688,0.9992732405662537,556.5105590820312,542.8109741210938,0.8330041170120239,590.654296875,546.2265625,0.9991623163223267
6,511.0525207519531,131.84521484375,0.999948263168335,581.2894897460938,130.60047912597656,0.9998770952224731,513.4904174804688,951.0072631835938,0.999659538269043,587.2958984375,950.7658081054688,0.9998000264167786,132.799072265625,494.7277526855469,0.9998078942298889,132.86326599121094,574.746826171875,0.9991299510002136,974.3363037109375,488.28948974609375,0.9999897480010986,978.1116943359375,572.7091064453125,0.9994797110557556,511.3953857421875,495.5478820800781,0.9999587535858154,588.28271484375,490.7861022949219,0.9992814660072327,507.89697265625,576.4078369140625,0.999669075012207,587.9188232421875,575.4054565429688,0.9988313317298889,393.8656921386719,561.6620483398438,0.9980188608169556,416.66497802734375,550.1827392578125,0.9963573813438416,425.3497314453125,546.4017333984375,0.9977738261222839,468.4068298339844,540.8402709960938,0.9986608028411865,444.4779357910156,554.7626342773438,0.9943600296974182,435.70404052734375,531.5279541015625,0.9975153207778931,492.04876708984375,553.9840698242188,0.9955254197120667,496.808349609375,522.936767578125,0.8310734629631042,516.32666015625,539.3857421875,0.9993958473205566,556.19482421875,543.3208618164062,0.8379610776901245,591.1354370117188,546.5675048828125,0.9982921481132507
7,511.05303955078125,131.86415100097656,0.9999485015869141,581.3389892578125,130.6014404296875,0.9998795986175537,513.3760986328125,951.2511596679688,0.9996153116226196,587.3296508789062,950.6823120117188,0.9998130202293396,132.8240203857422,494.71722412109375,0.9998171925544739,132.80979919433594,574.7710571289062,0.9991495609283447,974.4285278320312,488.406494140625,0.9999889135360718,978.2662353515625,572.6016235351562,0.9994620680809021,511.2296142578125,495.5037536621094,0.9999606609344482,588.325439453125,490.6083068847656,0.9992490410804749,507.6541442871094,576.3296508789062,0.9995977282524109,587.6937255859375,575.5809936523438,0.9989842772483826,393.1070861816406,564.7178344726562,0.9987838864326477,415.72021484375,551.14501953125,0.9951457381248474,424.1346740722656,547.094482421875,0.9979719519615173,467.87255859375,540.6986083984375,0.9984899759292603,443.7452392578125,555.3971557617188,0.9934130311012268,434.1738586425781,532.1411743164062,0.9962525367736816,491.40972900390625,554.1544189453125,0.9959231615066528,496.5186767578125,523.1382446289062,0.8358619213104248,516.509033203125,539.310791015625,0.9994255304336548,556.0317993164062,543.0453491210938,0.9169036746025085,590.0,546.8204345703125,0.9990204572677612
