NOR_PI,NOR_nose.ob.total.time,NOR_nose.ob.time.stationary,NOR_nose.ob.percentage.moving,NOR_nose.ob.transitions,NOR_nose.nob.speed.moving,NOR_nose.nob.total.time,NOR_nose.nob.time.stationary,EPM_bodycentre.center.distance.moving,EPM_bodycentre.center.time.moving,EPM_bodycentre.center.percentage.moving,EPM_bodycentre.closed.raw.speed,EPM_bodycentre.closed.percentage.moving,EPM_bodycentre.closed.top.raw.speed,EPM_bodycentre.closed.top.percentage.moving,EPM_bodycentre.closed.bottom.raw.speed,EPM_bodycentre.closed.bottom.percentage.moving,EPM_bodycentre.open.right.speed.moving,Weight_kg,main_intake
0.4884430876580898,70.66265060240963,53.19277108433734,24.722932651321397,16,10.164613508692165,67.46987951807229,57.7710843373494,51.3015279526621,4.866666666666666,21.726190476190478,3.62836611259245,14.607303651825909,4.396266209774096,20.307988450433108,2.7972742365802312,8.4375,12.336822808620397,0.251,0
0.21247357293868924,44.87951807228915,26.686746987951803,40.53691275167785,46,11.00050651428962,12.108433734939759,5.0602409638554215,297.1182995143664,21.733333333333334,30.213160333642264,5.30112360412165,27.31481481481482,7.702014570547866,37.94392523364486,3.9864084894460867,21.49437052200614,17.316944047712404,0.258,0
0.8103353490929082,20.78313253012048,11.566265060240962,44.34782608695652,15,7.8302172354835715,88.79518072289156,59.69879518072288,22.54425145884275,3.066666666666667,11.111111111111112,2.3992265984667345,12.165628435324294,2.359702318876328,11.945701357466064,2.5675284441214528,13.102119460500964,9.349016679979158,0.404,6.462
0.28674698795180725,35.662650602409634,19.638554216867465,44.93243243243244,14,11.692026007321061,14.33734939759036,12.228915662650602,0.199104526346707,0.13333333333333333,50,4.256473096396566,19.51219512195122,4.357243130312371,20.577027762656506,3.8862439917899,15.6,10.927963836279368,0.43,0
0.7057387057387057,58.0722891566265,51.3855421686747,11.514522821576763,12,9.666600570742949,139.27710843373492,132.46987951807228,93.20337984388654,7.333333333333333,17.54385964912281,3.800074048464592,15.720319099014546,4.338384747711003,19.469026548672566,3.3086360043590264,12.29802513464991,11.312126611865942,0.495,5.472
0.5292517006802722,11.533333333333333,3.5,69.65317919075144,20,17.63990595765169,12.966666666666667,3.5666666666666664,128.79820331391565,11,25.581395348837212,3.847762264567132,18.224299065420563,7.743661085636463,47.98206278026906,2.8220415596102715,10.38961038961039,13.58342351495135,0.227,0
0.5465768799102132,13.466666666666667,4.366666666666667,67.57425742574257,31,18.265423919102002,16.233333333333334,2.8000000000000007,118.89087064988944,10.133333333333333,17.798594847775178,3.4040686053499147,14.390962671905699,7.286193526238078,33.92461197339246,2.2994387382706964,8.832807570977918,16.099959829135,0.239,1.912
0.3977272727272727,30.033333333333335,6.100000000000001,79.68923418423974,54,21.843456841784672,19.833333333333332,3.133333333333333,224.46880529084024,17.333333333333332,27.60084925690021,4.843396001880386,28.937007874015748,6.702815463710678,43.23873121869783,3.639296263895147,19.675675675675674,15.803476421080065,0.21,3.15
0.671137026239067,18.8,3,84.04255319148936,30,17.19649403271325,38.36666666666667,11.766666666666666,122.3832787921315,10.6,20.866141732283467,3.5350279564494933,13.738601823708205,4.797233901360326,25.83479789103691,2.867560314577501,7.342007434944238,12.458316762279818,0.245,0
0.44288577154308617,37.06666666666667,10.36666666666667,72.03237410071942,41,16.171374437933682,29.466666666666665,11.5,255.33432749132265,19.266666666666666,22.578125,6.154858634396804,30.53173241852487,11.362219490996333,55.23255813953488,3.975622460832039,20.194647201946474,17.319901887218357,0.255,0
0.40639861651534803,45.766666666666666,20,56.30007283321194,34,18.323508597182585,31.333333333333332,8.899999999999999,30.317249074201015,4.066666666666666,14.69879518072289,3.018761308763442,11.158966327329678,4.16630557797746,22.5050916496945,2.30191113550125,4.071246819338422,11.353181606333157,0.36,0
0.6234920634920635,19.766666666666666,3.466666666666665,82.46205733558179,35,14.13550696035894,32.733333333333334,7.533333333333335,82.16614420595309,7.6,43.34600760456273,3.97818071761946,19.79958534899793,5.353969697527901,31.68469860896445,2.865511380118507,10.1875,13.907621995796484,0.387,0
0.7715289982425309,17.333333333333332,2.133333333333333,87.6923076923077,16,12.892551187141365,58.53333333333333,17.733333333333334,5.899148609150527,0.5333333333333333,6.25,3.9680301813207612,18.575553416746875,5.82785116289952,33.194154488517746,2.3772190202917862,6.07142857142857,12.610281827596433,0.427,0
0.48329207920792083,27.833333333333332,11.366666666666667,59.16167664670658,30,18.077721559456943,26.033333333333335,4,38.596463380010654,3.6,22.31404958677686,3.36789794081066,14.325259515570934,4.332579523706584,22.54038179148311,2.5080181529152106,7.002617801047122,11.549935902325677,0.305,0
0.5059263880224579,26.4,11.366666666666665,56.94444444444444,36,13.955337975871656,27.033333333333335,8.5,14.433850972335891,1.4666666666666666,23.913043478260867,3.576737957554058,19.146005509641874,4.592346815870023,27.360988526037072,2.4756041427483275,10.239234449760765,11.37269485463016,0.351,4.563
0.27599243856332706,38.3,12.199999999999996,68.14621409921672,38,17.50611175045019,14.6,1.7666666666666657,53.974109147336605,6.733333333333333,19.165085388994306,3.303698401405551,15.321428571428571,3.4777158330517546,17.316017316017316,2.965899857621743,11.449579831932773,12.902265807045513,0.391,0
0.3675344563552833,27.533333333333335,2.6000000000000014,90.55690072639224,36,15.092433900949134,16,3.8000000000000007,222.69630146096932,15.4,22.69155206286837,2.684039507678169,7.495256166982922,3.3171145474954864,14.555256064690028,2.5488231347523054,5.987334484743812,7.713439088914828,0.35,4.8999999999999995
0.7150943396226416,10.066666666666666,1.9666666666666668,80.4635761589404,17,14.324111201372386,25.266666666666666,7.666666666666664,67.58525236356424,6,13.293943870014772,4.472792506471163,20.80760095011876,5.597255220050187,28.830313014827013,2.9406962839291486,9.876543209876543,14.669447324109676,0.222,1.554
