"","l_Insular.Cortex","r_Insular.Cortex","l_Amygdal.Area","r_Amygdal.Area","l_Bed.Nucleus.of.the.Stria.Terminalis","r_Bed.Nucleus.of.the.Stria.Terminalis","l_Hippocampus","r_Hippocampus","l_Orbitofrontal.cortex","r_Orbitofrontal.cortex","l_Entorhinal.Cortex","r_Entorhinal.Cortex","l_Frontal.Association.Cortex","r_Frontal.Association.Cortex","l_Globus.Pallidus","r_Globus.Pallidus","l_Glomerular.Layer.of.the.Accessory.Olfactory.Bulb","r_Glomerular.Layer.of.the.Accessory.Olfactory.Bulb","l_Glomerular.Layer.of.the.Olfactory.Bulb","r_Glomerular.Layer.of.the.Olfactory.Bulb","l_Granule.Cell.Level.of.the.Cerebellum","r_Granule.Cell.Level.of.the.Cerebellum","l_Hypothalamic.Region","r_Hypothalamic.Region","l_Entorhinal.Cortex","r_Entorhinal.Cortex","l_Vermix.Molecular.Layer.of.the.Cerebellum","r_Vermix.Molecular.Layer.of.the.Cerebellum","l_Lateral.Molecular.Layer.of.the.Cerebellum","r_Lateral.Molecular.Layer.of.the.Cerebellum","l_Anterior.Olfactory.Bulb","r_Anterior.Olfactory.Bulb","l_Posterior.Olfactory.Bulb","r_Posterior.Olfactory.Bulb","l_Subiculum","r_Subiculum","l_Perirhinal.Area","r_Perirhinal.Area","l_PreLimbic.System","r_PreLimbic.System","l_Primary.Cingular.Cortex","r_Primary.Cingular.Cortex","l_Primary.Motor.Cortex","r_Primary.Motor.Cortex","l_Retrosplenial.Cortex","r_Retrosplenial.Cortex","l_Secondary.Cingular.Cortex","r_Secondary.Cingular.Cortex","l_Secondary.Motor.Cortex","r_Secondary.Motor.Cortex","l_Striatum","r_Striatum","l_Ventral.Tegmental.Area","r_Ventral.Tegmental.Area","l_Substantia.Nigra","r_Substantia.Nigra","l_Thalamus","r_Thalamus"
"1",1,0.161355870626028,-0.101107722419544,0.0563029982237107,0.237136625175055,0.240613556915757,-0.305769341600254,0.183656600233626,0.155972998969563,-0.0389717684114944,0.147618102406545,-0.0527567657924089,-0.106823289435028,-0.192902204037502,-0.0440268289991307,-0.0829919272341268,-0.145473134690179,-0.168385796685267,-0.0349918119033824,-0.0562368014624826,-0.0211562583477678,-0.0335003369188391,-0.147704039525823,0.00943259917049949,0.156084128914382,0.236133562636911,0.0650777214410519,0.074762685383476,0.171272924547023,0.00412667892924923,-0.0169061238514308,-0.129628381807246,-0.0704643343304325,-0.145265690194696,-0.126133193753713,0.0955325005679662,-0.0195448988615576,0.0143003728300689,-0.168875674048925,-0.0576202519847199,0.0333334193105419,-0.0702963871509346,-0.167349799338489,-0.205794321106757,-0.0586194292048495,-0.0570666156384038,0.129673886717343,0.155141154177356,-0.0780355389756952,-0.229027912281965,0.0680281869171307,-0.0586335724363733,0.0644094673899154,0.00662280332613577,0.00828584457599452,0.0702228093349115,-0.115186499087474,-0.0204009337322532
"2",0.161355870626028,1,-0.090016095714014,0.026634499015193,0.019287713886533,-0.0367526295914836,-0.151637828454166,-0.0170424045682326,0.171386697164826,0.160567705881217,0.114579182013341,-0.137910083839967,-0.298435208957646,-0.160149059158641,-0.148399785400628,-0.0535218087267382,-0.141546161005404,-0.113330066710761,0.238755151843102,-0.0283347924581046,0.204552800943886,-0.0819790060268595,-0.0393116580782603,0.111724894024543,0.0932512549760034,0.0873592736261314,-0.039804547474299,-0.0397440224268316,0.241572382990043,0.0903430554422182,-0.00533658941760638,0.0218195568050378,-0.0107341577738894,-0.0059996110415834,-0.247447318220083,0.102976995720006,-0.0280588669428306,-0.105137690960806,-0.205999877464636,0.218597522417343,-0.152704069004716,-0.204218586485263,-0.169548028064794,-0.160775046802589,-0.141548492558194,-0.0184805409643043,-0.0747903555607804,-0.0954460831649392,-0.182641318146503,-0.105649518634857,-0.11825011366298,0.100217600134441,-0.0372145060240945,-0.0645114556326199,0.0145347915200113,0.0519184434815805,0.137741500878918,-0.0538792931416225
"3",-0.101107722419544,-0.0900160957140139,1,0.111418369680892,-0.0339931300637608,-0.0566140095544939,0.0945956913411468,-0.192376718188211,-0.171131738094782,0.0844067226834191,0.0547779099640735,0.224315314679817,0.118410438053235,0.180725963834942,-0.00328952195215068,-0.0707828663291407,0.0433805045903323,0.0480991997609105,-0.070627090809528,-0.239333899421937,0.0968452115904238,0.107950659540131,0.0036746451596448,-0.0225937325417389,0.109918594697078,-0.08292584840907,0.160954912759506,-0.161989047437615,-0.208177648400128,-0.0191250046759963,-0.0693275069425435,-0.00912477323937086,-0.028077435314822,-0.167432215319794,0.132459579842391,-0.0878121178598384,0.166810288537561,0.200639926937169,-0.0690654105900606,-0.0964554807863564,0.0343530130618065,-0.0404335855680113,-0.225650228824054,0.108394030942038,-0.0631128312889506,0.0197145546531793,-0.20280515508715,0.0584821234902061,-0.028277065581399,0.0164156594252762,0.0476066821310545,-0.0455662040283234,0.0809040379143032,-0.123584413152458,0.045965360129611,-0.152593885894062,0.0964642408283032,0.0375558256546536
"4",0.0563029982237107,0.026634499015193,0.111418369680892,1,0.0772586601139535,0.0338532644712747,-0.0226146554351664,-0.0153850495887206,-0.0438135036635314,-0.0759315403642478,-0.0842407241159143,0.136095477854456,0.0949364470763667,0.00671938625692531,0.0354179115682721,0.0222487015617481,0.038910582554728,0.0498414202280562,-0.0308594612303622,-0.192405293548959,-0.0630204077924098,-0.117199717156329,-0.105033714590445,-0.186766561928321,-0.016878188469739,0.00296469680667755,0.150648394160879,-0.0790339166057859,0.144612898832513,-0.117703065082357,-0.039826690578114,-0.126475443642023,0.0731609559022525,-0.0312306208494649,-0.122410024559141,-0.0834204321876153,0.0546682636907046,-0.0986944113191274,0.0982330467903418,0.139284073283279,0.02318763900404,-0.0810186580687434,0.00309559215569498,-0.10703878271556,-0.0459095863113021,-0.0187462217014237,0.0956119719869348,0.124243661980992,0.0390893821280273,-0.0742024851063451,-0.00698376538118881,-0.00513615884746351,0.238934487050645,0.112673221554568,-0.0515654896777035,-0.0311775683824001,0.161406810628018,0.177883479608049
"5",0.237136625175055,0.019287713886533,-0.0339931300637608,0.0772586601139536,1,0.124452603834672,-0.0890885346668396,0.0768298054803487,0.0793830670649667,-0.0835090785147819,0.17137003672881,0.068802538108992,0.031888425568284,-0.102232682139758,0.00174271719449087,-0.0120312852124386,-0.0384150502739541,-0.0568098912484068,-0.0403688153289201,-0.0477774417953091,0.192239736523414,-0.181374142405009,-0.0310501803850199,0.151884004152185,0.193093562396803,0.0419697083020398,-0.167060011245086,-0.133400442918037,0.0808676350403496,-0.0154998006851632,0.0589092362605807,-0.0837046574131872,0.0102700345775549,0.0401077032292031,-0.125778195800084,0.0358455662962194,-0.0457968290693079,-0.14910313081902,-0.158820476205608,-0.116469359071853,-0.0421329891656247,-0.239610267287467,0.063378635855715,-0.182603708414563,-0.210519365486406,-0.0382211233887185,0.108669294678814,-0.0231255306521857,0.0333688318160455,-0.0590430613100401,0.194214084061042,0.0265613492259142,-0.0288432378779375,-0.016738625395594,0.0810764595660277,0.0319310033816153,-0.0274137172620018,0.185135905302454
"6",0.240613556915757,-0.0367526295914836,-0.0566140095544939,0.0338532644712747,0.124452603834672,1,-0.182213926648716,-0.0151411942681841,-0.0066343947800159,0.0569040757187367,0.0394334193800548,0.0349041937326142,0.0432519178514102,-0.0438910831681507,0.0699671890501636,0.0649153358281935,-0.133634085361014,-0.091656199330541,0.0887777204218598,-0.08577703581201,0.0364676467653388,-0.137463917473641,-0.046443605517848,0.0554965717489323,0.0391015555363007,0.187237391925199,0.0718115225886476,-0.15983790974172,0.202616507263622,0.0472677972577667,0.275311236486928,-0.150193959065577,0.0461114305304266,-0.0539741931714397,-0.0535496568686276,0.042657988775848,-0.0618717846661752,-0.00611811382748264,-0.0604863730119106,-0.0545702938563328,-0.145578981857117,-0.00424597193400896,-0.0622229826031041,0.00498396154616438,-0.057208185999576,0.0452248465485846,-0.0805719757844996,0.147457866125044,-0.0947198973262012,-0.0467376116678456,-0.0199715559077277,-0.0509970943721865,-0.139281178013555,-0.0604693163270949,-0.0484413936760655,-0.0499202595729345,-0.0980569256769948,0.0589760737962177
"7",-0.305769341600254,-0.151637828454166,0.0945956913411468,-0.0226146554351664,-0.0890885346668395,-0.182213926648716,1,-0.166981587050165,-0.203483653271647,0.289991544873256,-0.24083645980541,0.0846254078252703,0.118328827332949,0.193102724806051,0.0479300232997312,-0.0781710165166832,-0.0237634839772109,0.0391330108914971,-0.141976585921623,0.055704383913954,-0.0501581853592628,0.170653337527277,0.0838958751966203,0.0577391446438959,-0.176834543638642,-0.29728211153563,0.0592335678177722,-0.0158885514479856,-0.254011028484504,-0.0829437284140179,-0.0809883283048505,0.094105927634189,0.100035254323226,0.0791519839349839,0.350413398960637,-0.218254216149685,-0.189758897517296,0.0862235266487469,-0.0176395984297942,-0.21105029044189,0.0503193798826357,0.0393621092844176,-0.0456658145720409,0.265779229069127,0.053001694678538,0.117812858358843,0.0287028405719105,-0.0593676886536977,0.0243610632708244,0.309103915743931,-0.152180999746661,-0.0432034916038394,0.131574788014319,-0.0812524501280838,0.155265192583109,0.0352916985347154,0.0630020278279747,-0.0472576846803751
"8",0.183656600233626,-0.0170424045682326,-0.192376718188211,-0.0153850495887206,0.0768298054803487,-0.0151411942681841,-0.166981587050165,1,0.134384730783743,0.0199353615085473,0.2709371095274,-0.194774556917435,-0.0698754642299732,0.0214153124122495,0.0583007255199294,-0.0394324207281481,-0.0506739307408057,0.02802287531864,0.0109679136989871,-0.103253838419658,0.0182351918512719,-0.277678626042046,-0.0077531452106858,0.126645872364162,0.280111820223305,0.2337246602812,-0.184069169375826,0.14715667933683,-0.0959376801278371,-0.0349402551750142,0.0470014560944717,0.0744795456186019,0.0812906805343487,0.152414184008364,-0.203886459044007,0.572663022849938,0.187620365893266,-0.254092976186821,-0.0355467864458106,0.277227819981626,-0.0392453367593111,-0.165657632166771,0.111907630484329,-0.188863245582296,0.133655955384096,-0.17528546873912,-0.0865740355304965,-0.17813188418947,0.0779499482743124,-0.113659352784324,0.0542017079288051,0.126922886151581,0.114632282611247,0.0393215926988421,-0.0201419242101755,0.126278243719944,-0.173254716816979,-0.0318499100258145
"9",0.155972998969563,0.171386697164826,-0.171131738094782,-0.0438135036635314,0.0793830670649667,-0.0066343947800159,-0.203483653271647,0.134384730783743,1,0.0155018274717633,-0.0527061547099066,-0.373730253834803,0.0773171284502063,-0.133755087522695,-0.16386866816409,0.0633613911492533,-0.0582321216417303,-0.049051914017693,0.119128784014946,0.180835204336649,0.0518686934775685,0.0400179784572305,0.0780932277879355,0.105815841233797,0.331741742922809,0.23434486611496,-0.167924494194448,0.236239342441816,0.127139276677393,0.119462652027937,0.0626061097297362,-0.0837887040169252,0.0249553201743579,-0.0360440797436936,-0.303017301088909,0.244473796142739,0.0189053339325382,-0.177955447819428,0.139338854978225,0.0964686109993151,-0.0777144838796651,-0.0387111981126866,0.126640125125603,-0.247601227757716,0.0699231209060154,-0.169625695793502,0.0739421832385841,0.0529966632829115,0.102005170019299,0.0226768039630179,0.0181059756053721,-0.182852689414933,-0.263923007764395,-0.248172543091487,-0.14319659802517,-0.133467808594584,0.0683461947922946,0.240351610695689
"10",-0.0389717684114944,0.160567705881217,0.0844067226834191,-0.0759315403642478,-0.0835090785147819,0.0569040757187367,0.289991544873257,0.0199353615085473,0.0155018274717633,1,0.0593695389142882,-0.00250743272031566,-0.0953173807883771,0.0383752622143168,0.0379759884605921,-0.0836913393951445,-0.177931318434965,0.080822317816349,0.0714428189622981,-0.253995755219229,0.130252245754461,0.0588544914430736,0.0499422227356679,-0.126019746212579,-0.0013706042375413,0.0294616993658924,-0.0506633555638398,-0.225803360567146,-0.195158790304751,-0.0543979844920976,0.104506537238931,0.118850370673743,0.0462265312619233,-0.0278580562780584,0.133782376207038,-0.00922200892246956,-0.0982014933369281,-0.201773279875351,-0.00573924092267911,0.0816028480981142,0.0104273557587593,-0.124435352598966,-0.0489697016079601,0.0967477341844354,-0.1243531875019,0.160329126601929,-0.179580051824713,-0.0743547759483668,0.00879137989925227,0.130268901976253,-0.0223650550799647,-0.0857881202188625,0.0292162364612401,-0.0756258340828743,0.150973636642838,0.102690638079873,-0.0201208660282448,0.110357126706972
