1.872672119352165510e+01,5.045846998467183653e+01,-8.313893697907845137e+01,1.196431251950760455e+01,2.529314999393139729e+01,3.687913670112713760e+01,4.052060152227173973e+01,2.695026435934845566e+01,-5.471454899548855444e-01,-8.674183363558968907e+00,5.447736890145630184e+01,-1.467495712120369511e+01,-2.335351189769898284e+01,3.025954195054848128e+01,1.537439500024881944e+01,7.819334938413323499e+00,6.409060825839937969e+00,-1.593799493574161907e+01,-3.267086874087507908e+01,-7.310207521121721008e-01
1.211152869418340003e+02,8.757577120020452810e+01,-3.222691575128376229e+01,-8.000478371081634066e+01,9.441551441385769294e+01,-3.401708030385970716e+01,1.275707043683213193e+01,8.252514428740852281e+01,6.024257076949513134e+01,-2.915575908707725361e+01,6.911818560030340564e+01,-1.628929258518546064e+01,1.663396710350768970e+01,4.221602984938108705e+01,1.217768747591636291e+01,4.918871643819974082e+01,2.058651458912760290e+01,-9.539326349891688039e+01,-1.700714927989960756e+02,-8.688076712163505633e+00
-8.051974563923133488e+00,6.521743040858682150e+01,-3.400796119857641031e+01,3.552612464646067281e+01,2.535794954809600199e+01,3.441871921696259307e+01,3.658642100080430737e+01,3.280967774053150521e+01,-8.799792448132155442e+00,9.496230242308607850e-02,3.462130154764898293e+01,-2.489438646323086246e+01,-3.507437730587566449e+01,7.132762529646716310e+00,2.207541175244499954e+01,-1.125114343986227006e+01,3.657299917287885727e+00,-2.393101918204856560e+01,-1.256694575007894699e+01,2.083749183888508494e+00
3.200385062400407321e+01,1.769392096724581620e+01,-2.039266384705313229e+01,1.482799136420716479e+01,1.841505433419393878e+00,1.787649996889546733e+00,5.542769600507010352e+01,1.874092427957099716e+01,-3.052902117850336339e+01,-4.627145560313542738e+00,1.945583916994650053e+01,3.299726335464857385e+00,-1.855342787351245093e+01,2.533259205851509321e+01,9.468420763572318322e+00,8.988876655459497655e+00,1.268664665195210262e+01,3.917988294176433239e+00,-2.229876349465412133e+00,-2.167560260919524362e-01
-8.899695408922584150e+00,1.214436754245927119e+02,-1.169737837917454897e+02,1.417360941591980783e+01,4.966365416261739085e+01,6.651905886734651574e+01,2.956432412478262606e+01,3.272033112033017943e+01,6.720603007094697823e+00,2.431924352674789347e+00,6.964171408886700476e+01,-3.341359370909039228e+01,-5.063747782876910719e+01,6.310122011395774777e+00,4.111417121880273129e+01,-5.032467838193067422e+00,7.246178663231290784e+00,-4.061892037584672011e+01,-6.140676644192736688e+01,-3.674513363478347783e-01
7.063270864599877541e+01,5.259500369477748905e+01,1.982637951598654880e+01,-1.924514964283975615e+01,4.380785431932221741e+01,-8.591169750603631527e+00,3.671860279644949543e+01,4.505378841476495921e+01,1.713161216959978361e+01,-2.151247151011455827e+01,4.513695135301556149e+01,-9.561624947928011764e+00,-1.239973816268944695e+01,2.712669603750073577e+01,1.757600730823848778e+01,3.370185101251527726e+01,1.061571151323757256e+01,-4.989200713478281557e+01,-6.709374130022638383e+01,-7.112349518491293487e+00
6.267585468803058291e+01,4.328536224129676668e+01,1.399017718596710225e+01,-1.003150663716211000e+01,5.012870405019513242e+01,-7.455782549403182635e+00,3.540625578641795812e+01,5.009424542070736663e+01,1.921579523357030084e+01,-1.767457652813237345e+01,4.131044125896062269e+01,-1.295419144727011229e+01,-7.383431568278341572e+00,2.267148651155982364e+01,1.342897534475526555e+01,2.846708103889510966e+01,1.239100030898531557e+01,-4.679605885636921414e+01,-6.122083569397057801e+01,-4.472620468989632059e+00
1.037738945464701601e+02,7.368142515795928205e+01,2.891593698478213792e+00,-3.732116943169702239e+01,8.643798789517357761e+01,-2.619969232078805277e+01,3.906411460785049172e+01,8.105200735414906887e+01,3.920274584617182256e+01,-3.131540718490951392e+01,5.773803818183147030e+01,-2.509524779365943559e+01,2.439172350606026440e-01,3.809532944047062131e+01,1.912726880556003195e+01,4.186788459762755821e+01,1.909357349157215822e+01,-7.822631228646278601e+01,-1.246745496209521065e+02,-6.218769021837760924e+00
5.313743600762143870e+01,5.349672090915195355e+01,1.207644820432491350e+01,-4.284697822770330511e+00,5.298379466432809437e+01,-1.506586341073691715e+00,4.517485395271808812e+01,6.142489097094079398e+01,1.214176345424759162e+01,-1.617517826817050164e+01,5.505735957380364454e+01,-2.395191399172231428e+01,-9.283798861505209388e+00,2.318066471694985253e+01,1.689667483353612809e+01,2.051884582569801907e+01,1.257872766407466436e+01,-5.209825064294624042e+01,-6.460571592449475986e+01,-1.800196292939985954e+00
1.110847506246867340e+02,9.236007059246563244e+01,-5.596356877777646233e+00,-4.927743191167479608e+01,8.401339354706347251e+01,-1.809535278832412786e+01,2.998452834432882952e+01,8.077251152586634930e+01,5.182454215154480437e+01,-3.538893115869598205e+01,7.040884682710411369e+01,-2.448653253399435670e+01,-2.558410856015983281e+00,4.228202464535385019e+01,2.037851493986075369e+01,4.377653645942030636e+01,1.354192992399901385e+01,-8.772215979552679244e+01,-1.444030982814563231e+02,-8.525136664353036409e+00
