1.857829082005255827e+02
1.469453774506565651e+02
1.335570958297955713e+02
8.698826956254922038e+01
7.730463579059464507e+01
6.923710584374831001e+01
5.695342618645483412e+01
4.896743167323271706e+01
4.573059686570637439e+01
3.914094152953907013e+01
3.508690040125193121e+01
3.103943443352439147e+01
2.223752812153114178e+01
1.741628734461173877e+01
1.557493379858817129e+01
1.287110836743781839e+01
9.530109634441071620e+00
8.089997745211555014e+00
5.606330313561765699e+00
2.065425370841998287e+00
