3.282797691402886686e-01
2.053735276716888714e-01
1.696549514208947340e-01
7.197041197344866692e-02
5.683864057624626182e-02
4.559428578336025689e-02
3.085121811388328444e-02
2.280590219441472333e-02
1.989052951958451831e-02
1.457119405829102217e-02
1.170907569562863564e-02
9.163475104877954330e-03
4.703331893302747577e-03
2.884986386434526279e-03
2.307198837355027218e-03
1.575667216530036519e-03
8.638302316075755676e-04
6.224857394358859894e-04
2.989440881370777577e-04
4.057435458952669458e-05
