4.395604395604395531e-01
1.758241758241758379e-01
1.198801198801198800e-02
6.183816183816184253e-01
5.034965034965035446e-01
4.025974025974026205e-01
7.792207792207792583e-01
6.973026973026973385e-01
3.066933066933066887e-01
6.473526473526473035e-01
5.034965034965035446e-01
3.376623376623376638e-01
4.365634365634365466e-01
8.481518481518481867e-01
7.462537462537462973e-01
3.006993006993006756e-01
9.650349650349649977e-01
1.518481518481518411e-01
9.810189810189809956e-01
9.150849150849150737e-01
