8.053089923329235233e+00,-6.838966352273670779e+00,-1.349592002910528876e+01,-6.395819342328814550e+00,-5.328182812952526604e+00,3.874111716793440685e+00,2.117877605592493495e+00,-2.191539021595396708e+00,-7.874057862478827552e+00,-4.432036363187134009e-01,-1.243084839294602562e+00,-1.822584590571750540e-01,-3.891399080772178776e-01,6.367558636987467047e+00,-4.861506494402044964e+00,7.225885497953704828e+00,2.956734114055979745e+00,3.315210686785760252e+00,-1.350477889037341228e+00,-6.983786612072138134e-01
1.172329764023816701e+01,-9.932374609934807808e+00,-1.397271439897660805e+01,-5.181326091436917025e+00,-7.048832309326676260e+00,3.863707955260798688e+00,1.425997771005040660e+00,2.991244668881259394e-01,1.924445021641673081e+00,8.728052294040104797e-02,-1.081004533617718089e+01,1.452723073747177907e+00,3.007511905310471967e+00,9.416759715429320332e-01,-2.709142509910212215e+00,6.345275579576487246e+00,4.596508844559250129e+00,-6.568664360122206780e+00,-9.004180076959810153e-01,2.113899245889683254e+00
-2.330307571344994955e+01,2.426349979726371942e+01,-1.156613835225515174e+01,5.381867695614268143e+00,-7.319404474036090846e+00,-1.129679760021444501e+01,-8.966676257084007062e+00,2.494766794528830101e+00,-1.695773522407167277e+01,-5.453583772000838437e+00,-1.472114210819622926e+01,-5.981153121712154075e+00,-7.364762728438157602e+00,-3.662389607025490212e-02,-1.736418632451358235e+01,7.896057899707397132e-01,-7.348067529194502789e+00,1.295506270552300343e+01,-4.882896517018434857e+00,3.028715969668939412e+00
8.465904427588252901e+00,-1.081032725035067621e+01,-1.304576350387366901e+01,-3.627993916113759987e+00,-1.104996314476742292e+01,-6.755197239455980052e-01,6.081806112046336921e+00,-1.045105332737716708e+01,-1.486678720049638791e+01,2.534659779242069089e+00,-9.312314188326997311e+00,-2.165960869606157413e+00,-1.804722066440966888e+00,-7.451650237559300116e+00,-2.939955485542980362e+00,8.053577323089486484e+00,1.036259309524574235e+00,1.754311569470476950e+00,-5.767639835368259860e+00,3.039489501453915832e+00
-1.130600630139072527e+00,-1.176141008317595382e+00,-2.430662093650453315e+01,-1.478297319684184874e+00,-4.437590826288012380e+00,7.519987121736005697e+00,5.706866336694202957e+00,-7.506322307628300550e+00,-5.368751031383843575e+00,-1.726900394001413153e+00,3.870657605120462197e+00,5.889501580318281526e-01,-5.374036175370358048e-01,-7.758686573552783017e+00,3.996626855457953820e+00,9.795400362158666496e+00,5.973249963534920326e+00,-3.526037030098962965e+00,-1.775256287128900601e+00,4.767875755395130533e+00
8.519321391330846538e+00,-1.069510914831896997e+01,-1.756074408180715141e+00,-3.572396186966201537e+00,-4.820030430750644079e+00,3.815449809813437732e+00,2.421138556730382252e+00,-1.025427287282160549e+01,-8.551143158201995220e+00,-5.436484183535630343e+00,-7.445630709716779094e+00,4.598280452572910959e-01,-5.367308133813993187e+00,-1.606135574297506974e+00,-3.581046221556025255e+00,9.519239972415867612e+00,-3.373709587885453054e+00,-2.976495501591859050e+00,-2.624301350248997799e+00,5.042268915977387023e-01
1.201338737248878452e+01,-4.196578175619613660e+00,-9.372983778835061841e+00,5.269885327327279434e+00,4.188233222177409898e-01,5.358922601274166198e+00,4.552949689482852946e+00,-2.389179780196413749e-01,-8.787239021747977219e+00,-1.354749622194111991e+00,-4.533628839810980971e+00,6.546235221078672062e+00,-5.583457734199932077e+00,-8.336151138083739198e+00,-7.911298250395639720e+00,1.365229757757358275e-01,7.336533232342234534e+00,3.864272549326782435e+00,-2.880558370108339705e+00,1.184948310391271775e+01
7.363243586781464955e+00,-3.989061455744009610e+00,-6.387920543939348050e+00,-1.025580258175857518e+00,3.846964779583407434e+00,-3.505366160594856950e+00,-1.070904123147552456e+00,-3.929091150673245547e+00,-3.386900650057622641e+00,-4.142649118518816564e+00,-9.418199500313303218e+00,-1.386393260293126817e+00,-7.472827586256101107e+00,2.994265733997070633e+00,3.464264273782269310e+00,3.575083037099582306e+00,9.542007475253069249e-01,-2.083276080805543717e+00,-1.196858584066539333e+00,-1.592290329475953836e+00
8.452703350546567407e+00,7.184887227513913066e-01,-5.616935012298739593e+00,1.437988240477868329e+00,-1.902508898843738638e+00,9.537787093824272588e+00,8.879332432888201510e+00,-2.327952603078519367e+00,-1.036207861828856380e+01,1.954222353353098240e+00,-6.745983247456633913e-01,-4.147001754675973650e+00,3.330457272849313810e+00,-5.685653810628409133e+00,-7.902165385819630572e+00,3.822282313027108636e+00,-3.869821604316386665e+00,4.141002579270609552e+00,-3.299893145303365305e+00,7.594179363127431248e-01
1.518213713964822986e+01,1.446791290278160336e+00,-1.262001278982892316e+01,2.145141318275990416e-01,-3.718121557760024620e-01,2.044482380098966434e+00,8.025639638940912590e+00,-4.704851415257137459e-01,-2.536103129103253639e+00,-7.775298096031729500e+00,-5.349120862307510826e+00,-8.413172993869133531e-01,1.870469991206366922e+00,-4.915681934210122783e+00,-1.249347719575233207e+01,-1.682735508238988320e+00,-2.978299222421436632e+00,5.192398210393061042e+00,-5.057983568326085866e+00,3.692803007374992674e+00
