Date,RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
9/6/2023,160,Alc+Str,female,64,18,9,0.18,EtOH,24_hrs,108,112,Model,8
9/6/2023,161,Alc+Str,female,64,18,9,0.211,EtOH,24_hrs,112,123,Model,8
9/6/2023,162,Alc+Str,female,64,18,9,0.225,EtOH,24_hrs,115,79,Model,8
9/6/2023,164,Alc+Str,female,64,18,9,0.21,EtOH,24_hrs,119,95,Model,8
9/6/2023,166,Alc+Str,female,64,18,9,0.21,EtOH,24_hrs,108,103,Model,8
9/6/2023,167,Alc+Str,female,64,18,9,0.208,EtOH,24_hrs,110,128,Model,8
9/6/2023,168,Alc+Str,male,64,18,9,0.327,EtOH,24_hrs,114,100,Model,8
9/6/2023,169,Str,male,64,18,9,0.288,EtOH,24_hrs,123,81,Model,8
9/6/2023,170,Alc+Str,male,64,18,9,0.293,EtOH,24_hrs,119,89,Model,8
9/6/2023,172,Alc+Str,male,64,18,9,0.3,EtOH,24_hrs,119,87,Model,8
9/6/2023,173,Alc+Str,male,64,18,9,0.301,EtOH,24_hrs,119,79,Model,8
9/6/2023,174,Alc+Str,male,64,18,9,0.285,EtOH,24_hrs,114,109,Model,8
9/6/2023,175,Str,male,64,18,9,0.27,EtOH,24_hrs,97,123,Model,8
9/6/2023,176,Alc+Str,male,64,18,9,0.278,EtOH,24_hrs,101,124,Model,8
9/6/2023,177,Alc+Str,male,64,18,9,0.295,EtOH,24_hrs,115,94,Model,8
10/6/2023,156,Alc+Str,female,65,18,9,0.202,H2O,start,127,128,Model,8
10/6/2023,157,Alc+Str,female,65,18,9,0.207,H2O,start,126,127,Model,8
10/6/2023,158,Str,female,65,18,9,0.211,H2O,start,127,127,Model,8
10/6/2023,159,Alc+Str,female,65,18,9,0.21,H2O,start,126,127,Model,8
10/6/2023,160,Alc+Str,female,65,18,9,0.181,H2O,start,128,128,Model,8
10/6/2023,161,Alc+Str,female,65,18,9,0.203,H2O,start,126,126,Model,8
10/6/2023,162,Alc+Str,female,65,18,9,0.231,H2O,start,127,127,Model,8
10/6/2023,164,Alc+Str,female,65,18,9,0.206,H2O,start,127,128,Model,8
10/6/2023,166,Alc+Str,female,65,18,9,0.204,H2O,start,126,125,Model,8
10/6/2023,167,Alc+Str,female,65,18,9,0.193,H2O,start,125,127,Model,8
10/6/2023,168,Alc+Str,male,65,18,9,0.336,H2O,start,126,127,Model,8
10/6/2023,169,Str,male,65,18,9,0.293,H2O,start,126,128,Model,8
10/6/2023,170,Alc+Str,male,65,18,9,0.294,H2O,start,128,128,Model,8
10/6/2023,172,Alc+Str,male,65,18,9,0.302,H2O,start,129,128,Model,8
10/6/2023,173,Alc+Str,male,65,18,9,0.301,H2O,start,128,123,Model,8
10/6/2023,174,Alc+Str,male,65,18,9,0.282,H2O,start,127,126,Model,8
10/6/2023,175,Str,male,65,18,9,0.273,H2O,start,126,126,Model,8
10/6/2023,176,Alc+Str,male,65,18,9,0.28,H2O,start,127,128,Model,8
10/6/2023,177,Alc+Str,male,65,18,9,0.302,H2O,start,127,127,Model,8
10/6/2023,156,Alc+Str,female,65,19,9,0.202,H2O,24_hrs,124,82,Model,8
10/6/2023,157,Alc+Str,female,65,19,9,0.207,H2O,24_hrs,124,78,Model,8
10/6/2023,158,Str,female,65,19,9,0.211,H2O,24_hrs,75,125,Model,8
10/6/2023,159,Alc+Str,female,65,19,9,0.21,H2O,24_hrs,73,110,Model,8
10/6/2023,160,Alc+Str,female,65,19,9,0.181,H2O,24_hrs,126,82,Model,8
10/6/2023,161,Alc+Str,female,65,19,9,0.203,H2O,24_hrs,92,125,Model,8
10/6/2023,162,Alc+Str,female,65,19,9,0.231,H2O,24_hrs,124,92,Model,8
10/6/2023,164,Alc+Str,female,65,19,9,0.206,H2O,24_hrs,80,124,Model,8
10/6/2023,166,Alc+Str,female,65,19,9,0.204,H2O,24_hrs,65,124,Model,8
10/6/2023,167,Alc+Str,female,65,19,9,0.193,H2O,24_hrs,106,104,Model,8
10/6/2023,168,Alc+Str,male,65,19,9,0.336,H2O,24_hrs,99,68,Model,8
10/6/2023,169,Str,male,65,19,9,0.293,H2O,24_hrs,50,126,Model,8
10/6/2023,170,Alc+Str,male,65,19,9,0.294,H2O,24_hrs,84,103,Model,8
10/6/2023,172,Alc+Str,male,65,19,9,0.302,H2O,24_hrs,105,84,Model,8
10/6/2023,173,Alc+Str,male,65,19,9,0.301,H2O,24_hrs,29,122,Model,8
10/6/2023,174,Alc+Str,male,65,19,9,0.282,H2O,24_hrs,38,125,Model,8
10/6/2023,175,Str,male,65,19,9,0.273,H2O,24_hrs,121,75,Model,8
10/6/2023,176,Alc+Str,male,65,19,9,0.28,H2O,24_hrs,126,30,Model,8
10/6/2023,177,Alc+Str,male,65,19,9,0.302,H2O,24_hrs,125,36,Model,8
12/6/2023,156,Alc+Str,female,67,19,10,0.203,EtOH,start,121,127,Model,8
12/6/2023,157,Alc+Str,female,67,19,10,0.212,EtOH,start,122,128,Model,8
12/6/2023,158,Str,female,67,19,10,0.217,EtOH,start,127,127,Model,8
12/6/2023,159,Alc+Str,female,67,19,10,0.21,EtOH,start,120,127,Model,8
12/6/2023,160,Alc+Str,female,67,19,10,0.188,EtOH,start,121,127,Model,8
12/6/2023,161,Alc+Str,female,67,19,10,0.2,EtOH,start,122,127,Model,8
12/6/2023,162,Alc+Str,female,67,19,10,0.238,EtOH,start,123,126,Model,8
12/6/2023,164,Alc+Str,female,67,19,10,0.212,EtOH,start,122,128,Model,8
12/6/2023,166,Alc+Str,female,67,19,10,0.206,EtOH,start,117,127,Model,8
12/6/2023,167,Alc+Str,female,67,19,10,0.205,EtOH,start,121,128,Model,8
12/6/2023,168,Alc+Str,male,67,19,10,0.351,EtOH,start,121,128,Model,8
12/6/2023,169,Str,male,67,19,10,0.303,EtOH,start,128,127,Model,8
12/6/2023,170,Alc+Str,male,67,19,10,0.3,EtOH,start,121,125,Model,8
12/6/2023,172,Alc+Str,male,67,19,10,0.311,EtOH,start,121,125,Model,8
12/6/2023,173,Alc+Str,male,67,19,10,0.321,EtOH,start,121,127,Model,8
12/6/2023,174,Alc+Str,male,67,19,10,0.295,EtOH,start,121,129,Model,8
12/6/2023,175,Str,male,67,19,10,0.281,EtOH,start,129,127,Model,8
12/6/2023,176,Alc+Str,male,67,19,10,0.302,EtOH,start,121,127,Model,8
12/6/2023,177,Alc+Str,male,67,19,10,0.275,EtOH,start,120,126,Model,8
12/6/2023,156,Alc+Str,female,67,19,10,0.203,EtOH,30_mins,121,122,Model,8
12/6/2023,157,Alc+Str,female,67,19,10,0.212,EtOH,30_mins,120,126,Model,8
12/6/2023,158,Str,female,67,19,10,0.217,EtOH,30_mins,126,122,Model,8
12/6/2023,159,Alc+Str,female,67,19,10,0.21,EtOH,30_mins,120,127,Model,8
12/6/2023,160,Alc+Str,female,67,19,10,0.188,EtOH,30_mins,117,127,Model,8
12/6/2023,161,Alc+Str,female,67,19,10,0.2,EtOH,30_mins,121,124,Model,8
12/6/2023,162,Alc+Str,female,67,19,10,0.238,EtOH,30_mins,122,119,Model,8
12/6/2023,164,Alc+Str,female,67,19,10,0.212,EtOH,30_mins,121,123,Model,8
12/6/2023,166,Alc+Str,female,67,19,10,0.206,EtOH,30_mins,116,124,Model,8
12/6/2023,167,Alc+Str,female,67,19,10,0.205,EtOH,30_mins,120,126,Model,8
12/6/2023,168,Alc+Str,male,67,19,10,0.351,EtOH,30_mins,120,120,Model,8
12/6/2023,169,Str,male,67,19,10,0.303,EtOH,30_mins,127,120,Model,8
12/6/2023,170,Alc+Str,male,67,19,10,0.3,EtOH,30_mins,119,119,Model,8
12/6/2023,172,Alc+Str,male,67,19,10,0.311,EtOH,30_mins,120,124,Model,8
12/6/2023,173,Alc+Str,male,67,19,10,0.321,EtOH,30_mins,119,117,Model,8
12/6/2023,174,Alc+Str,male,67,19,10,0.295,EtOH,30_mins,120,127,Model,8
12/6/2023,175,Str,male,67,19,10,0.281,EtOH,30_mins,119,125,Model,8
12/6/2023,176,Alc+Str,male,67,19,10,0.302,EtOH,30_mins,118,118,Model,8
12/6/2023,177,Alc+Str,male,67,19,10,0.275,EtOH,30_mins,118,124,Model,8
12/6/2023,156,Alc+Str,female,67,20,10,0.203,EtOH,24_hrs,121,91,Model,8
12/6/2023,157,Alc+Str,female,67,20,10,0.212,EtOH,24_hrs,112,124,Model,8
12/6/2023,158,Str,female,67,20,10,0.217,EtOH,24_hrs,124,87,Model,8
12/6/2023,159,Alc+Str,female,67,20,10,0.21,EtOH,24_hrs,120,101,Model,8
12/6/2023,160,Alc+Str,female,67,20,10,0.188,EtOH,24_hrs,108,119,Model,8
12/6/2023,161,Alc+Str,female,67,20,10,0.2,EtOH,24_hrs,122,96,Model,8
12/6/2023,162,Alc+Str,female,67,20,10,0.238,EtOH,24_hrs,123,86,Model,8
12/6/2023,164,Alc+Str,female,67,20,10,0.212,EtOH,24_hrs,122,97,Model,8
12/6/2023,166,Alc+Str,female,67,20,10,0.206,EtOH,24_hrs,112,93,Model,8
12/6/2023,167,Alc+Str,female,67,20,10,0.205,EtOH,24_hrs,119,92,Model,8
12/6/2023,168,Alc+Str,male,67,20,10,0.351,EtOH,24_hrs,117,88,Model,8
12/6/2023,169,Str,male,67,20,10,0.303,EtOH,24_hrs,126,NA,Model,8
12/6/2023,170,Alc+Str,male,67,20,10,0.3,EtOH,24_hrs,120,74,Model,8
12/6/2023,172,Alc+Str,male,67,20,10,0.311,EtOH,24_hrs,118,97,Model,8
12/6/2023,173,Alc+Str,male,67,20,10,0.321,EtOH,24_hrs,119,67,Model,8
12/6/2023,174,Alc+Str,male,67,20,10,0.295,EtOH,24_hrs,111,111,Model,8
12/6/2023,175,Str,male,67,20,10,0.281,EtOH,24_hrs,117,90,Model,8
12/6/2023,176,Alc+Str,male,67,20,10,0.302,EtOH,24_hrs,119,78,Model,8
12/6/2023,177,Alc+Str,male,67,20,10,0.275,EtOH,24_hrs,117,95,Model,8
13/06/2023,156,Alc+Str,female,68,20,10,0.208,H2O,start,127,126,Model,8
13/06/2023,157,Alc+Str,female,68,20,10,0.209,H2O,start,124,125,Model,8
13/06/2023,158,Str,female,68,20,10,0.222,H2O,start,126,128,Model,8
13/06/2023,159,Alc+Str,female,68,20,10,0.206,H2O,start,125,128,Model,8
13/06/2023,160,Alc+Str,female,68,20,10,0.19,H2O,start,124,127,Model,8
13/06/2023,161,Alc+Str,female,68,20,10,0.21,H2O,start,125,124,Model,8
13/06/2023,162,Alc+Str,female,68,20,10,0.235,H2O,start,124,125,Model,8
13/06/2023,164,Alc+Str,female,68,20,10,0.212,H2O,start,126,126,Model,8
13/06/2023,166,Alc+Str,female,68,20,10,0.212,H2O,start,125,125,Model,8
13/06/2023,167,Alc+Str,female,68,20,10,0.206,H2O,start,128,124,Model,8
13/06/2023,168,Alc+Str,male,68,20,10,0.355,H2O,start,125,126,Model,8
13/06/2023,169,Str,male,68,20,10,0.308,H2O,start,126,126,Model,8
13/06/2023,170,Alc+Str,male,68,20,10,0.306,H2O,start,126,129,Model,8
13/06/2023,172,Alc+Str,male,68,20,10,0.321,H2O,start,127,124,Model,8
13/06/2023,173,Alc+Str,male,68,20,10,0.329,H2O,start,125,127,Model,8
13/06/2023,174,Alc+Str,male,68,20,10,0.309,H2O,start,127,125,Model,8
13/06/2023,175,Str,male,68,20,10,0.287,H2O,start,126,125,Model,8
13/06/2023,176,Alc+Str,male,68,20,10,0.307,H2O,start,125,125,Model,8
13/06/2023,177,Alc+Str,male,68,20,10,0.276,H2O,start,127,125,Model,8
13/06/2023,156,Alc+Str,female,68,21,10,0.208,H2O,24_hrs,99,124,Model,8
13/06/2023,157,Alc+Str,female,68,21,10,0.209,H2O,24_hrs,86,124,Model,8
13/06/2023,158,Str,female,68,21,10,0.222,H2O,24_hrs,101,126,Model,8
13/06/2023,159,Alc+Str,female,68,21,10,0.206,H2O,24_hrs,89,125,Model,8
13/06/2023,160,Alc+Str,female,68,21,10,0.19,H2O,24_hrs,123,100,Model,8
13/06/2023,161,Alc+Str,female,68,21,10,0.21,H2O,24_hrs,113,104,Model,8
13/06/2023,162,Alc+Str,female,68,21,10,0.235,H2O,24_hrs,91,123,Model,8
13/06/2023,164,Alc+Str,female,68,21,10,0.212,H2O,24_hrs,105,119,Model,8
13/06/2023,166,Alc+Str,female,68,21,10,0.212,H2O,24_hrs,96,118,Model,8
13/06/2023,167,Alc+Str,female,68,21,10,0.206,H2O,24_hrs,125,99,Model,8
13/06/2023,168,Alc+Str,male,68,21,10,0.355,H2O,24_hrs,124,72,Model,8
13/06/2023,169,Str,male,68,21,10,0.308,H2O,24_hrs,125,97,Model,8
13/06/2023,170,Alc+Str,male,68,21,10,0.306,H2O,24_hrs,124,101,Model,8
13/06/2023,172,Alc+Str,male,68,21,10,0.321,H2O,24_hrs,123,104,Model,8
13/06/2023,173,Alc+Str,male,68,21,10,0.329,H2O,24_hrs,76,125,Model,8
13/06/2023,174,Alc+Str,male,68,21,10,0.309,H2O,24_hrs,80,122,Model,8
13/06/2023,175,Str,male,68,21,10,0.287,H2O,24_hrs,94,114,Model,8
13/06/2023,176,Alc+Str,male,68,21,10,0.307,H2O,24_hrs,123,80,Model,8
13/06/2023,177,Alc+Str,male,68,21,10,0.276,H2O,24_hrs,98,123,Model,8
14/06/2023,156,Alc+Str,female,69,21,11,0.209,EtOH,start,120,126,Model,8
14/06/2023,157,Alc+Str,female,69,21,11,0.215,EtOH,start,119,126,Model,8
14/06/2023,158,Str,female,69,21,11,0.217,EtOH,start,127,126,Model,8
14/06/2023,159,Alc+Str,female,69,21,11,0.202,EtOH,start,120,126,Model,8
14/06/2023,160,Alc+Str,female,69,21,11,0.189,EtOH,start,120,124,Model,8
14/06/2023,161,Alc+Str,female,69,21,11,0.204,EtOH,start,120,124,Model,8
14/06/2023,162,Alc+Str,female,69,21,11,0.233,EtOH,start,120,124,Model,8
14/06/2023,164,Alc+Str,female,69,21,11,0.218,EtOH,start,119,126,Model,8
14/06/2023,166,Alc+Str,female,69,21,11,0.21,EtOH,start,120,128,Model,8
14/06/2023,167,Alc+Str,female,69,21,11,0.213,EtOH,start,118,121,Model,8
14/06/2023,168,Alc+Str,male,69,21,11,0.345,EtOH,start,119,123,Model,8
14/06/2023,169,Str,male,69,21,11,0.305,EtOH,start,126,129,Model,8
14/06/2023,170,Alc+Str,male,69,21,11,0.305,EtOH,start,119,125,Model,8
14/06/2023,172,Alc+Str,male,69,21,11,0.311,EtOH,start,119,125,Model,8
14/06/2023,173,Alc+Str,male,69,21,11,0.33,EtOH,start,119,122,Model,8
14/06/2023,174,Alc+Str,male,69,21,11,0.303,EtOH,start,120,126,Model,8
14/06/2023,175,Str,male,69,21,11,0.287,EtOH,start,124,125,Model,8
14/06/2023,176,Alc+Str,male,69,21,11,0.305,EtOH,start,119,123,Model,8
14/06/2023,177,Alc+Str,male,69,21,11,0.287,EtOH,start,119,125,Model,8
14/06/2023,156,Alc+Str,female,69,21,11,0.209,EtOH,30_mins,120,120,Model,8
14/06/2023,157,Alc+Str,female,69,21,11,0.215,EtOH,30_mins,119,123,Model,8
14/06/2023,158,Str,female,69,21,11,0.217,EtOH,30_mins,125,122,Model,8
14/06/2023,159,Alc+Str,female,69,21,11,0.202,EtOH,30_mins,120,124,Model,8
14/06/2023,160,Alc+Str,female,69,21,11,0.189,EtOH,30_mins,120,122,Model,8
14/06/2023,161,Alc+Str,female,69,21,11,0.204,EtOH,30_mins,119,122,Model,8
14/06/2023,162,Alc+Str,female,69,21,11,0.233,EtOH,30_mins,119,122,Model,8
14/06/2023,164,Alc+Str,female,69,21,11,0.218,EtOH,30_mins,119,119,Model,8
14/06/2023,166,Alc+Str,female,69,21,11,0.21,EtOH,30_mins,121,123,Model,8
14/06/2023,167,Alc+Str,female,69,21,11,0.213,EtOH,30_mins,116,119,Model,8
14/06/2023,168,Alc+Str,male,69,21,11,0.345,EtOH,30_mins,119,118,Model,8
14/06/2023,169,Str,male,69,21,11,0.305,EtOH,30_mins,124,118,Model,8
14/06/2023,170,Alc+Str,male,69,21,11,0.305,EtOH,30_mins,119,119,Model,8
14/06/2023,172,Alc+Str,male,69,21,11,0.311,EtOH,30_mins,119,113,Model,8
14/06/2023,173,Alc+Str,male,69,21,11,0.33,EtOH,30_mins,119,115,Model,8
14/06/2023,174,Alc+Str,male,69,21,11,0.303,EtOH,30_mins,119,123,Model,8
14/06/2023,175,Str,male,69,21,11,0.287,EtOH,30_mins,122,119,Model,8
14/06/2023,176,Alc+Str,male,69,21,11,0.305,EtOH,30_mins,118,116,Model,8
14/06/2023,177,Alc+Str,male,69,21,11,0.287,EtOH,30_mins,119,119,Model,8
14/06/2023,156,Alc+Str,female,69,22,11,0.209,EtOH,24_hrs,116,101,Model,8
14/06/2023,157,Alc+Str,female,69,22,11,0.215,EtOH,24_hrs,109,122,Model,8
14/06/2023,158,Str,female,69,22,11,0.217,EtOH,24_hrs,116,99,Model,8
14/06/2023,159,Alc+Str,female,69,22,11,0.202,EtOH,24_hrs,120,98,Model,8
14/06/2023,160,Alc+Str,female,69,22,11,0.189,EtOH,24_hrs,107,119,Model,8
14/06/2023,161,Alc+Str,female,69,22,11,0.204,EtOH,24_hrs,115,113,Model,8
14/06/2023,162,Alc+Str,female,69,22,11,0.233,EtOH,24_hrs,116,114,Model,8
14/06/2023,164,Alc+Str,female,69,22,11,0.218,EtOH,24_hrs,118,96,Model,8
14/06/2023,166,Alc+Str,female,69,22,11,0.21,EtOH,24_hrs,119,88,Model,8
14/06/2023,167,Alc+Str,female,69,22,11,0.213,EtOH,24_hrs,113,84,Model,8
14/06/2023,168,Alc+Str,male,69,22,11,0.345,EtOH,24_hrs,118,77,Model,8
14/06/2023,169,Str,male,69,22,11,0.305,EtOH,24_hrs,124,82,Model,8
14/06/2023,170,Alc+Str,male,69,22,11,0.305,EtOH,24_hrs,112,105,Model,8
14/06/2023,172,Alc+Str,male,69,22,11,0.311,EtOH,24_hrs,97,73,Model,8
14/06/2023,173,Alc+Str,male,69,22,11,0.33,EtOH,24_hrs,115,58,Model,8
14/06/2023,174,Alc+Str,male,69,22,11,0.303,EtOH,24_hrs,118,81,Model,8
14/06/2023,175,Str,male,69,22,11,0.287,EtOH,24_hrs,113,29,Model,8
14/06/2023,176,Alc+Str,male,69,22,11,0.305,EtOH,24_hrs,115,72,Model,8
14/06/2023,177,Alc+Str,male,69,22,11,0.287,EtOH,24_hrs,118,90,Model,8
15/06/2023,156,Alc+Str,female,70,22,11,0.203,H2O,start,127,128,Model,8
15/06/2023,157,Alc+Str,female,70,22,11,0.202,H2O,start,128,128,Model,8
15/06/2023,158,Str,female,70,22,11,0.218,H2O,start,129,126,Model,8
15/06/2023,159,Alc+Str,female,70,22,11,0.201,H2O,start,129,127,Model,8
15/06/2023,160,Alc+Str,female,70,22,11,0.191,H2O,start,126,128,Model,8
15/06/2023,161,Alc+Str,female,70,22,11,0.2,H2O,start,130,125,Model,8
15/06/2023,162,Alc+Str,female,70,22,11,0.226,H2O,start,128,129,Model,8
15/06/2023,164,Alc+Str,female,70,22,11,0.207,H2O,start,127,127,Model,8
15/06/2023,166,Alc+Str,female,70,22,11,0.203,H2O,start,127,127,Model,8
15/06/2023,167,Alc+Str,female,70,22,11,0.208,H2O,start,132,127,Model,8
15/06/2023,168,Alc+Str,male,70,22,11,0.36,H2O,start,128,126,Model,8
15/06/2023,169,Str,male,70,22,11,0.309,H2O,start,127,129,Model,8
15/06/2023,170,Alc+Str,male,70,22,11,0.309,H2O,start,126,127,Model,8
15/06/2023,172,Alc+Str,male,70,22,11,0.323,H2O,start,128,126,Model,8
15/06/2023,173,Alc+Str,male,70,22,11,0.328,H2O,start,128,128,Model,8
15/06/2023,174,Alc+Str,male,70,22,11,0.31,H2O,start,128,126,Model,8
15/06/2023,175,Str,male,70,22,11,0.275,H2O,start,127,127,Model,8
15/06/2023,176,Alc+Str,male,70,22,11,0.308,H2O,start,127,129,Model,8
15/06/2023,177,Alc+Str,male,70,22,11,0.285,H2O,start,130,128,Model,8
15/06/2023,156,Alc+Str,female,70,23,11,0.203,H2O,24_hrs,98,126,Model,8
15/06/2023,157,Alc+Str,female,70,23,11,0.202,H2O,24_hrs,103,120,Model,8
15/06/2023,158,Str,female,70,23,11,0.218,H2O,24_hrs,126,112,Model,8
15/06/2023,159,Alc+Str,female,70,23,11,0.201,H2O,24_hrs,126,119,Model,8
15/06/2023,160,Alc+Str,female,70,23,11,0.191,H2O,24_hrs,124,98,Model,8
15/06/2023,161,Alc+Str,female,70,23,11,0.2,H2O,24_hrs,127,106,Model,8
15/06/2023,162,Alc+Str,female,70,23,11,0.226,H2O,24_hrs,89,127,Model,8
15/06/2023,164,Alc+Str,female,70,23,11,0.207,H2O,24_hrs,126,100,Model,8
15/06/2023,166,Alc+Str,female,70,23,11,0.203,H2O,24_hrs,122,120,Model,8
15/06/2023,167,Alc+Str,female,70,23,11,0.208,H2O,24_hrs,115,125,Model,8
15/06/2023,168,Alc+Str,male,70,23,11,0.36,H2O,24_hrs,82,124,Model,8
15/06/2023,169,Str,male,70,23,11,0.309,H2O,24_hrs,89,126,Model,8
15/06/2023,170,Alc+Str,male,70,23,11,0.309,H2O,24_hrs,116,102,Model,8
15/06/2023,172,Alc+Str,male,70,23,11,0.323,H2O,24_hrs,124,112,Model,8
15/06/2023,173,Alc+Str,male,70,23,11,0.328,H2O,24_hrs,79,126,Model,8
15/06/2023,174,Alc+Str,male,70,23,11,0.31,H2O,24_hrs,126,92,Model,8
15/06/2023,175,Str,male,70,23,11,0.275,H2O,24_hrs,95,124,Model,8
15/06/2023,176,Alc+Str,male,70,23,11,0.308,H2O,24_hrs,91,127,Model,8
15/06/2023,177,Alc+Str,male,70,23,11,0.285,H2O,24_hrs,129,94,Model,8
16/06/2023,156,Alc+Str,female,71,23,12,0.2,EtOH,start,118,127,Model,8
16/06/2023,157,Alc+Str,female,71,23,12,0.208,EtOH,start,118,125,Model,8
16/06/2023,158,Str,female,71,23,12,0.217,EtOH,start,129,124,Model,8
16/06/2023,159,Alc+Str,female,71,23,12,0.203,EtOH,start,119,126,Model,8
16/06/2023,160,Alc+Str,female,71,23,12,0.191,EtOH,start,118,124,Model,8
16/06/2023,161,Alc+Str,female,71,23,12,0.197,EtOH,start,121,126,Model,8
16/06/2023,162,Alc+Str,female,71,23,12,0.232,EtOH,start,119,125,Model,8
16/06/2023,164,Alc+Str,female,71,23,12,0.211,EtOH,start,119,124,Model,8
16/06/2023,166,Alc+Str,female,71,23,12,0.206,EtOH,start,119,127,Model,8
16/06/2023,167,Alc+Str,female,71,23,12,0.205,EtOH,start,118,126,Model,8
16/06/2023,168,Alc+Str,male,71,23,12,0.36,EtOH,start,117,125,Model,8
16/06/2023,169,Str,male,71,23,12,0.315,EtOH,start,126,125,Model,8
16/06/2023,170,Alc+Str,male,71,23,12,0.308,EtOH,start,126,126,Model,8
16/06/2023,172,Alc+Str,male,71,23,12,0.32,EtOH,start,121,124,Model,8
16/06/2023,173,Alc+Str,male,71,23,12,0.336,EtOH,start,119,125,Model,8
16/06/2023,174,Alc+Str,male,71,23,12,0.311,EtOH,start,120,125,Model,8
16/06/2023,175,Str,male,71,23,12,0.285,EtOH,start,125,125,Model,8
16/06/2023,176,Alc+Str,male,71,23,12,0.316,EtOH,start,120,125,Model,8
16/06/2023,177,Alc+Str,male,71,23,12,0.275,EtOH,start,120,121,Model,8
16/06/2023,156,Alc+Str,female,71,23,12,0.2,EtOH,30_mins,118,124,Model,8
16/06/2023,157,Alc+Str,female,71,23,12,0.208,EtOH,30_mins,118,125,Model,8
16/06/2023,158,Str,female,71,23,12,0.217,EtOH,30_mins,123,123,Model,8
16/06/2023,159,Alc+Str,female,71,23,12,0.203,EtOH,30_mins,119,112,Model,8
16/06/2023,160,Alc+Str,female,71,23,12,0.191,EtOH,30_mins,119,120,Model,8
16/06/2023,161,Alc+Str,female,71,23,12,0.197,EtOH,30_mins,119,125,Model,8
16/06/2023,162,Alc+Str,female,71,23,12,0.232,EtOH,30_mins,119,124,Model,8
16/06/2023,164,Alc+Str,female,71,23,12,0.211,EtOH,30_mins,117,121,Model,8
16/06/2023,166,Alc+Str,female,71,23,12,0.206,EtOH,30_mins,117,114,Model,8
16/06/2023,167,Alc+Str,female,71,23,12,0.205,EtOH,30_mins,119,122,Model,8
16/06/2023,168,Alc+Str,male,71,23,12,0.36,EtOH,30_mins,116,123,Model,8
16/06/2023,169,Str,male,71,23,12,0.315,EtOH,30_mins,125,119,Model,8
16/06/2023,170,Alc+Str,male,71,23,12,0.308,EtOH,30_mins,122,121,Model,8
16/06/2023,172,Alc+Str,male,71,23,12,0.32,EtOH,30_mins,120,115,Model,8
16/06/2023,173,Alc+Str,male,71,23,12,0.336,EtOH,30_mins,119,124,Model,8
16/06/2023,174,Alc+Str,male,71,23,12,0.311,EtOH,30_mins,119,124,Model,8
16/06/2023,175,Str,male,71,23,12,0.285,EtOH,30_mins,124,117,Model,8
16/06/2023,176,Alc+Str,male,71,23,12,0.316,EtOH,30_mins,120,121,Model,8
16/06/2023,177,Alc+Str,male,71,23,12,0.275,EtOH,30_mins,121,121,Model,8
16/06/2023,156,Alc+Str,female,71,24,12,0.2,EtOH,24_hrs,116,105,Model,8
16/06/2023,157,Alc+Str,female,71,24,12,0.208,EtOH,24_hrs,109,124,Model,8
16/06/2023,158,Str,female,71,24,12,0.217,EtOH,24_hrs,124,103,Model,8
16/06/2023,159,Alc+Str,female,71,24,12,0.203,EtOH,24_hrs,117,86,Model,8
16/06/2023,160,Alc+Str,female,71,24,12,0.191,EtOH,24_hrs,117,102,Model,8
16/06/2023,161,Alc+Str,female,71,24,12,0.197,EtOH,24_hrs,110,123,Model,8
16/06/2023,162,Alc+Str,female,71,24,12,0.232,EtOH,24_hrs,28,97,Model,8
16/06/2023,164,Alc+Str,female,71,24,12,0.211,EtOH,24_hrs,112,93,Model,8
16/06/2023,166,Alc+Str,female,71,24,12,0.206,EtOH,24_hrs,106,97,Model,8
16/06/2023,167,Alc+Str,female,71,24,12,0.205,EtOH,24_hrs,105,121,Model,8
16/06/2023,168,Alc+Str,male,71,24,12,0.36,EtOH,24_hrs,113,88,Model,8
16/06/2023,169,Str,male,71,24,12,0.315,EtOH,24_hrs,123,79,Model,8
16/06/2023,170,Alc+Str,male,71,24,12,0.308,EtOH,24_hrs,118,92,Model,8
16/06/2023,172,Alc+Str,male,71,24,12,0.32,EtOH,24_hrs,106,113,Model,8
16/06/2023,173,Alc+Str,male,71,24,12,0.336,EtOH,24_hrs,113,78,Model,8
16/06/2023,174,Alc+Str,male,71,24,12,0.311,EtOH,24_hrs,116,90,Model,8
16/06/2023,175,Str,male,71,24,12,0.285,EtOH,24_hrs,117,93,Model,8
16/06/2023,176,Alc+Str,male,71,24,12,0.316,EtOH,24_hrs,108,94,Model,8
16/06/2023,177,Alc+Str,male,71,24,12,0.275,EtOH,24_hrs,117,90,Model,8
17/06/2023,156,Alc+Str,female,72,24,12,0.2,H2O,start,126,125,Model,8
17/06/2023,157,Alc+Str,female,72,24,12,0.209,H2O,start,126,124,Model,8
17/06/2023,158,Str,female,72,24,12,0.214,H2O,start,126,126,Model,8
17/06/2023,159,Alc+Str,female,72,24,12,0.213,H2O,start,127,124,Model,8
17/06/2023,160,Alc+Str,female,72,24,12,0.19,H2O,start,128,126,Model,8
17/06/2023,161,Alc+Str,female,72,24,12,0.201,H2O,start,126,125,Model,8
17/06/2023,162,Alc+Str,female,72,24,12,0.243,H2O,start,128,126,Model,8
17/06/2023,164,Alc+Str,female,72,24,12,0.217,H2O,start,126,127,Model,8
