RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
37,Alc,female,78,33,15,0.218,EtOH,30_mins,120,122,Model,3
38,Alc,female,78,33,15,0.214,EtOH,30_mins,120,120,Model,3
39,Alc,female,78,33,15,0.233,EtOH,30_mins,120,120,Model,3
40,Ctrl,female,78,33,15,0.239,EtOH,30_mins,123,120,Model,3
41,Alc,male,78,33,15,0.38,EtOH,30_mins,118,122,Model,3
42,Alc,male,78,33,15,0.325,EtOH,30_mins,117,120,Model,3
43,Alc,male,78,33,15,0.379,EtOH,30_mins,117,117,Model,3
44,Ctrl,male,78,33,15,0.359,EtOH,30_mins,121,115,Model,3
45,Alc,male,78,33,15,0.383,EtOH,30_mins,115,120,Model,3
46,Ctrl,male,78,33,15,0.364,EtOH,30_mins,118,123,Model,3
47,Alc,male,78,33,15,0.354,EtOH,30_mins,121,121,Model,3
48,Alc,male,78,33,15,0.382,EtOH,30_mins,119,114,Model,3
49,Ctrl,male,78,33,15,0.337,EtOH,30_mins,119,121,Model,3
50,Alc,male,78,33,15,0.357,EtOH,30_mins,121,119,Model,3
51,Alc,male,78,33,15,0.327,EtOH,30_mins,119,122,Model,3
33,Alc,female,78,34,15,0.221,EtOH,24_hrs,116,85,Model,3
34,Ctrl,female,78,34,15,0.244,EtOH,24_hrs,119,94,Model,3
35,Alc,female,78,34,15,0.237,EtOH,24_hrs,115,99,Model,3
36,Alc,female,78,34,15,0.243,EtOH,24_hrs,118,95,Model,3
37,Alc,female,78,34,15,0.218,EtOH,24_hrs,118,95,Model,3
38,Alc,female,78,34,15,0.214,EtOH,24_hrs,118,101,Model,3
39,Alc,female,78,34,15,0.233,EtOH,24_hrs,118,79,Model,3
40,Ctrl,female,78,34,15,0.239,EtOH,24_hrs,109,102,Model,3
41,Alc,male,78,34,15,0.38,EtOH,24_hrs,114,74,Model,3
42,Alc,male,78,34,15,0.325,EtOH,24_hrs,111,87,Model,3
43,Alc,male,78,34,15,0.379,EtOH,24_hrs,115,82,Model,3
44,Ctrl,male,78,34,15,0.359,EtOH,24_hrs,115,73,Model,3
45,Alc,male,78,34,15,0.383,EtOH,24_hrs,110,72,Model,3
46,Ctrl,male,78,34,15,0.364,EtOH,24_hrs,102,96,Model,3
47,Alc,male,78,34,15,0.354,EtOH,24_hrs,114,86,Model,3
48,Alc,male,78,34,15,0.382,EtOH,24_hrs,117,81,Model,3
49,Ctrl,male,78,34,15,0.337,EtOH,24_hrs,67,121,Model,3
50,Alc,male,78,34,15,0.357,EtOH,24_hrs,119,75,Model,3
51,Alc,male,78,34,15,0.327,EtOH,24_hrs,117,89,Model,3
33,Alc,female,79,34,15,0.216,H2O,start,123,123,Model,3
34,Ctrl,female,79,34,15,0.246,H2O,start,124,123,Model,3
35,Alc,female,79,34,15,0.236,H2O,start,123,122,Model,3
36,Alc,female,79,34,15,0.239,H2O,start,123,124,Model,3
37,Alc,female,79,34,15,0.222,H2O,start,123,123,Model,3
38,Alc,female,79,34,15,0.216,H2O,start,122,123,Model,3
39,Alc,female,79,34,15,0.229,H2O,start,123,124,Model,3
40,Ctrl,female,79,34,15,0.235,H2O,start,122,124,Model,3
41,Alc,male,79,34,15,0.393,H2O,start,123,123,Model,3
42,Alc,male,79,34,15,0.331,H2O,start,122,122,Model,3
43,Alc,male,79,34,15,0.385,H2O,start,123,123,Model,3
44,Ctrl,male,79,34,15,0.362,H2O,start,123,122,Model,3
45,Alc,male,79,34,15,0.396,H2O,start,122,122,Model,3
46,Ctrl,male,79,34,15,0.37,H2O,start,123,123,Model,3
47,Alc,male,79,34,15,0.354,H2O,start,121,12,Model,3
48,Alc,male,79,34,15,0.387,H2O,start,123,123,Model,3
49,Ctrl,male,79,34,15,0.342,H2O,start,122,123,Model,3
50,Alc,male,79,34,15,0.353,H2O,start,122,122,Model,3
51,Alc,male,79,34,15,0.327,H2O,start,122,123,Model,3
33,Alc,female,79,34,15,0.216,H2O,48_hrs,82,80,Model,3
34,Ctrl,female,79,36,15,0.246,H2O,48_hrs,115,63,Model,3
35,Alc,female,79,36,15,0.236,H2O,48_hrs,121,64,Model,3
36,Alc,female,79,36,15,0.239,H2O,48_hrs,94,73,Model,3
37,Alc,female,79,36,15,0.222,H2O,48_hrs,100,79,Model,3
38,Alc,female,79,36,15,0.216,H2O,48_hrs,106,72,Model,3
39,Alc,female,79,36,15,0.229,H2O,48_hrs,104,56,Model,3
40,Ctrl,female,79,36,15,0.235,H2O,48_hrs,51,122,Model,3
41,Alc,male,79,36,15,0.393,H2O,48_hrs,114,38,Model,3
42,Alc,male,79,36,15,0.331,H2O,48_hrs,115,30,Model,3
43,Alc,male,79,36,15,0.385,H2O,48_hrs,32,122,Model,3
44,Ctrl,male,79,36,15,0.362,H2O,48_hrs,109,33,Model,3
45,Alc,male,79,36,15,0.396,H2O,48_hrs,99,31,Model,3
46,Ctrl,male,79,36,15,0.37,H2O,48_hrs,114,31,Model,3
47,Alc,male,79,36,15,0.354,H2O,48_hrs,45,79,Model,3
48,Alc,male,79,36,15,0.387,H2O,48_hrs,113,79,Model,3
49,Ctrl,male,79,36,15,0.342,H2O,48_hrs,36,93,Model,3
50,Alc,male,79,36,15,0.353,H2O,48_hrs,113,31,Model,3
51,Alc,male,79,36,15,0.327,H2O,48_hrs,103,52,Model,3
33,Alc,female,81,36,16,0.23,EtOH,start,120,123,Model,3
34,Ctrl,female,81,36,16,0.256,EtOH,start,123,123,Model,3
35,Alc,female,81,36,16,0.241,EtOH,start,119,124,Model,3
36,Alc,female,81,36,16,0.248,EtOH,start,120,123,Model,3
37,Alc,female,81,36,16,0.22,EtOH,start,119,122,Model,3
38,Alc,female,81,36,16,0.215,EtOH,start,120,123,Model,3
39,Alc,female,81,36,16,0.246,EtOH,start,120,122,Model,3
40,Ctrl,female,81,36,16,0.241,EtOH,start,122,124,Model,3
41,Alc,male,81,36,16,0.393,EtOH,start,119,122,Model,3
42,Alc,male,81,36,16,0.35,EtOH,start,119,123,Model,3
43,Alc,male,81,36,16,0.406,EtOH,start,119,122,Model,3
44,Ctrl,male,81,36,16,0.37,EtOH,start,122,122,Model,3
45,Alc,male,81,36,16,0.402,EtOH,start,119,123,Model,3
46,Ctrl,male,81,36,16,0.382,EtOH,start,121,123,Model,3
47,Alc,male,81,36,16,0.368,EtOH,start,118,123,Model,3
48,Alc,male,81,36,16,0.387,EtOH,start,119,122,Model,3
49,Ctrl,male,81,36,16,0.353,EtOH,start,121,124,Model,3
50,Alc,male,81,36,16,0.363,EtOH,start,120,123,Model,3
51,Alc,male,81,36,16,0.34,EtOH,start,123,120,Model,3
33,Alc,female,81,36,16,0.23,EtOH,30_mins,120,122,Model,3
34,Ctrl,female,81,36,16,0.256,EtOH,30_mins,123,123,Model,3
35,Alc,female,81,36,16,0.241,EtOH,30_mins,118,124,Model,3
36,Alc,female,81,36,16,0.248,EtOH,30_mins,119,123,Model,3
37,Alc,female,81,36,16,0.22,EtOH,30_mins,119,121,Model,3
38,Alc,female,81,36,16,0.215,EtOH,30_mins,120,120,Model,3
39,Alc,female,81,36,16,0.246,EtOH,30_mins,120,116,Model,3
40,Ctrl,female,81,36,16,0.241,EtOH,30_mins,122,123,Model,3
41,Alc,male,81,36,16,0.393,EtOH,30_mins,118,118,Model,3
42,Alc,male,81,36,16,0.35,EtOH,30_mins,117,121,Model,3
43,Alc,male,81,36,16,0.406,EtOH,30_mins,118,115,Model,3
44,Ctrl,male,81,36,16,0.37,EtOH,30_mins,121,119,Model,3
45,Alc,male,81,36,16,0.402,EtOH,30_mins,118,118,Model,3
46,Ctrl,male,81,36,16,0.382,EtOH,30_mins,117,118,Model,3
47,Alc,male,81,36,16,0.368,EtOH,30_mins,116,119,Model,3
48,Alc,male,81,36,16,0.387,EtOH,30_mins,115,122,Model,3
49,Ctrl,male,81,36,16,0.353,EtOH,30_mins,120,120,Model,3
50,Alc,male,81,36,16,0.363,EtOH,30_mins,119,119,Model,3
51,Alc,male,81,36,16,0.34,EtOH,30_mins,120,120,Model,3
33,Alc,female,81,37,16,0.23,EtOH,24_hrs,117,82,Model,3
34,Ctrl,female,81,37,16,0.256,EtOH,24_hrs,120,92,Model,3
35,Alc,female,81,37,16,0.241,EtOH,24_hrs,112,96,Model,3
36,Alc,female,81,37,16,0.248,EtOH,24_hrs,90,105,Model,3
37,Alc,female,81,37,16,0.22,EtOH,24_hrs,115,94,Model,3
38,Alc,female,81,37,16,0.215,EtOH,24_hrs,116,91,Model,3
39,Alc,female,81,37,16,0.246,EtOH,24_hrs,118,81,Model,3
40,Ctrl,female,81,37,16,0.241,EtOH,24_hrs,92,120,Model,3
41,Alc,male,81,37,16,0.393,EtOH,24_hrs,112,77,Model,3
42,Alc,male,81,37,16,0.35,EtOH,24_hrs,110,80,Model,3
43,Alc,male,81,37,16,0.406,EtOH,24_hrs,114,76,Model,3
44,Ctrl,male,81,37,16,0.37,EtOH,24_hrs,97,86,Model,3
45,Alc,male,81,37,16,0.402,EtOH,24_hrs,109,84,Model,3
46,Ctrl,male,81,37,16,0.382,EtOH,24_hrs,103,87,Model,3
47,Alc,male,81,37,16,0.368,EtOH,24_hrs,109,99,Model,3
48,Alc,male,81,37,16,0.387,EtOH,24_hrs,111,87,Model,3
49,Ctrl,male,81,37,16,0.353,EtOH,24_hrs,111,80,Model,3
50,Alc,male,81,37,16,0.363,EtOH,24_hrs,115,90,Model,3
51,Alc,male,81,37,16,0.34,EtOH,24_hrs,117,87,Model,3
33,Alc,female,82,37,16,0.228,H2O,start,122,124,Model,3
34,Ctrl,female,82,37,16,0.254,H2O,start,123,122,Model,3
35,Alc,female,82,37,16,0.244,H2O,start,123,122,Model,3
36,Alc,female,82,37,16,0.248,H2O,start,124,123,Model,3
37,Alc,female,82,37,16,0.226,H2O,start,123,123,Model,3
38,Alc,female,82,37,16,0.218,H2O,start,123,122,Model,3
39,Alc,female,82,37,16,0.241,H2O,start,123,122,Model,3
40,Ctrl,female,82,37,16,0.244,H2O,start,122,122,Model,3
41,Alc,male,82,37,16,0.395,H2O,start,123,122,Model,3
42,Alc,male,82,37,16,0.358,H2O,start,123,122,Model,3
43,Alc,male,82,37,16,0.394,H2O,start,123,123,Model,3
44,Ctrl,male,82,37,16,0.375,H2O,start,123,122,Model,3
45,Alc,male,82,37,16,0.417,H2O,start,123,122,Model,3
46,Ctrl,male,82,37,16,0.384,H2O,start,123,122,Model,3
47,Alc,male,82,37,16,0.361,H2O,start,121,122,Model,3
48,Alc,male,82,37,16,0.396,H2O,start,122,122,Model,3
49,Ctrl,male,82,37,16,0.354,H2O,start,122,122,Model,3
50,Alc,male,82,37,16,0.366,H2O,start,122,122,Model,3
51,Alc,male,82,37,16,0.351,H2O,start,122,123,Model,3
33,Alc,female,82,38,16,0.228,H2O,24_hrs,120,88,Model,3
34,Ctrl,female,82,38,16,0.254,H2O,24_hrs,101,116,Model,3
35,Alc,female,82,38,16,0.244,H2O,24_hrs,122,90,Model,3
36,Alc,female,82,38,16,0.248,H2O,24_hrs,93,119,Model,3
37,Alc,female,82,38,16,0.226,H2O,24_hrs,122,93,Model,3
38,Alc,female,82,38,16,0.218,H2O,24_hrs,104,109,Model,3
39,Alc,female,82,38,16,0.241,H2O,24_hrs,110,86,Model,3
40,Ctrl,female,82,38,16,0.244,H2O,24_hrs,120,90,Model,3
41,Alc,male,82,38,16,0.395,H2O,24_hrs,77,117,Model,3
42,Alc,male,82,38,16,0.358,H2O,24_hrs,115,83,Model,3
43,Alc,male,82,38,16,0.394,H2O,24_hrs,121,70,Model,3
44,Ctrl,male,82,38,16,0.375,H2O,24_hrs,73,113,Model,3
45,Alc,male,82,38,16,0.417,H2O,24_hrs,78,109,Model,3
46,Ctrl,male,82,38,16,0.384,H2O,24_hrs,74,118,Model,3
47,Alc,male,82,38,16,0.361,H2O,24_hrs,112,64,Model,3
48,Alc,male,82,38,16,0.396,H2O,24_hrs,94,109,Model,3
49,Ctrl,male,82,38,16,0.354,H2O,24_hrs,111,77,Model,3
50,Alc,male,82,38,16,0.366,H2O,24_hrs,89,105,Model,3
51,Alc,male,82,38,16,0.351,H2O,24_hrs,86,115,Model,3
33,Alc,female,83,38,17,0.224,EtOH,start,120,123,Model,3
34,Ctrl,female,83,38,17,0.257,EtOH,start,125,122,Model,3
35,Alc,female,83,38,17,0.245,EtOH,start,119,123,Model,3
36,Alc,female,83,38,17,0.255,EtOH,start,120,122,Model,3
37,Alc,female,83,38,17,0.228,EtOH,start,120,123,Model,3
38,Alc,female,83,38,17,0.224,EtOH,start,120,122,Model,3
39,Alc,female,83,38,17,0.243,EtOH,start,119,122,Model,3
40,Ctrl,female,83,38,17,0.251,EtOH,start,123,121,Model,3
41,Alc,male,83,38,17,0.402,EtOH,start,120,121,Model,3
42,Alc,male,83,38,17,0.362,EtOH,start,118,121,Model,3
43,Alc,male,83,38,17,0.399,EtOH,start,120,121,Model,3
44,Ctrl,male,83,38,17,0.382,EtOH,start,122,122,Model,3
45,Alc,male,83,38,17,0.411,EtOH,start,119,122,Model,3
46,Ctrl,male,83,38,17,0.357,EtOH,start,122,123,Model,3
47,Alc,male,83,38,17,0.379,EtOH,start,116,123,Model,3
48,Alc,male,83,38,17,0.407,EtOH,start,119,121,Model,3
49,Ctrl,male,83,38,17,0.369,EtOH,start,123,123,Model,3
50,Alc,male,83,38,17,0.371,EtOH,start,119,123,Model,3
51,Alc,male,83,38,17,0.348,EtOH,start,119,123,Model,3
33,Alc,female,83,38,17,0.224,EtOH,30_mins,120,123,Model,3
34,Ctrl,female,83,38,17,0.257,EtOH,30_mins,121,120,Model,3
35,Alc,female,83,38,17,0.245,EtOH,30_mins,118,123,Model,3
36,Alc,female,83,38,17,0.255,EtOH,30_mins,120,118,Model,3
37,Alc,female,83,38,17,0.228,EtOH,30_mins,119,123,Model,3
38,Alc,female,83,38,17,0.224,EtOH,30_mins,119,118,Model,3
39,Alc,female,83,38,17,0.243,EtOH,30_mins,119,121,Model,3
40,Ctrl,female,83,38,17,0.251,EtOH,30_mins,123,120,Model,3
41,Alc,male,83,38,17,0.402,EtOH,30_mins,118,117,Model,3
42,Alc,male,83,38,17,0.362,EtOH,30_mins,116,116,Model,3
43,Alc,male,83,38,17,0.399,EtOH,30_mins,119,119,Model,3
44,Ctrl,male,83,38,17,0.382,EtOH,30_mins,119,121,Model,3
45,Alc,male,83,38,17,0.411,EtOH,30_mins,116,117,Model,3
46,Ctrl,male,83,38,17,0.357,EtOH,30_mins,119,117,Model,3
47,Alc,male,83,38,17,0.379,EtOH,30_mins,114,118,Model,3
48,Alc,male,83,38,17,0.407,EtOH,30_mins,118,121,Model,3
49,Ctrl,male,83,38,17,0.369,EtOH,30_mins,117,121,Model,3
50,Alc,male,83,38,17,0.371,EtOH,30_mins,119,118,Model,3
51,Alc,male,83,38,17,0.348,EtOH,30_mins,117,121,Model,3
33,Alc,female,83,39,17,0.224,EtOH,24_hrs,114,81,Model,3
34,Ctrl,female,83,39,17,0.257,EtOH,24_hrs,112,97,Model,3
35,Alc,female,83,39,17,0.245,EtOH,24_hrs,107,112,Model,3
36,Alc,female,83,39,17,0.255,EtOH,24_hrs,118,88,Model,3
37,Alc,female,83,39,17,0.228,EtOH,24_hrs,114,100,Model,3
38,Alc,female,83,39,17,0.224,EtOH,24_hrs,115,95,Model,3
39,Alc,female,83,39,17,0.243,EtOH,24_hrs,116,76,Model,3
40,Ctrl,female,83,39,17,0.251,EtOH,24_hrs,121,94,Model,3
41,Alc,male,83,39,17,0.402,EtOH,24_hrs,114,76,Model,3
42,Alc,male,83,39,17,0.362,EtOH,24_hrs,111,86,Model,3
43,Alc,male,83,39,17,0.399,EtOH,24_hrs,113,73,Model,3
44,Ctrl,male,83,39,17,0.382,EtOH,24_hrs,72,111,Model,3
45,Alc,male,83,39,17,0.411,EtOH,24_hrs,106,71,Model,3
46,Ctrl,male,83,39,17,0.357,EtOH,24_hrs,28,100,Model,3
47,Alc,male,83,39,17,0.379,EtOH,24_hrs,108,88,Model,3
48,Alc,male,83,39,17,0.407,EtOH,24_hrs,113,79,Model,3
49,Ctrl,male,83,39,17,0.369,EtOH,24_hrs,61,119,Model,3
50,Alc,male,83,39,17,0.371,EtOH,24_hrs,116,80,Model,3
51,Alc,male,83,39,17,0.348,EtOH,24_hrs,116,82,Model,3
33,Alc,female,84,39,17,0.239,H2O,start,122,123,Model,3
34,Ctrl,female,84,39,17,0.263,H2O,start,122,124,Model,3
35,Alc,female,84,39,17,0.244,H2O,start,123,123,Model,3
36,Alc,female,84,39,17,0.257,H2O,start,124,123,Model,3
37,Alc,female,84,39,17,0.23,H2O,start,122,123,Model,3
38,Alc,female,84,39,17,0.22,H2O,start,124,124,Model,3
39,Alc,female,84,39,17,0.248,H2O,start,123,122,Model,3
40,Ctrl,female,84,39,17,0.25,H2O,start,122,124,Model,3
41,Alc,male,84,39,17,0.4,H2O,start,122,125,Model,3
42,Alc,male,84,39,17,0.358,H2O,start,123,123,Model,3
43,Alc,male,84,39,17,0.396,H2O,start,123,123,Model,3
44,Ctrl,male,84,39,17,0.382,H2O,start,123,123,Model,3
45,Alc,male,84,39,17,0.411,H2O,start,122,123,Model,3
46,Ctrl,male,84,39,17,0.386,H2O,start,124,122,Model,3
47,Alc,male,84,39,17,0.362,H2O,start,122,123,Model,3
48,Alc,male,84,39,17,0.398,H2O,start,122,122,Model,3
49,Ctrl,male,84,39,17,0.363,H2O,start,121,123,Model,3
50,Alc,male,84,39,17,0.385,H2O,start,122,123,Model,3
51,Alc,male,84,39,17,0.351,H2O,start,122,123,Model,3
33,Alc,female,84,40,17,0.239,H2O,24_hrs,77,123,Model,3
34,Ctrl,female,84,40,17,0.263,H2O,24_hrs,92,121,Model,3
35,Alc,female,84,40,17,0.244,H2O,24_hrs,123,84,Model,3
36,Alc,female,84,40,17,0.257,H2O,24_hrs,89,121,Model,3
37,Alc,female,84,40,17,0.23,H2O,24_hrs,94,112,Model,3
38,Alc,female,84,40,17,0.22,H2O,24_hrs,90,121,Model,3
39,Alc,female,84,40,17,0.248,H2O,24_hrs,82,121,Model,3
40,Ctrl,female,84,40,17,0.25,H2O,24_hrs,89,121,Model,3
41,Alc,male,84,40,17,0.4,H2O,24_hrs,76,114,Model,3
42,Alc,male,84,40,17,0.358,H2O,24_hrs,65,121,Model,3
43,Alc,male,84,40,17,0.396,H2O,24_hrs,107,88,Model,3
44,Ctrl,male,84,40,17,0.382,H2O,24_hrs,111,77,Model,3
45,Alc,male,84,40,17,0.411,H2O,24_hrs,115,71,Model,3
46,Ctrl,male,84,40,17,0.386,H2O,24_hrs,84,109,Model,3
47,Alc,male,84,40,17,0.362,H2O,24_hrs,64,117,Model,3
48,Alc,male,84,40,17,0.398,H2O,24_hrs,120,79,Model,3
49,Ctrl,male,84,40,17,0.363,H2O,24_hrs,75,120,Model,3
50,Alc,male,84,40,17,0.385,H2O,24_hrs,99,95,Model,3
51,Alc,male,84,40,17,0.351,H2O,24_hrs,92,107,Model,3
33,Alc,female,85,40,18,0.243,EtOH,start,121,123,Model,3
34,Ctrl,female,85,40,18,0.254,EtOH,start,122,123,Model,3
35,Alc,female,85,40,18,0.251,EtOH,start,120,123,Model,3
36,Alc,female,85,40,18,0.257,EtOH,start,120,121,Model,3
37,Alc,female,85,40,18,0.232,EtOH,start,120,122,Model,3
38,Alc,female,85,40,18,0.226,EtOH,start,122,122,Model,3
39,Alc,female,85,40,18,0.256,EtOH,start,123,122,Model,3
40,Ctrl,female,85,40,18,0.244,EtOH,start,123,122,Model,3
41,Alc,male,85,40,18,0.42,EtOH,start,123,122,Model,3
42,Alc,male,85,40,18,0.38,EtOH,start,121,121,Model,3
43,Alc,male,85,40,18,0.408,EtOH,start,120,122,Model,3
44,Ctrl,male,85,40,18,0.39,EtOH,start,122,122,Model,3
45,Alc,male,85,40,18,0.414,EtOH,start,119,122,Model,3
46,Ctrl,male,85,40,18,0.395,EtOH,start,122,122,Model,3
47,Alc,male,85,40,18,0.375,EtOH,start,119,123,Model,3
48,Alc,male,85,40,18,0.402,EtOH,start,120,121,Model,3
49,Ctrl,male,85,40,18,0.376,EtOH,start,122,124,Model,3
50,Alc,male,85,40,18,0.383,EtOH,start,121,122,Model,3
51,Alc,male,85,40,18,0.35,EtOH,start,122,122,Model,3
33,Alc,female,85,40,18,0.243,EtOH,30_mins,121,121,Model,3
34,Ctrl,female,85,40,18,0.254,EtOH,30_mins,113,123,Model,3
35,Alc,female,85,40,18,0.251,EtOH,30_mins,120,123,Model,3
36,Alc,female,85,40,18,0.257,EtOH,30_mins,120,121,Model,3
37,Alc,female,85,40,18,0.232,EtOH,30_mins,119,120,Model,3
38,Alc,female,85,40,18,0.226,EtOH,30_mins,122,122,Model,3
39,Alc,female,85,40,18,0.256,EtOH,30_mins,122,117,Model,3
40,Ctrl,female,85,40,18,0.244,EtOH,30_mins,122,121,Model,3
41,Alc,male,85,40,18,0.42,EtOH,30_mins,123,118,Model,3
42,Alc,male,85,40,18,0.38,EtOH,30_mins,120,121,Model,3
43,Alc,male,85,40,18,0.408,EtOH,30_mins,120,114,Model,3
44,Ctrl,male,85,40,18,0.39,EtOH,30_mins,119,121,Model,3
45,Alc,male,85,40,18,0.414,EtOH,30_mins,118,122,Model,3
46,Ctrl,male,85,40,18,0.395,EtOH,30_mins,119,122,Model,3
47,Alc,male,85,40,18,0.375,EtOH,30_mins,119,123,Model,3
48,Alc,male,85,40,18,0.402,EtOH,30_mins,120,120,Model,3
49,Ctrl,male,85,40,18,0.376,EtOH,30_mins,118,121,Model,3
50,Alc,male,85,40,18,0.383,EtOH,30_mins,120,118,Model,3
51,Alc,male,85,40,18,0.35,EtOH,30_mins,122,122,Model,3
33,Alc,female,85,41,18,0.243,EtOH,24_hrs,114,99,Model,3
34,Ctrl,female,85,41,18,0.254,EtOH,24_hrs,106,109,Model,3
35,Alc,female,85,41,18,0.251,EtOH,24_hrs,113,102,Model,3
36,Alc,female,85,41,18,0.257,EtOH,24_hrs,116,97,Model,3
37,Alc,female,85,41,18,0.232,EtOH,24_hrs,108,106,Model,3
38,Alc,female,85,41,18,0.226,EtOH,24_hrs,117,108,Model,3
39,Alc,female,85,41,18,0.256,EtOH,24_hrs,121,79,Model,3
40,Ctrl,female,85,41,18,0.244,EtOH,24_hrs,119,91,Model,3
41,Alc,male,85,41,18,0.42,EtOH,24_hrs,118,69,Model,3
42,Alc,male,85,41,18,0.38,EtOH,24_hrs,106,100,Model,3
43,Alc,male,85,41,18,0.408,EtOH,24_hrs,116,71,Model,3
44,Ctrl,male,85,41,18,0.39,EtOH,24_hrs,98,93,Model,3
45,Alc,male,85,41,18,0.414,EtOH,24_hrs,107,67,Model,3
46,Ctrl,male,85,41,18,0.395,EtOH,24_hrs,83,114,Model,3
47,Alc,male,85,41,18,0.375,EtOH,24_hrs,98,96,Model,3
48,Alc,male,85,41,18,0.402,EtOH,24_hrs,116,80,Model,3
49,Ctrl,male,85,41,18,0.376,EtOH,24_hrs,70,114,Model,3
50,Alc,male,85,41,18,0.383,EtOH,24_hrs,118,78,Model,3
51,Alc,male,85,41,18,0.35,EtOH,24_hrs,119,92,Model,3
33,Alc,female,86,41,18,0.232,H2O,start,124,123,Model,3
34,Ctrl,female,86,41,18,0.26,H2O,start,124,123,Model,3
35,Alc,female,86,41,18,0.244,H2O,start,124,123,Model,3
36,Alc,female,86,41,18,0.256,H2O,start,124,123,Model,3
37,Alc,female,86,41,18,0.229,H2O,start,123,123,Model,3
38,Alc,female,86,41,18,0.225,H2O,start,124,123,Model,3
39,Alc,female,86,41,18,0.25,H2O,start,124,123,Model,3
40,Ctrl,female,86,41,18,0.247,H2O,start,122,122,Model,3
41,Alc,male,86,41,18,0.418,H2O,start,122,123,Model,3
42,Alc,male,86,41,18,0.362,H2O,start,122,123,Model,3
43,Alc,male,86,41,18,0.406,H2O,start,123,124,Model,3
44,Ctrl,male,86,41,18,0.384,H2O,start,123,123,Model,3
45,Alc,male,86,41,18,0.423,H2O,start,123,122,Model,3
46,Ctrl,male,86,41,18,0.388,H2O,start,123,123,Model,3
47,Alc,male,86,41,18,0.373,H2O,start,122,122,Model,3
48,Alc,male,86,41,18,0.405,H2O,start,123,123,Model,3
49,Ctrl,male,86,41,18,0.374,H2O,start,122,123,Model,3
50,Alc,male,86,41,18,0.382,H2O,start,122,123,Model,3
51,Alc,male,86,41,18,0.35,H2O,start,123,123,Model,3
33,Alc,female,86,43,18,0.232,H2O,48_hrs,112,52,Model,3
34,Ctrl,female,86,43,18,0.26,H2O,48_hrs,69,106,Model,3
35,Alc,female,86,43,18,0.244,H2O,48_hrs,57,121,Model,3
36,Alc,female,86,43,18,0.256,H2O,48_hrs,52,116,Model,3
37,Alc,female,86,43,18,0.229,H2O,48_hrs,58,122,Model,3
38,Alc,female,86,43,18,0.225,H2O,48_hrs,121,58,Model,3
39,Alc,female,86,43,18,0.25,H2O,48_hrs,98,105,Model,3
40,Ctrl,female,86,43,18,0.247,H2O,48_hrs,57,115,Model,3
41,Alc,male,86,43,18,0.418,H2O,48_hrs,69,58,Model,3
42,Alc,male,86,43,18,0.362,H2O,48_hrs,95,47,Model,3
43,Alc,male,86,43,18,0.406,H2O,48_hrs,43,98,Model,3
44,Ctrl,male,86,43,18,0.384,H2O,48_hrs,79,30,Model,3
45,Alc,male,86,43,18,0.423,H2O,48_hrs,72,57,Model,3
46,Ctrl,male,86,43,18,0.388,H2O,48_hrs,42,107,Model,3
47,Alc,male,86,43,18,0.373,H2O,48_hrs,36,89,Model,3
48,Alc,male,86,43,18,0.405,H2O,48_hrs,89,62,Model,3
49,Ctrl,male,86,43,18,0.374,H2O,48_hrs,93,33,Model,3
50,Alc,male,86,43,18,0.382,H2O,48_hrs,85,57,Model,3
51,Alc,male,86,43,18,0.35,H2O,48_hrs,119,33,Model,3
33,Alc,female,88,43,19,0.243,EtOH,start,119,124,Model,3
34,Ctrl,female,88,43,19,0.266,EtOH,start,123,123,Model,3
35,Alc,female,88,43,19,0.255,EtOH,start,119,124,Model,3
36,Alc,female,88,43,19,0.269,EtOH,start,119,121,Model,3
37,Alc,female,88,43,19,0.245,EtOH,start,119,122,Model,3
38,Alc,female,88,43,19,0.235,EtOH,start,118,122,Model,3
39,Alc,female,88,43,19,0.26,EtOH,start,119,122,Model,3
40,Ctrl,female,88,43,19,0.263,EtOH,start,122,123,Model,3
41,Alc,male,88,43,19,0.432,EtOH,start,117,122,Model,3
42,Alc,male,88,43,19,0.38,EtOH,start,118,123,Model,3
43,Alc,male,88,43,19,0.409,EtOH,start,119,123,Model,3
44,Ctrl,male,88,43,19,0.39,EtOH,start,122,121,Model,3
45,Alc,male,88,43,19,0.427,EtOH,start,119,123,Model,3
46,Ctrl,male,88,43,19,0.401,EtOH,start,122,122,Model,3
47,Alc,male,88,43,19,0.388,EtOH,start,118,123,Model,3
48,Alc,male,88,43,19,0.413,EtOH,start,119,123,Model,3
49,Ctrl,male,88,43,19,0.382,EtOH,start,123,122,Model,3
50,Alc,male,88,43,19,0.396,EtOH,start,119,122,Model,3
51,Alc,male,88,43,19,0.364,EtOH,start,119,122,Model,3
33,Alc,female,88,43,19,0.243,EtOH,30_mins,118,118,Model,3
34,Ctrl,female,88,43,19,0.266,EtOH,30_mins,122,123,Model,3
35,Alc,female,88,43,19,0.255,EtOH,30_mins,117,123,Model,3
36,Alc,female,88,43,19,0.269,EtOH,30_mins,118,117,Model,3
37,Alc,female,88,43,19,0.245,EtOH,30_mins,118,119,Model,3
38,Alc,female,88,43,19,0.235,EtOH,30_mins,117,121,Model,3
39,Alc,female,88,43,19,0.26,EtOH,30_mins,119,116,Model,3
