RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
103,Alc,male,55,9,5,0.31,EtOH,24_hrs,98,100,Model,6
105,Ctrl,male,55,9,5,0.302,EtOH,24_hrs,117,63,Model,6
106,Ctrl,male,55,9,5,0.291,EtOH,24_hrs,67,117,Model,6
107,Alc,male,55,9,5,0.258,EtOH,24_hrs,110,92,Model,6
109,Ctrl,male,55,9,5,0.257,EtOH,24_hrs,121,79,Model,6
110,Alc,male,55,9,5,0.259,EtOH,24_hrs,118,64,Model,6
88,Alc,female,56,10,5,0.204,H2O,start,125,122,Model,6
89,Ctrl,female,56,10,5,0.221,H2O,start,123,121,Model,6
90,Ctrl,female,56,10,5,0.206,H2O,start,125,123,Model,6
92,Ctrl,female,56,10,5,0.234,H2O,start,122,124,Model,6
93,Ctrl,female,56,10,5,0.206,H2O,start,125,125,Model,6
94,Alc,female,56,10,5,0.215,H2O,start,125,123,Model,6
97,Alc,female,56,10,5,0.13,H2O,start,116,122,Model,6
99,Alc,female,56,10,5,0.252,H2O,start,123,123,Model,6
101,Alc,male,56,10,5,0.326,H2O,start,125,125,Model,6
102,Ctrl,male,56,10,5,0.269,H2O,start,124,125,Model,6
103,Alc,male,56,10,5,0.328,H2O,start,125,128,Model,6
105,Ctrl,male,56,10,5,0.301,H2O,start,124,125,Model,6
106,Ctrl,male,56,10,5,0.301,H2O,start,124,126,Model,6
107,Alc,male,56,10,5,0.266,H2O,start,124,127,Model,6
109,Ctrl,male,56,10,5,0.269,H2O,start,124,115,Model,6
110,Alc,male,56,10,5,0.303,H2O,start,123,125,Model,6
88,Alc,female,56,10,5,0.204,H2O,24_hrs,125,102,Model,6
89,Ctrl,female,56,10,5,0.221,H2O,24_hrs,91,119,Model,6
90,Ctrl,female,56,10,5,0.206,H2O,24_hrs,124,80,Model,6
92,Ctrl,female,56,10,5,0.234,H2O,24_hrs,119,83,Model,6
93,Ctrl,female,56,10,5,0.206,H2O,24_hrs,115,94,Model,6
94,Alc,female,56,10,5,0.215,H2O,24_hrs,119,95,Model,6
97,Alc,female,56,10,5,0.13,H2O,24_hrs,125,122,Model,6
99,Alc,female,56,10,5,0.252,H2O,24_hrs,91,111,Model,6
101,Alc,male,56,10,5,0.326,H2O,24_hrs,90,110,Model,6
102,Ctrl,male,56,10,5,0.269,H2O,24_hrs,91,117,Model,6
103,Alc,male,56,10,5,0.328,H2O,24_hrs,100,84,Model,6
105,Ctrl,male,56,10,5,0.301,H2O,24_hrs,73,116,Model,6
106,Ctrl,male,56,10,5,0.301,H2O,24_hrs,123,81,Model,6
107,Alc,male,56,10,5,0.266,H2O,24_hrs,109,96,Model,6
109,Ctrl,male,56,10,5,0.269,H2O,24_hrs,123,78,Model,6
110,Alc,male,56,10,5,0.303,H2O,24_hrs,123,79,Model,6
88,Alc,female,57,11,6,0.207,EtOH,start,119,115,Model,6
89,Ctrl,female,57,11,6,0.219,EtOH,start,118,121,Model,6
90,Ctrl,female,57,11,6,0.214,EtOH,start,116,122,Model,6
92,Ctrl,female,57,11,6,0.235,EtOH,start,118,118,Model,6
93,Ctrl,female,57,11,6,0.211,EtOH,start,117,116,Model,6
94,Alc,female,57,11,6,0.215,EtOH,start,119,104,Model,6
97,Alc,female,57,11,6,0.133,EtOH,start,119,111,Model,6
99,Alc,female,57,11,6,0.259,EtOH,start,120,117,Model,6
101,Alc,male,57,11,6,0.346,EtOH,start,116,118,Model,6
102,Ctrl,male,57,11,6,0.274,EtOH,start,118,124,Model,6
103,Alc,male,57,11,6,0.327,EtOH,start,118,119,Model,6
105,Ctrl,male,57,11,6,0.315,EtOH,start,122,117,Model,6
106,Ctrl,male,57,11,6,0.307,EtOH,start,116,120,Model,6
107,Alc,male,57,11,6,0.269,EtOH,start,118,120,Model,6
109,Ctrl,male,57,11,6,0.272,EtOH,start,106,120,Model,6
110,Alc,male,57,11,6,0.304,EtOH,start,118,121,Model,6
88,Alc,female,57,11,6,0.207,EtOH,30_mins,117,115,Model,6
89,Ctrl,female,57,11,6,0.219,EtOH,30_mins,118,121,Model,6
90,Ctrl,female,57,11,6,0.214,EtOH,30_mins,116,121,Model,6
92,Ctrl,female,57,11,6,0.235,EtOH,30_mins,117,117,Model,6
93,Ctrl,female,57,11,6,0.211,EtOH,30_mins,116,116,Model,6
94,Alc,female,57,11,6,0.215,EtOH,30_mins,118,102,Model,6
97,Alc,female,57,11,6,0.133,EtOH,30_mins,118,108,Model,6
99,Alc,female,57,11,6,0.259,EtOH,30_mins,119,117,Model,6
101,Alc,male,57,11,6,0.346,EtOH,30_mins,114,118,Model,6
102,Ctrl,male,57,11,6,0.274,EtOH,30_mins,117,121,Model,6
103,Alc,male,57,11,6,0.327,EtOH,30_mins,117,118,Model,6
105,Ctrl,male,57,11,6,0.315,EtOH,30_mins,121,117,Model,6
106,Ctrl,male,57,11,6,0.307,EtOH,30_mins,115,119,Model,6
107,Alc,male,57,11,6,0.269,EtOH,30_mins,115,119,Model,6
109,Ctrl,male,57,11,6,0.272,EtOH,30_mins,106,119,Model,6
110,Alc,male,57,11,6,0.304,EtOH,30_mins,118,121,Model,6
88,Alc,female,57,11,6,0.207,EtOH,24_hrs,106,110,Model,6
89,Ctrl,female,57,11,6,0.219,EtOH,24_hrs,119,92,Model,6
90,Ctrl,female,57,11,6,0.214,EtOH,24_hrs,114,84,Model,6
92,Ctrl,female,57,11,6,0.235,EtOH,24_hrs,77,117,Model,6
93,Ctrl,female,57,11,6,0.211,EtOH,24_hrs,113,82,Model,6
94,Alc,female,57,11,6,0.215,EtOH,24_hrs,111,77,Model,6
97,Alc,female,57,11,6,0.133,EtOH,24_hrs,117,62,Model,6
99,Alc,female,57,11,6,0.259,EtOH,24_hrs,119,81,Model,6
101,Alc,male,57,11,6,0.346,EtOH,24_hrs,109,72,Model,6
102,Ctrl,male,57,11,6,0.274,EtOH,24_hrs,115,85,Model,6
103,Alc,male,57,11,6,0.327,EtOH,24_hrs,103,82,Model,6
105,Ctrl,male,57,11,6,0.315,EtOH,24_hrs,56,120,Model,6
106,Ctrl,male,57,11,6,0.307,EtOH,24_hrs,114,73,Model,6
107,Alc,male,57,11,6,0.269,EtOH,24_hrs,103,99,Model,6
109,Ctrl,male,57,11,6,0.272,EtOH,24_hrs,101,80,Model,6
110,Alc,male,57,11,6,0.304,EtOH,24_hrs,115,64,Model,6
88,Alc,female,58,12,6,0.205,H2O,start,123,123,Model,6
89,Ctrl,female,58,12,6,0.23,H2O,start,124,123,Model,6
90,Ctrl,female,58,12,6,0.218,H2O,start,123,124,Model,6
92,Ctrl,female,58,12,6,0.243,H2O,start,119,123,Model,6
93,Ctrl,female,58,12,6,0.225,H2O,start,123,121,Model,6
94,Alc,female,58,12,6,0.214,H2O,start,121,119,Model,6
97,Alc,female,58,12,6,0.156,H2O,start,121,120,Model,6
99,Alc,female,58,12,6,0.268,H2O,start,116,118,Model,6
101,Alc,male,58,12,6,0.355,H2O,start,125,124,Model,6
102,Ctrl,male,58,12,6,0.281,H2O,start,123,124,Model,6
103,Alc,male,58,12,6,0.344,H2O,start,125,125,Model,6
105,Ctrl,male,58,12,6,0.325,H2O,start,125,123,Model,6
106,Ctrl,male,58,12,6,0.32,H2O,start,122,124,Model,6
107,Alc,male,58,12,6,0.28,H2O,start,117,122,Model,6
109,Ctrl,male,58,12,6,0.29,H2O,start,120,125,Model,6
110,Alc,male,58,12,6,0.324,H2O,start,120,119,Model,6
88,Alc,female,58,12,6,0.205,H2O,48_hrs,110,52,Model,6
89,Ctrl,female,58,12,6,0.23,H2O,48_hrs,64,120,Model,6
90,Ctrl,female,58,12,6,0.218,H2O,48_hrs,121,56,Model,6
92,Ctrl,female,58,12,6,0.243,H2O,48_hrs,104,58,Model,6
93,Ctrl,female,58,12,6,0.225,H2O,48_hrs,122,47,Model,6
94,Alc,female,58,12,6,0.214,H2O,48_hrs,92,79,Model,6
97,Alc,female,58,12,6,0.156,H2O,48_hrs,116,57,Model,6
99,Alc,female,58,12,6,0.268,H2O,48_hrs,59,28,Model,6
101,Alc,male,58,12,6,0.355,H2O,48_hrs,103,34,Model,6
102,Ctrl,male,58,12,6,0.281,H2O,48_hrs,29,121,Model,6
103,Alc,male,58,12,6,0.344,H2O,48_hrs,49,83,Model,6
105,Ctrl,male,58,12,6,0.325,H2O,48_hrs,48,64,Model,6
106,Ctrl,male,58,12,6,0.32,H2O,48_hrs,120,45,Model,6
107,Alc,male,58,12,6,0.28,H2O,48_hrs,78,56,Model,6
109,Ctrl,male,58,12,6,0.29,H2O,48_hrs,33,117,Model,6
110,Alc,male,58,12,6,0.324,H2O,48_hrs,62,68,Model,6
88,Alc,female,60,13,7,0.217,EtOH,start,121,123,Model,6
89,Ctrl,female,60,13,7,0.225,EtOH,start,123,126,Model,6
90,Ctrl,female,60,13,7,0.216,EtOH,start,125,121,Model,6
92,Ctrl,female,60,13,7,0.246,EtOH,start,124,125,Model,6
93,Ctrl,female,60,13,7,0.22,EtOH,start,123,124,Model,6
94,Alc,female,60,13,7,0.224,EtOH,start,123,123,Model,6
97,Alc,female,60,13,7,0.175,EtOH,start,121,123,Model,6
99,Alc,female,60,13,7,0.257,EtOH,start,122,125,Model,6
101,Alc,male,60,13,7,0.367,EtOH,start,121,124,Model,6
102,Ctrl,male,60,13,7,0.295,EtOH,start,124,126,Model,6
103,Alc,male,60,13,7,0.366,EtOH,start,122,125,Model,6
105,Ctrl,male,60,13,7,0.351,EtOH,start,124,125,Model,6
106,Ctrl,male,60,13,7,0.337,EtOH,start,124,126,Model,6
107,Alc,male,60,13,7,0.297,EtOH,start,122,124,Model,6
109,Ctrl,male,60,13,7,0.302,EtOH,start,123,127,Model,6
110,Alc,male,60,13,7,0.348,EtOH,start,120,126,Model,6
88,Alc,female,60,13,7,0.217,EtOH,30_mins,118,120,Model,6
89,Ctrl,female,60,13,7,0.225,EtOH,30_mins,122,123,Model,6
90,Ctrl,female,60,13,7,0.216,EtOH,30_mins,124,119,Model,6
92,Ctrl,female,60,13,7,0.246,EtOH,30_mins,121,123,Model,6
93,Ctrl,female,60,13,7,0.22,EtOH,30_mins,121,122,Model,6
94,Alc,female,60,13,7,0.224,EtOH,30_mins,122,121,Model,6
97,Alc,female,60,13,7,0.175,EtOH,30_mins,121,121,Model,6
99,Alc,female,60,13,7,0.257,EtOH,30_mins,121,120,Model,6
101,Alc,male,60,13,7,0.367,EtOH,30_mins,118,122,Model,6
102,Ctrl,male,60,13,7,0.295,EtOH,30_mins,123,126,Model,6
103,Alc,male,60,13,7,0.366,EtOH,30_mins,117,125,Model,6
105,Ctrl,male,60,13,7,0.351,EtOH,30_mins,123,120,Model,6
106,Ctrl,male,60,13,7,0.337,EtOH,30_mins,122,123,Model,6
107,Alc,male,60,13,7,0.297,EtOH,30_mins,118,124,Model,6
109,Ctrl,male,60,13,7,0.302,EtOH,30_mins,117,127,Model,6
110,Alc,male,60,13,7,0.348,EtOH,30_mins,120,119,Model,6
88,Alc,female,60,13,7,0.217,EtOH,24_hrs,107,89,Model,6
89,Ctrl,female,60,13,7,0.225,EtOH,24_hrs,119,91,Model,6
90,Ctrl,female,60,13,7,0.216,EtOH,24_hrs,74,120,Model,6
92,Ctrl,female,60,13,7,0.246,EtOH,24_hrs,86,119,Model,6
93,Ctrl,female,60,13,7,0.22,EtOH,24_hrs,119,85,Model,6
94,Alc,female,60,13,7,0.224,EtOH,24_hrs,114,101,Model,6
97,Alc,female,60,13,7,0.175,EtOH,24_hrs,114,112,Model,6
99,Alc,female,60,13,7,0.257,EtOH,24_hrs,119,70,Model,6
101,Alc,male,60,13,7,0.367,EtOH,24_hrs,105,81,Model,6
102,Ctrl,male,60,13,7,0.295,EtOH,24_hrs,84,124,Model,6
103,Alc,male,60,13,7,0.366,EtOH,24_hrs,104,87,Model,6
105,Ctrl,male,60,13,7,0.351,EtOH,24_hrs,121,75,Model,6
106,Ctrl,male,60,13,7,0.337,EtOH,24_hrs,119,77,Model,6
107,Alc,male,60,13,7,0.297,EtOH,24_hrs,99,99,Model,6
109,Ctrl,male,60,13,7,0.302,EtOH,24_hrs,73,125,Model,6
110,Alc,male,60,13,7,0.348,EtOH,24_hrs,114,79,Model,6
88,Alc,female,61,14,7,0.228,H2O,start,128,123,Model,6
89,Ctrl,female,61,14,7,0.234,H2O,start,125,124,Model,6
90,Ctrl,female,61,14,7,0.226,H2O,start,124,125,Model,6
92,Ctrl,female,61,14,7,0.237,H2O,start,120,126,Model,6
93,Ctrl,female,61,14,7,0.219,H2O,start,126,124,Model,6
94,Alc,female,61,14,7,0.223,H2O,start,123,126,Model,6
97,Alc,female,61,14,7,0.176,H2O,start,124,124,Model,6
99,Alc,female,61,14,7,0.271,H2O,start,124,124,Model,6
101,Alc,male,61,14,7,0.373,H2O,start,123,127,Model,6
102,Ctrl,male,61,14,7,0.296,H2O,start,126,126,Model,6
103,Alc,male,61,14,7,0.366,H2O,start,124,126,Model,6
105,Ctrl,male,61,14,7,0.349,H2O,start,122,124,Model,6
106,Ctrl,male,61,14,7,0.334,H2O,start,126,125,Model,6
107,Alc,male,61,14,7,0.298,H2O,start,125,125,Model,6
109,Ctrl,male,61,14,7,0.309,H2O,start,123,121,Model,6
110,Alc,male,61,14,7,0.349,H2O,start,123,124,Model,6
88,Alc,female,61,14,7,0.228,H2O,24_hrs,126,87,Model,6
89,Ctrl,female,61,14,7,0.234,H2O,24_hrs,123,94,Model,6
90,Ctrl,female,61,14,7,0.226,H2O,24_hrs,113,84,Model,6
92,Ctrl,female,61,14,7,0.237,H2O,24_hrs,118,84,Model,6
93,Ctrl,female,61,14,7,0.219,H2O,24_hrs,92,117,Model,6
94,Alc,female,61,14,7,0.223,H2O,24_hrs,108,106,Model,6
97,Alc,female,61,14,7,0.176,H2O,24_hrs,124,79,Model,6
99,Alc,female,61,14,7,0.271,H2O,24_hrs,122,73,Model,6
101,Alc,male,61,14,7,0.373,H2O,24_hrs,65,118,Model,6
102,Ctrl,male,61,14,7,0.296,H2O,24_hrs,125,73,Model,6
103,Alc,male,61,14,7,0.366,H2O,24_hrs,94,126,Model,6
105,Ctrl,male,61,14,7,0.349,H2O,24_hrs,72,109,Model,6
106,Ctrl,male,61,14,7,0.334,H2O,24_hrs,121,70,Model,6
107,Alc,male,61,14,7,0.298,H2O,24_hrs,77,120,Model,6
109,Ctrl,male,61,14,7,0.309,H2O,24_hrs,122,64,Model,6
110,Alc,male,61,14,7,0.349,H2O,24_hrs,75,122,Model,6
88,Alc,female,62,15,8,0.222,EtOH,start,121,121,Model,6
89,Ctrl,female,62,15,8,0.236,EtOH,start,122,125,Model,6
90,Ctrl,female,62,15,8,0.23,EtOH,start,121,122,Model,6
92,Ctrl,female,62,15,8,0.244,EtOH,start,123,122,Model,6
93,Ctrl,female,62,15,8,0.224,EtOH,start,122,121,Model,6
94,Alc,female,62,15,8,0.227,EtOH,start,121,122,Model,6
97,Alc,female,62,15,8,0.192,EtOH,start,120,121,Model,6
99,Alc,female,62,15,8,0.266,EtOH,start,120,122,Model,6
101,Alc,male,62,15,8,0.376,EtOH,start,121,121,Model,6
102,Ctrl,male,62,15,8,0.312,EtOH,start,117,121,Model,6
103,Alc,male,62,15,8,0.367,EtOH,start,119,121,Model,6
105,Ctrl,male,62,15,8,0.359,EtOH,start,121,121,Model,6
106,Ctrl,male,62,15,8,0.338,EtOH,start,122,122,Model,6
107,Alc,male,62,15,8,0.295,EtOH,start,121,122,Model,6
109,Ctrl,male,62,15,8,0.308,EtOH,start,122,121,Model,6
110,Alc,male,62,15,8,0.358,EtOH,start,119,120,Model,6
88,Alc,female,62,15,8,0.222,EtOH,30_mins,119,121,Model,6
89,Ctrl,female,62,15,8,0.236,EtOH,30_mins,120,120,Model,6
90,Ctrl,female,62,15,8,0.23,EtOH,30_mins,121,123,Model,6
92,Ctrl,female,62,15,8,0.244,EtOH,30_mins,123,123,Model,6
93,Ctrl,female,62,15,8,0.224,EtOH,30_mins,120,122,Model,6
94,Alc,female,62,15,8,0.227,EtOH,30_mins,119,120,Model,6
97,Alc,female,62,15,8,0.192,EtOH,30_mins,120,121,Model,6
99,Alc,female,62,15,8,0.266,EtOH,30_mins,120,122,Model,6
101,Alc,male,62,15,8,0.376,EtOH,30_mins,120,121,Model,6
102,Ctrl,male,62,15,8,0.312,EtOH,30_mins,116,121,Model,6
103,Alc,male,62,15,8,0.367,EtOH,30_mins,117,120,Model,6
105,Ctrl,male,62,15,8,0.359,EtOH,30_mins,119,120,Model,6
106,Ctrl,male,62,15,8,0.338,EtOH,30_mins,120,122,Model,6
107,Alc,male,62,15,8,0.295,EtOH,30_mins,120,121,Model,6
109,Ctrl,male,62,15,8,0.308,EtOH,30_mins,121,121,Model,6
110,Alc,male,62,15,8,0.358,EtOH,30_mins,118,120,Model,6
88,Alc,female,62,15,8,0.222,EtOH,24_hrs,101,112,Model,6
89,Ctrl,female,62,15,8,0.236,EtOH,24_hrs,119,91,Model,6
90,Ctrl,female,62,15,8,0.23,EtOH,24_hrs,78,120,Model,6
92,Ctrl,female,62,15,8,0.244,EtOH,24_hrs,91,121,Model,6
93,Ctrl,female,62,15,8,0.224,EtOH,24_hrs,110,94,Model,6
94,Alc,female,62,15,8,0.227,EtOH,24_hrs,110,30,Model,6
97,Alc,female,62,15,8,0.192,EtOH,24_hrs,115,95,Model,6
99,Alc,female,62,15,8,0.266,EtOH,24_hrs,116,84,Model,6
101,Alc,male,62,15,8,0.376,EtOH,24_hrs,106,121,Model,6
102,Ctrl,male,62,15,8,0.312,EtOH,24_hrs,65,118,Model,6
103,Alc,male,62,15,8,0.367,EtOH,24_hrs,59,95,Model,6
105,Ctrl,male,62,15,8,0.359,EtOH,24_hrs,66,119,Model,6
106,Ctrl,male,62,15,8,0.338,EtOH,24_hrs,71,122,Model,6
107,Alc,male,62,15,8,0.295,EtOH,24_hrs,112,79,Model,6
109,Ctrl,male,62,15,8,0.308,EtOH,24_hrs,89,105,Model,6
110,Alc,male,62,15,8,0.358,EtOH,24_hrs,109,77,Model,6
88,Alc,female,63,16,8,0.228,H2O,start,121,126,Model,6
89,Ctrl,female,63,16,8,0.232,H2O,start,124,122,Model,6
90,Ctrl,female,63,16,8,0.246,H2O,start,124,122,Model,6
92,Ctrl,female,63,16,8,0.249,H2O,start,125,123,Model,6
93,Ctrl,female,63,16,8,0.221,H2O,start,124,122,Model,6
94,Alc,female,63,16,8,0.227,H2O,start,123,122,Model,6
97,Alc,female,63,16,8,0.197,H2O,start,126,123,Model,6
99,Alc,female,63,16,8,0.276,H2O,start,125,124,Model,6
101,Alc,male,63,16,8,0.375,H2O,start,127,130,Model,6
102,Ctrl,male,63,16,8,0.297,H2O,start,128,126,Model,6
103,Alc,male,63,16,8,0.374,H2O,start,119,120,Model,6
105,Ctrl,male,63,16,8,0.357,H2O,start,126,125,Model,6
106,Ctrl,male,63,16,8,0.355,H2O,start,125,124,Model,6
107,Alc,male,63,16,8,0.297,H2O,start,126,125,Model,6
109,Ctrl,male,63,16,8,0.316,H2O,start,125,125,Model,6
110,Alc,male,63,16,8,0.362,H2O,start,121,120,Model,6
88,Alc,female,63,16,8,0.228,H2O,24_hrs,84,126,Model,6
89,Ctrl,female,63,16,8,0.232,H2O,24_hrs,97,120,Model,6
90,Ctrl,female,63,16,8,0.246,H2O,24_hrs,121,87,Model,6
92,Ctrl,female,63,16,8,0.249,H2O,24_hrs,77,121,Model,6
93,Ctrl,female,63,16,8,0.221,H2O,24_hrs,120,83,Model,6
94,Alc,female,63,16,8,0.227,H2O,24_hrs,116,93,Model,6
97,Alc,female,63,16,8,0.197,H2O,24_hrs,95,122,Model,6
99,Alc,female,63,16,8,0.276,H2O,24_hrs,122,89,Model,6
101,Alc,male,63,16,8,0.375,H2O,24_hrs,96,109,Model,6
102,Ctrl,male,63,16,8,0.297,H2O,24_hrs,124,72,Model,6
103,Alc,male,63,16,8,0.374,H2O,24_hrs,27,77,Model,6
105,Ctrl,male,63,16,8,0.357,H2O,24_hrs,121,37,Model,6
106,Ctrl,male,63,16,8,0.355,H2O,24_hrs,77,114,Model,6
107,Alc,male,63,16,8,0.297,H2O,24_hrs,120,75,Model,6
109,Ctrl,male,63,16,8,0.316,H2O,24_hrs,87,111,Model,6
110,Alc,male,63,16,8,0.362,H2O,24_hrs,56,119,Model,6
88,Alc,female,64,17,9,0.235,EtOH,start,118,119,Model,6
89,Ctrl,female,64,17,9,0.245,EtOH,start,122,121,Model,6
90,Ctrl,female,64,17,9,0.243,EtOH,start,121,122,Model,6
92,Ctrl,female,64,17,9,0.256,EtOH,start,121,122,Model,6
93,Ctrl,female,64,17,9,0.232,EtOH,start,119,120,Model,6
94,Alc,female,64,17,9,0.231,EtOH,start,122,122,Model,6
97,Alc,female,64,17,9,0.2,EtOH,start,120,123,Model,6
99,Alc,female,64,17,9,0.281,EtOH,start,120,119,Model,6
101,Alc,male,64,17,9,0.387,EtOH,start,117,124,Model,6
102,Ctrl,male,64,17,9,0.319,EtOH,start,122,121,Model,6
103,Alc,male,64,17,9,0.381,EtOH,start,119,122,Model,6
105,Ctrl,male,64,17,9,0.367,EtOH,start,123,120,Model,6
106,Ctrl,male,64,17,9,0.363,EtOH,start,118,121,Model,6
107,Alc,male,64,17,9,0.313,EtOH,start,123,117,Model,6
109,Ctrl,male,64,17,9,0.328,EtOH,start,120,128,Model,6
110,Alc,male,64,17,9,0.381,EtOH,start,121,121,Model,6
88,Alc,female,64,17,9,0.235,EtOH,30_mins,117,116,Model,6
89,Ctrl,female,64,17,9,0.245,EtOH,30_mins,118,120,Model,6
90,Ctrl,female,64,17,9,0.243,EtOH,30_mins,120,122,Model,6
92,Ctrl,female,64,17,9,0.256,EtOH,30_mins,120,121,Model,6
93,Ctrl,female,64,17,9,0.232,EtOH,30_mins,119,117,Model,6
94,Alc,female,64,17,9,0.231,EtOH,30_mins,121,121,Model,6
97,Alc,female,64,17,9,0.2,EtOH,30_mins,120,121,Model,6
99,Alc,female,64,17,9,0.281,EtOH,30_mins,113,119,Model,6
101,Alc,male,64,17,9,0.387,EtOH,30_mins,116,123,Model,6
102,Ctrl,male,64,17,9,0.319,EtOH,30_mins,122,121,Model,6
103,Alc,male,64,17,9,0.381,EtOH,30_mins,117,119,Model,6
105,Ctrl,male,64,17,9,0.367,EtOH,30_mins,123,115,Model,6
106,Ctrl,male,64,17,9,0.363,EtOH,30_mins,118,11,Model,6
107,Alc,male,64,17,9,0.313,EtOH,30_mins,122,116,Model,6
109,Ctrl,male,64,17,9,0.328,EtOH,30_mins,119,127,Model,6
110,Alc,male,64,17,9,0.381,EtOH,30_mins,121,121,Model,6
88,Alc,female,64,17,9,0.235,EtOH,24_hrs,114,76,Model,6
89,Ctrl,female,64,17,9,0.245,EtOH,24_hrs,102,109,Model,6
90,Ctrl,female,64,17,9,0.243,EtOH,24_hrs,117,92,Model,6
92,Ctrl,female,64,17,9,0.256,EtOH,24_hrs,90,112,Model,6
93,Ctrl,female,64,17,9,0.232,EtOH,24_hrs,115,83,Model,6
94,Alc,female,64,17,9,0.231,EtOH,24_hrs,120,93,Model,6
97,Alc,female,64,17,9,0.2,EtOH,24_hrs,112,118,Model,6
99,Alc,female,64,17,9,0.281,EtOH,24_hrs,NA,115,Model,6
101,Alc,male,64,17,9,0.387,EtOH,24_hrs,108,84,Model,6
102,Ctrl,male,64,17,9,0.319,EtOH,24_hrs,100,102,Model,6
103,Alc,male,64,17,9,0.381,EtOH,24_hrs,104,81,Model,6
105,Ctrl,male,64,17,9,0.367,EtOH,24_hrs,120,43,Model,6
106,Ctrl,male,64,17,9,0.363,EtOH,24_hrs,77,120,Model,6
107,Alc,male,64,17,9,0.313,EtOH,24_hrs,111,79,Model,6
109,Ctrl,male,64,17,9,0.328,EtOH,24_hrs,63,123,Model,6
110,Alc,male,64,17,9,0.381,EtOH,24_hrs,120,60,Model,6
88,Alc,female,65,18,9,0.235,H2O,start,119,122,Model,6
89,Ctrl,female,65,18,9,0.247,H2O,start,120,120,Model,6
90,Ctrl,female,65,18,9,0.242,H2O,start,122,108,Model,6
92,Ctrl,female,65,18,9,0.253,H2O,start,123,117,Model,6
93,Ctrl,female,65,18,9,0.229,H2O,start,114,122,Model,6
94,Alc,female,65,18,9,0.234,H2O,start,122,120,Model,6
97,Alc,female,65,18,9,0.208,H2O,start,120,120,Model,6
99,Alc,female,65,18,9,0.281,H2O,start,122,117,Model,6
101,Alc,male,65,18,9,0.341,H2O,start,126,121,Model,6
102,Ctrl,male,65,18,9,0.321,H2O,start,126,124,Model,6
103,Alc,male,65,18,9,0.396,H2O,start,121,118,Model,6
105,Ctrl,male,65,18,9,0.386,H2O,start,123,124,Model,6
106,Ctrl,male,65,18,9,0.358,H2O,start,125,123,Model,6
107,Alc,male,65,18,9,0.329,H2O,start,125,123,Model,6
109,Ctrl,male,65,18,9,0.333,H2O,start,123,123,Model,6
110,Alc,male,65,18,9,0.388,H2O,start,123,123,Model,6
88,Alc,female,65,18,9,0.235,H2O,48_hrs,107,48,Model,6
89,Ctrl,female,65,18,9,0.247,H2O,48_hrs,28,99,Model,6
90,Ctrl,female,65,18,9,0.242,H2O,48_hrs,42,100,Model,6
92,Ctrl,female,65,18,9,0.253,H2O,48_hrs,79,70,Model,6
93,Ctrl,female,65,18,9,0.229,H2O,48_hrs,89,68,Model,6
94,Alc,female,65,18,9,0.234,H2O,48_hrs,102,69,Model,6
97,Alc,female,65,18,9,0.208,H2O,48_hrs,41,117,Model,6
99,Alc,female,65,18,9,0.281,H2O,48_hrs,62,78,Model,6
101,Alc,male,65,18,9,0.341,H2O,48_hrs,80,49,Model,6
102,Ctrl,male,65,18,9,0.321,H2O,48_hrs,118,39,Model,6
103,Alc,male,65,18,9,0.396,H2O,48_hrs,28,28,Model,6
105,Ctrl,male,65,18,9,0.386,H2O,48_hrs,34,90,Model,6
106,Ctrl,male,65,18,9,0.358,H2O,48_hrs,30,102,Model,6
107,Alc,male,65,18,9,0.329,H2O,48_hrs,58,74,Model,6
109,Ctrl,male,65,18,9,0.333,H2O,48_hrs,51,74,Model,6
110,Alc,male,65,18,9,0.388,H2O,48_hrs,44,197,Model,6
88,Alc,female,67,19,10,0.236,EtOH,start,121,126,Model,6
89,Ctrl,female,67,19,10,0.245,EtOH,start,127,127,Model,6
90,Ctrl,female,67,19,10,0.249,EtOH,start,128,126,Model,6
92,Ctrl,female,67,19,10,0.274,EtOH,start,128,127,Model,6
93,Ctrl,female,67,19,10,0.233,EtOH,start,127,127,Model,6
94,Alc,female,67,19,10,0.242,EtOH,start,121,127,Model,6
97,Alc,female,67,19,10,0.212,EtOH,start,123,126,Model,6
99,Alc,female,67,19,10,0.303,EtOH,start,122,128,Model,6
101,Alc,male,67,19,10,0.401,EtOH,start,121,126,Model,6
102,Ctrl,male,67,19,10,0.336,EtOH,start,129,126,Model,6
103,Alc,male,67,19,10,0.377,EtOH,start,120,127,Model,6
105,Ctrl,male,67,19,10,0.393,EtOH,start,128,127,Model,6
106,Ctrl,male,67,19,10,0.377,EtOH,start,130,128,Model,6
107,Alc,male,67,19,10,0.341,EtOH,start,123,126,Model,6
109,Ctrl,male,67,19,10,0.343,EtOH,start,126,127,Model,6
110,Alc,male,67,19,10,0.407,EtOH,start,122,125,Model,6
88,Alc,female,67,19,10,0.236,EtOH,30_mins,119,125,Model,6
89,Ctrl,female,67,19,10,0.245,EtOH,30_mins,122,127,Model,6
90,Ctrl,female,67,19,10,0.249,EtOH,30_mins,125,125,Model,6
92,Ctrl,female,67,19,10,0.274,EtOH,30_mins,127,124,Model,6
93,Ctrl,female,67,19,10,0.233,EtOH,30_mins,126,124,Model,6
