RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
6,Alc,female,57,12,6,0.194,EtOH,24_hrs,119,94,Model,1
7,Alc,female,57,12,6,0.188,EtOH,24_hrs,114,114,Model,1
8,Alc,female,57,12,6,0.213,EtOH,24_hrs,121,78,Model,1
9,Alc,male,57,12,6,0.279,EtOH,24_hrs,118,82,Model,1
12,Alc,male,57,12,6,0.262,EtOH,24_hrs,122,89,Model,1
13,Alc,male,57,12,6,0.301,EtOH,24_hrs,119,83,Model,1
14,Alc,male,57,12,6,0.238,EtOH,24_hrs,117,88,Model,1
15,Ctrl,male,57,12,6,0.274,EtOH,24_hrs,118,87,Model,1
16,Alc,male,57,12,6,0.299,EtOH,24_hrs,115,87,Model,1
1,Alc,female,58,12,6,0.197,H2O,start,126,125,Model,1
2,Alc,female,58,12,6,0.195,H2O,start,127,127,Model,1
3,Ctrl,female,58,12,6,0.208,H2O,start,127,121,Model,1
4,Alc,female,58,12,6,0.204,H2O,start,127,123,Model,1
5,Ctrl,female,58,12,6,0.204,H2O,start,123,122,Model,1
6,Alc,female,58,12,6,0.196,H2O,start,125,122,Model,1
7,Alc,female,58,12,6,0.186,H2O,start,122,126,Model,1
8,Alc,female,58,12,6,0.215,H2O,start,122,123,Model,1
9,Alc,male,58,12,6,0.285,H2O,start,122,122,Model,1
12,Alc,male,58,12,6,0.262,H2O,start,121,122,Model,1
13,Alc,male,58,12,6,0.307,H2O,start,125,125,Model,1
14,Alc,male,58,12,6,0.247,H2O,start,122,124,Model,1
15,Ctrl,male,58,12,6,0.277,H2O,start,121,123,Model,1
16,Alc,male,58,12,6,0.305,H2O,start,122,123,Model,1
1,Alc,female,58,13,7,0.197,H2O,48_hrs,110,61,Model,1
2,Alc,female,58,13,7,0.195,H2O,48_hrs,125,54,Model,1
3,Ctrl,female,58,13,7,0.208,H2O,48_hrs,122,65,Model,1
4,Alc,female,58,13,7,0.204,H2O,48_hrs,67,121,Model,1
5,Ctrl,female,58,13,7,0.204,H2O,48_hrs,116,73,Model,1
6,Alc,female,58,13,7,0.196,H2O,48_hrs,120,90,Model,1
7,Alc,female,58,13,7,0.186,H2O,48_hrs,107,66,Model,1
8,Alc,female,58,13,7,0.215,H2O,48_hrs,51,123,Model,1
9,Alc,male,58,13,7,0.285,H2O,48_hrs,76,73,Model,1
12,Alc,male,58,13,7,0.262,H2O,48_hrs,76,91,Model,1
13,Alc,male,58,13,7,0.307,H2O,48_hrs,31,120,Model,1
14,Alc,male,58,13,7,0.247,H2O,48_hrs,85,77,Model,1
15,Ctrl,male,58,13,7,0.277,H2O,48_hrs,43,114,Model,1
16,Alc,male,58,13,7,0.305,H2O,48_hrs,62,77,Model,1
1,Alc,female,60,13,7,0.21,EtOH,start,120,127,Model,1
2,Alc,female,60,13,7,0.214,EtOH,start,115,115,Model,1
3,Ctrl,female,60,13,7,0.217,EtOH,start,122,126,Model,1
4,Alc,female,60,13,7,0.219,EtOH,start,119,125,Model,1
5,Ctrl,female,60,13,7,0.215,EtOH,start,123,122,Model,1
6,Alc,female,60,13,7,0.215,EtOH,start,119,124,Model,1
7,Alc,female,60,13,7,0.199,EtOH,start,120,123,Model,1
8,Alc,female,60,13,7,0.202,EtOH,start,120,123,Model,1
9,Alc,male,60,13,7,0.232,EtOH,start,119,126,Model,1
12,Alc,male,60,13,7,0.312,EtOH,start,119,127,Model,1
13,Alc,male,60,13,7,0.283,EtOH,start,119,124,Model,1
14,Alc,male,60,13,7,0.328,EtOH,start,123,124,Model,1
15,Ctrl,male,60,13,7,0.264,EtOH,start,124,123,Model,1
16,Alc,male,60,13,7,0.29,EtOH,start,119,124,Model,1
1,Alc,female,60,13,7,0.21,EtOH,30_mins,120,126,Model,1
2,Alc,female,60,13,7,0.214,EtOH,30_mins,114,115,Model,1
3,Ctrl,female,60,13,7,0.217,EtOH,30_mins,122,123,Model,1
4,Alc,female,60,13,7,0.219,EtOH,30_mins,118,125,Model,1
5,Ctrl,female,60,13,7,0.215,EtOH,30_mins,121,122,Model,1
6,Alc,female,60,13,7,0.215,EtOH,30_mins,118,114,Model,1
7,Alc,female,60,13,7,0.199,EtOH,30_mins,120,123,Model,1
8,Alc,female,60,13,7,0.202,EtOH,30_mins,119,123,Model,1
9,Alc,male,60,13,7,0.232,EtOH,30_mins,119,124,Model,1
12,Alc,male,60,13,7,0.312,EtOH,30_mins,118,126,Model,1
13,Alc,male,60,13,7,0.283,EtOH,30_mins,119,123,Model,1
14,Alc,male,60,13,7,0.328,EtOH,30_mins,123,122,Model,1
15,Ctrl,male,60,13,7,0.264,EtOH,30_mins,124,120,Model,1
16,Alc,male,60,13,7,0.29,EtOH,30_mins,119,122,Model,1
1,Alc,female,60,14,7,0.21,EtOH,24_hrs,118,88,Model,1
2,Alc,female,60,14,7,0.214,EtOH,24_hrs,109,82,Model,1
3,Ctrl,female,60,14,7,0.217,EtOH,24_hrs,98,121,Model,1
4,Alc,female,60,14,7,0.219,EtOH,24_hrs,111,107,Model,1
5,Ctrl,female,60,14,7,0.215,EtOH,24_hrs,119,101,Model,1
6,Alc,female,60,14,7,0.215,EtOH,24_hrs,112,88,Model,1
7,Alc,female,60,14,7,0.199,EtOH,24_hrs,115,105,Model,1
8,Alc,female,60,14,7,0.202,EtOH,24_hrs,118,92,Model,1
9,Alc,male,60,14,7,0.232,EtOH,24_hrs,111,102,Model,1
12,Alc,male,60,14,7,0.312,EtOH,24_hrs,117,90,Model,1
13,Alc,male,60,14,7,0.283,EtOH,24_hrs,116,84,Model,1
14,Alc,male,60,14,7,0.328,EtOH,24_hrs,121,81,Model,1
15,Ctrl,male,60,14,7,0.264,EtOH,24_hrs,119,98,Model,1
16,Alc,male,60,14,7,0.29,EtOH,24_hrs,108,87,Model,1
1,Alc,female,61,14,7,0.214,H2O,start,122,122,Model,1
2,Alc,female,61,14,7,0.212,H2O,start,123,123,Model,1
3,Ctrl,female,61,14,7,0.215,H2O,start,122,123,Model,1
4,Alc,female,61,14,7,0.213,H2O,start,123,122,Model,1
5,Ctrl,female,61,14,7,0.219,H2O,start,125,122,Model,1
6,Alc,female,61,14,7,0.205,H2O,start,124,123,Model,1
7,Alc,female,61,14,7,0.203,H2O,start,125,122,Model,1
8,Alc,female,61,14,7,0.232,H2O,start,124,122,Model,1
9,Alc,male,61,14,7,0.311,H2O,start,123,122,Model,1
12,Alc,male,61,14,7,0.291,H2O,start,125,123,Model,1
13,Alc,male,61,14,7,0.337,H2O,start,123,123,Model,1
14,Alc,male,61,14,7,0.265,H2O,start,126,122,Model,1
15,Ctrl,male,61,14,7,0.29,H2O,start,122,122,Model,1
16,Alc,male,61,14,7,0.327,H2O,start,122,124,Model,1
1,Alc,female,61,15,8,0.214,H2O,24_hrs,92,114,Model,1
2,Alc,female,61,15,8,0.212,H2O,24_hrs,121,89,Model,1
3,Ctrl,female,61,15,8,0.215,H2O,24_hrs,120,99,Model,1
4,Alc,female,61,15,8,0.213,H2O,24_hrs,100,112,Model,1
5,Ctrl,female,61,15,8,0.219,H2O,24_hrs,124,103,Model,1
6,Alc,female,61,15,8,0.205,H2O,24_hrs,109,118,Model,1
7,Alc,female,61,15,8,0.203,H2O,24_hrs,90,121,Model,1
8,Alc,female,61,15,8,0.232,H2O,24_hrs,92,117,Model,1
9,Alc,male,61,15,8,0.311,H2O,24_hrs,111,89,Model,1
12,Alc,male,61,15,8,0.291,H2O,24_hrs,88,122,Model,1
13,Alc,male,61,15,8,0.337,H2O,24_hrs,122,78,Model,1
14,Alc,male,61,15,8,0.265,H2O,24_hrs,88,116,Model,1
15,Ctrl,male,61,15,8,0.29,H2O,24_hrs,97,104,Model,1
16,Alc,male,61,15,8,0.327,H2O,24_hrs,120,80,Model,1
1,Alc,female,62,15,8,0.218,EtOH,start,121,122,Model,1
2,Alc,female,62,15,8,0.207,EtOH,start,121,122,Model,1
3,Ctrl,female,62,15,8,0.219,EtOH,start,122,122,Model,1
4,Alc,female,62,15,8,0.218,EtOH,start,122,121,Model,1
5,Ctrl,female,62,15,8,0.218,EtOH,start,123,122,Model,1
6,Alc,female,62,15,8,0.202,EtOH,start,122,124,Model,1
7,Alc,female,62,15,8,0.201,EtOH,start,122,122,Model,1
8,Alc,female,62,15,8,0.232,EtOH,start,120,122,Model,1
9,Alc,male,62,15,8,0.315,EtOH,start,121,122,Model,1
12,Alc,male,62,15,8,0.296,EtOH,start,122,122,Model,1
13,Alc,male,62,15,8,0.339,EtOH,start,121,122,Model,1
14,Alc,male,62,15,8,0.275,EtOH,start,123,121,Model,1
15,Ctrl,male,62,15,8,0.303,EtOH,start,123,122,Model,1
16,Alc,male,62,15,8,0.335,EtOH,start,123,122,Model,1
1,Alc,female,62,15,8,0.218,EtOH,30_mins,120,121,Model,1
2,Alc,female,62,15,8,0.207,EtOH,30_mins,121,122,Model,1
3,Ctrl,female,62,15,8,0.219,EtOH,30_mins,121,118,Model,1
4,Alc,female,62,15,8,0.218,EtOH,30_mins,121,121,Model,1
5,Ctrl,female,62,15,8,0.218,EtOH,30_mins,120,121,Model,1
6,Alc,female,62,15,8,0.202,EtOH,30_mins,122,124,Model,1
7,Alc,female,62,15,8,0.201,EtOH,30_mins,122,121,Model,1
8,Alc,female,62,15,8,0.232,EtOH,30_mins,120,122,Model,1
9,Alc,male,62,15,8,0.315,EtOH,30_mins,120,121,Model,1
12,Alc,male,62,15,8,0.296,EtOH,30_mins,122,119,Model,1
13,Alc,male,62,15,8,0.339,EtOH,30_mins,121,122,Model,1
14,Alc,male,62,15,8,0.275,EtOH,30_mins,123,119,Model,1
15,Ctrl,male,62,15,8,0.303,EtOH,30_mins,119,122,Model,1
16,Alc,male,62,15,8,0.335,EtOH,30_mins,123,115,Model,1
1,Alc,female,62,16,8,0.218,EtOH,24_hrs,114,95,Model,1
2,Alc,female,62,16,8,0.207,EtOH,24_hrs,117,99,Model,1
3,Ctrl,female,62,16,8,0.219,EtOH,24_hrs,110,103,Model,1
4,Alc,female,62,16,8,0.218,EtOH,24_hrs,114,110,Model,1
5,Ctrl,female,62,16,8,0.218,EtOH,24_hrs,95,121,Model,1
6,Alc,female,62,16,8,0.202,EtOH,24_hrs,118,103,Model,1
7,Alc,female,62,16,8,0.201,EtOH,24_hrs,120,96,Model,1
8,Alc,female,62,16,8,0.232,EtOH,24_hrs,119,92,Model,1
9,Alc,male,62,16,8,0.315,EtOH,24_hrs,116,95,Model,1
12,Alc,male,62,16,8,0.296,EtOH,24_hrs,120,90,Model,1
13,Alc,male,62,16,8,0.339,EtOH,24_hrs,120,92,Model,1
14,Alc,male,62,16,8,0.275,EtOH,24_hrs,121,80,Model,1
15,Ctrl,male,62,16,8,0.303,EtOH,24_hrs,82,122,Model,1
16,Alc,male,62,16,8,0.335,EtOH,24_hrs,115,84,Model,1
1,Alc,female,63,16,8,0.217,H2O,start,124,122,Model,1
2,Alc,female,63,16,8,0.208,H2O,start,124,123,Model,1
3,Ctrl,female,63,16,8,0.216,H2O,start,124,123,Model,1
4,Alc,female,63,16,8,0.215,H2O,start,123,123,Model,1
5,Ctrl,female,63,16,8,0.22,H2O,start,126,123,Model,1
6,Alc,female,63,16,8,0.205,H2O,start,122,123,Model,1
7,Alc,female,63,16,8,0.203,H2O,start,125,122,Model,1
8,Alc,female,63,16,8,0.232,H2O,start,123,122,Model,1
9,Alc,male,63,16,8,0.317,H2O,start,124,122,Model,1
12,Alc,male,63,16,8,0.294,H2O,start,124,122,Model,1
13,Alc,male,63,16,8,0.33,H2O,start,125,122,Model,1
14,Alc,male,63,16,8,0.28,H2O,start,125,122,Model,1
15,Ctrl,male,63,16,8,0.303,H2O,start,125,123,Model,1
16,Alc,male,63,16,8,0.336,H2O,start,124,123,Model,1
1,Alc,female,63,17,9,0.217,H2O,24_hrs,94,120,Model,1
2,Alc,female,63,17,9,0.208,H2O,24_hrs,122,88,Model,1
3,Ctrl,female,63,17,9,0.216,H2O,24_hrs,123,91,Model,1
4,Alc,female,63,17,9,0.215,H2O,24_hrs,122,90,Model,1
5,Ctrl,female,63,17,9,0.22,H2O,24_hrs,123,107,Model,1
6,Alc,female,63,17,9,0.205,H2O,24_hrs,112,107,Model,1
7,Alc,female,63,17,9,0.203,H2O,24_hrs,123,92,Model,1
8,Alc,female,63,17,9,0.232,H2O,24_hrs,80,121,Model,1
9,Alc,male,63,17,9,0.317,H2O,24_hrs,121,76,Model,1
12,Alc,male,63,17,9,0.294,H2O,24_hrs,82,117,Model,1
13,Alc,male,63,17,9,0.33,H2O,24_hrs,124,65,Model,1
14,Alc,male,63,17,9,0.28,H2O,24_hrs,80,120,Model,1
15,Ctrl,male,63,17,9,0.303,H2O,24_hrs,122,93,Model,1
16,Alc,male,63,17,9,0.336,H2O,24_hrs,92,108,Model,1
1,Alc,female,64,17,9,0.219,EtOH,start,121,122,Model,1
2,Alc,female,64,17,9,0.216,EtOH,start,120,122,Model,1
3,Ctrl,female,64,17,9,0.228,EtOH,start,123,122,Model,1
4,Alc,female,64,17,9,0.226,EtOH,start,121,123,Model,1
5,Ctrl,female,64,17,9,0.224,EtOH,start,123,122,Model,1
6,Alc,female,64,17,9,0.208,EtOH,start,122,123,Model,1
7,Alc,female,64,17,9,0.207,EtOH,start,122,122,Model,1
8,Alc,female,64,17,9,0.242,EtOH,start,121,123,Model,1
9,Alc,male,64,17,9,0.333,EtOH,start,122,123,Model,1
12,Alc,male,64,17,9,0.306,EtOH,start,121,121,Model,1
13,Alc,male,64,17,9,0.351,EtOH,start,121,124,Model,1
14,Alc,male,64,17,9,0.292,EtOH,start,122,121,Model,1
15,Ctrl,male,64,17,9,0.304,EtOH,start,122,122,Model,1
16,Alc,male,64,17,9,0.341,EtOH,start,122,122,Model,1
1,Alc,female,64,17,9,0.219,EtOH,30_mins,121,119,Model,1
2,Alc,female,64,17,9,0.216,EtOH,30_mins,120,121,Model,1
3,Ctrl,female,64,17,9,0.228,EtOH,30_mins,123,120,Model,1
4,Alc,female,64,17,9,0.226,EtOH,30_mins,119,123,Model,1
5,Ctrl,female,64,17,9,0.224,EtOH,30_mins,117,121,Model,1
6,Alc,female,64,17,9,0.208,EtOH,30_mins,122,118,Model,1
7,Alc,female,64,17,9,0.207,EtOH,30_mins,121,118,Model,1
8,Alc,female,64,17,9,0.242,EtOH,30_mins,121,122,Model,1
9,Alc,male,64,17,9,0.333,EtOH,30_mins,121,118,Model,1
12,Alc,male,64,17,9,0.306,EtOH,30_mins,121,119,Model,1
13,Alc,male,64,17,9,0.351,EtOH,30_mins,121,121,Model,1
14,Alc,male,64,17,9,0.292,EtOH,30_mins,122,116,Model,1
15,Ctrl,male,64,17,9,0.304,EtOH,30_mins,120,121,Model,1
16,Alc,male,64,17,9,0.341,EtOH,30_mins,120,122,Model,1
1,Alc,female,64,18,9,0.219,EtOH,24_hrs,119,83,Model,1
2,Alc,female,64,18,9,0.216,EtOH,24_hrs,118,88,Model,1
3,Ctrl,female,64,18,9,0.228,EtOH,24_hrs,110,102,Model,1
4,Alc,female,64,18,9,0.226,EtOH,24_hrs,110,120,Model,1
5,Ctrl,female,64,18,9,0.224,EtOH,24_hrs,92,120,Model,1
6,Alc,female,64,18,9,0.208,EtOH,24_hrs,122,95,Model,1
7,Alc,female,64,18,9,0.207,EtOH,24_hrs,112,97,Model,1
8,Alc,female,64,18,9,0.242,EtOH,24_hrs,118,93,Model,1
9,Alc,male,64,18,9,0.333,EtOH,24_hrs,118,80,Model,1
12,Alc,male,64,18,9,0.306,EtOH,24_hrs,117,94,Model,1
13,Alc,male,64,18,9,0.351,EtOH,24_hrs,119,78,Model,1
14,Alc,male,64,18,9,0.292,EtOH,24_hrs,120,74,Model,1
15,Ctrl,male,64,18,9,0.304,EtOH,24_hrs,107,96,Model,1
16,Alc,male,64,18,9,0.341,EtOH,24_hrs,33,94,Model,1
1,Alc,female,65,18,9,0.225,H2O,start,123,127,Model,1
2,Alc,female,65,18,9,0.22,H2O,start,123,126,Model,1
3,Ctrl,female,65,18,9,0.227,H2O,start,123,125,Model,1
4,Alc,female,65,18,9,0.215,H2O,start,123,126,Model,1
5,Ctrl,female,65,18,9,0.223,H2O,start,123,126,Model,1
6,Alc,female,65,18,9,0.207,H2O,start,125,127,Model,1
7,Alc,female,65,18,9,0.212,H2O,start,125,119,Model,1
8,Alc,female,65,18,9,0.241,H2O,start,122,127,Model,1
9,Alc,male,65,18,9,0.33,H2O,start,122,123,Model,1
12,Alc,male,65,18,9,0.303,H2O,start,123,125,Model,1
13,Alc,male,65,18,9,0.354,H2O,start,122,123,Model,1
14,Alc,male,65,18,9,0.293,H2O,start,122,126,Model,1
15,Ctrl,male,65,18,9,0.308,H2O,start,123,127,Model,1
16,Alc,male,65,18,9,0.335,H2O,start,122,123,Model,1
1,Alc,female,65,19,10,0.225,H2O,48_hrs,110,57,Model,1
2,Alc,female,65,19,10,0.22,H2O,48_hrs,120,61,Model,1
3,Ctrl,female,65,19,10,0.227,H2O,48_hrs,68,124,Model,1
4,Alc,female,65,19,10,0.215,H2O,48_hrs,82,104,Model,1
5,Ctrl,female,65,19,10,0.223,H2O,48_hrs,122,66,Model,1
6,Alc,female,65,19,10,0.207,H2O,48_hrs,92,101,Model,1
7,Alc,female,65,19,10,0.212,H2O,48_hrs,104,75,Model,1
8,Alc,female,65,19,10,0.241,H2O,48_hrs,115,49,Model,1
9,Alc,male,65,19,10,0.33,H2O,48_hrs,119,33,Model,1
12,Alc,male,65,19,10,0.303,H2O,48_hrs,109,56,Model,1
13,Alc,male,65,19,10,0.354,H2O,48_hrs,72,81,Model,1
14,Alc,male,65,19,10,0.293,H2O,48_hrs,113,49,Model,1
15,Ctrl,male,65,19,10,0.308,H2O,48_hrs,119,51,Model,1
16,Alc,male,65,19,10,0.335,H2O,48_hrs,120,33,Model,1
1,Alc,female,67,19,10,0.233,EtOH,start,120,121,Model,1
2,Alc,female,67,19,10,0.227,EtOH,start,119,122,Model,1
3,Ctrl,female,67,19,10,0.234,EtOH,start,122,123,Model,1
4,Alc,female,67,19,10,0.227,EtOH,start,120,122,Model,1
5,Ctrl,female,67,19,10,0.228,EtOH,start,123,122,Model,1
6,Alc,female,67,19,10,0.22,EtOH,start,119,122,Model,1
7,Alc,female,67,19,10,0.224,EtOH,start,119,125,Model,1
8,Alc,female,67,19,10,0.253,EtOH,start,119,121,Model,1
9,Alc,male,67,19,10,0.337,EtOH,start,122,121,Model,1
12,Alc,male,67,19,10,0.321,EtOH,start,119,121,Model,1
13,Alc,male,67,19,10,0.363,EtOH,start,119,122,Model,1
14,Alc,male,67,19,10,0.3,EtOH,start,120,121,Model,1
15,Ctrl,male,67,19,10,0.324,EtOH,start,121,122,Model,1
16,Alc,male,67,19,10,0.355,EtOH,start,120,121,Model,1
1,Alc,female,67,19,10,0.233,EtOH,30_mins,119,117,Model,1
2,Alc,female,67,19,10,0.227,EtOH,30_mins,119,117,Model,1
3,Ctrl,female,67,19,10,0.234,EtOH,30_mins,120,120,Model,1
4,Alc,female,67,19,10,0.227,EtOH,30_mins,119,120,Model,1
5,Ctrl,female,67,19,10,0.228,EtOH,30_mins,122,122,Model,1
6,Alc,female,67,19,10,0.22,EtOH,30_mins,119,121,Model,1
7,Alc,female,67,19,10,0.224,EtOH,30_mins,119,116,Model,1
8,Alc,female,67,19,10,0.253,EtOH,30_mins,118,114,Model,1
9,Alc,male,67,19,10,0.337,EtOH,30_mins,121,119,Model,1
12,Alc,male,67,19,10,0.321,EtOH,30_mins,119,119,Model,1
13,Alc,male,67,19,10,0.363,EtOH,30_mins,118,122,Model,1
14,Alc,male,67,19,10,0.3,EtOH,30_mins,120,119,Model,1
15,Ctrl,male,67,19,10,0.324,EtOH,30_mins,121,121,Model,1
16,Alc,male,67,19,10,0.355,EtOH,30_mins,119,113,Model,1
1,Alc,female,67,20,10,0.233,EtOH,24_hrs,113,90,Model,1
2,Alc,female,67,20,10,0.227,EtOH,24_hrs,117,85,Model,1
3,Ctrl,female,67,20,10,0.234,EtOH,24_hrs,107,101,Model,1
4,Alc,female,67,20,10,0.227,EtOH,24_hrs,112,106,Model,1
5,Ctrl,female,67,20,10,0.228,EtOH,24_hrs,98,118,Model,1
6,Alc,female,67,20,10,0.22,EtOH,24_hrs,110,105,Model,1
7,Alc,female,67,20,10,0.224,EtOH,24_hrs,118,84,Model,1
8,Alc,female,67,20,10,0.253,EtOH,24_hrs,117,84,Model,1
9,Alc,male,67,20,10,0.337,EtOH,24_hrs,113,84,Model,1
12,Alc,male,67,20,10,0.321,EtOH,24_hrs,116,89,Model,1
13,Alc,male,67,20,10,0.363,EtOH,24_hrs,110,84,Model,1
14,Alc,male,67,20,10,0.3,EtOH,24_hrs,119,73,Model,1
15,Ctrl,male,67,20,10,0.324,EtOH,24_hrs,121,81,Model,1
16,Alc,male,67,20,10,0.355,EtOH,24_hrs,114,71,Model,1
1,Alc,female,68,20,10,0.231,H2O,start,125,122,Model,1
2,Alc,female,68,20,10,0.223,H2O,start,124,124,Model,1
3,Ctrl,female,68,20,10,0.233,H2O,start,124,122,Model,1
4,Alc,female,68,20,10,0.223,H2O,start,122,124,Model,1
5,Ctrl,female,68,20,10,0.228,H2O,start,123,123,Model,1
6,Alc,female,68,20,10,0.211,H2O,start,125,122,Model,1
7,Alc,female,68,20,10,0.22,H2O,start,123,122,Model,1
8,Alc,female,68,20,10,0.247,H2O,start,123,122,Model,1
9,Alc,male,68,20,10,0.345,H2O,start,123,123,Model,1
12,Alc,male,68,20,10,0.316,H2O,start,123,122,Model,1
13,Alc,male,68,20,10,0.368,H2O,start,122,123,Model,1
14,Alc,male,68,20,10,0.305,H2O,start,124,123,Model,1
15,Ctrl,male,68,20,10,0.328,H2O,start,124,122,Model,1
16,Alc,male,68,20,10,0.356,H2O,start,123,122,Model,1
1,Alc,female,68,21,10,0.231,H2O,24_hrs,124,94,Model,1
2,Alc,female,68,21,10,0.223,H2O,24_hrs,119,91,Model,1
3,Ctrl,female,68,21,10,0.233,H2O,24_hrs,101,110,Model,1
4,Alc,female,68,21,10,0.223,H2O,24_hrs,85,118,Model,1
5,Ctrl,female,68,21,10,0.228,H2O,24_hrs,123,91,Model,1
6,Alc,female,68,21,10,0.211,H2O,24_hrs,121,87,Model,1
7,Alc,female,68,21,10,0.22,H2O,24_hrs,121,89,Model,1
8,Alc,female,68,21,10,0.247,H2O,24_hrs,86,113,Model,1
9,Alc,male,68,21,10,0.345,H2O,24_hrs,104,95,Model,1
12,Alc,male,68,21,10,0.316,H2O,24_hrs,84,121,Model,1
13,Alc,male,68,21,10,0.368,H2O,24_hrs,79,120,Model,1
14,Alc,male,68,21,10,0.305,H2O,24_hrs,86,116,Model,1
15,Ctrl,male,68,21,10,0.328,H2O,24_hrs,122,78,Model,1
16,Alc,male,68,21,10,0.356,H2O,24_hrs,119,84,Model,1
1,Alc,female,69,21,11,0.235,EtOH,start,119,127,Model,1
2,Alc,female,69,21,11,0.235,EtOH,start,119,124,Model,1
3,Ctrl,female,69,21,11,0.231,EtOH,start,126,122,Model,1
4,Alc,female,69,21,11,0.237,EtOH,start,119,123,Model,1
5,Ctrl,female,69,21,11,0.24,EtOH,start,124,124,Model,1
6,Alc,female,69,21,11,0.224,EtOH,start,119,123,Model,1
7,Alc,female,69,21,11,0.218,EtOH,start,120,123,Model,1
8,Alc,female,69,21,11,0.247,EtOH,start,120,123,Model,1
9,Alc,male,69,21,11,0.354,EtOH,start,120,125,Model,1
12,Alc,male,69,21,11,0.332,EtOH,start,121,124,Model,1
13,Alc,male,69,21,11,0.387,EtOH,start,119,123,Model,1
14,Alc,male,69,21,11,0.314,EtOH,start,120,122,Model,1
15,Ctrl,male,69,21,11,0.342,EtOH,start,125,127,Model,1
16,Alc,male,69,21,11,0.367,EtOH,start,120,124,Model,1
1,Alc,female,69,21,11,0.235,EtOH,30_mins,119,124,Model,1
2,Alc,female,69,21,11,0.235,EtOH,30_mins,118,120,Model,1
3,Ctrl,female,69,21,11,0.231,EtOH,30_mins,123,122,Model,1
4,Alc,female,69,21,11,0.237,EtOH,30_mins,119,123,Model,1
5,Ctrl,female,69,21,11,0.24,EtOH,30_mins,124,121,Model,1
6,Alc,female,69,21,11,0.224,EtOH,30_mins,119,119,Model,1
7,Alc,female,69,21,11,0.218,EtOH,30_mins,119,123,Model,1
8,Alc,female,69,21,11,0.247,EtOH,30_mins,120,123,Model,1
9,Alc,male,69,21,11,0.354,EtOH,30_mins,119,121,Model,1
12,Alc,male,69,21,11,0.332,EtOH,30_mins,117,122,Model,1
13,Alc,male,69,21,11,0.387,EtOH,30_mins,119,114,Model,1
14,Alc,male,69,21,11,0.314,EtOH,30_mins,120,117,Model,1
15,Ctrl,male,69,21,11,0.342,EtOH,30_mins,124,127,Model,1
16,Alc,male,69,21,11,0.367,EtOH,30_mins,119,124,Model,1
1,Alc,female,69,22,11,0.235,EtOH,24_hrs,104,107,Model,1
2,Alc,female,69,22,11,0.235,EtOH,24_hrs,107,105,Model,1
3,Ctrl,female,69,22,11,0.231,EtOH,24_hrs,92,121,Model,1
4,Alc,female,69,22,11,0.237,EtOH,24_hrs,115,94,Model,1
5,Ctrl,female,69,22,11,0.24,EtOH,24_hrs,123,96,Model,1
6,Alc,female,69,22,11,0.224,EtOH,24_hrs,117,86,Model,1
7,Alc,female,69,22,11,0.218,EtOH,24_hrs,109,112,Model,1
8,Alc,female,69,22,11,0.247,EtOH,24_hrs,118,89,Model,1
9,Alc,male,69,22,11,0.354,EtOH,24_hrs,114,84,Model,1
12,Alc,male,69,22,11,0.332,EtOH,24_hrs,113,90,Model,1
13,Alc,male,69,22,11,0.387,EtOH,24_hrs,117,60,Model,1
14,Alc,male,69,22,11,0.314,EtOH,24_hrs,118,64,Model,1
15,Ctrl,male,69,22,11,0.342,EtOH,24_hrs,121,84,Model,1
16,Alc,male,69,22,11,0.367,EtOH,24_hrs,114,67,Model,1
1,Alc,female,70,22,11,0.236,H2O,start,122,123,Model,1
2,Alc,female,70,22,11,0.231,H2O,start,123,123,Model,1
3,Ctrl,female,70,22,11,0.225,H2O,start,124,126,Model,1
4,Alc,female,70,22,11,0.24,H2O,start,124,126,Model,1
5,Ctrl,female,70,22,11,0.234,H2O,start,122,127,Model,1
6,Alc,female,70,22,11,0.225,H2O,start,122,129,Model,1
7,Alc,female,70,22,11,0.216,H2O,start,121,126,Model,1
8,Alc,female,70,22,11,0.248,H2O,start,125,126,Model,1
9,Alc,male,70,22,11,0.347,H2O,start,122,122,Model,1
12,Alc,male,70,22,11,0.316,H2O,start,122,124,Model,1
13,Alc,male,70,22,11,0.381,H2O,start,122,125,Model,1
14,Alc,male,70,22,11,0.313,H2O,start,123,126,Model,1
15,Ctrl,male,70,22,11,0.338,H2O,start,123,127,Model,1
16,Alc,male,70,22,11,0.361,H2O,start,122,127,Model,1
1,Alc,female,70,23,12,0.236,H2O,24_hrs,102,99,Model,1
2,Alc,female,70,23,12,0.231,H2O,24_hrs,122,74,Model,1
3,Ctrl,female,70,23,12,0.225,H2O,24_hrs,122,100,Model,1
4,Alc,female,70,23,12,0.24,H2O,24_hrs,122,103,Model,1
5,Ctrl,female,70,23,12,0.234,H2O,24_hrs,122,101,Model,1
6,Alc,female,70,23,12,0.225,H2O,24_hrs,121,95,Model,1
7,Alc,female,70,23,12,0.216,H2O,24_hrs,89,122,Model,1
8,Alc,female,70,23,12,0.248,H2O,24_hrs,117,89,Model,1
9,Alc,male,70,23,12,0.347,H2O,24_hrs,120,80,Model,1
12,Alc,male,70,23,12,0.316,H2O,24_hrs,120,88,Model,1
13,Alc,male,70,23,12,0.381,H2O,24_hrs,116,86,Model,1
14,Alc,male,70,23,12,0.313,H2O,24_hrs,103,107,Model,1
