RID,Group,Sex,Age,Days,Session,Weight_kg,Condition_day,Condition,EtOH,H2O,Phase,Batch
78,Alc+Str,male,48,3,2,0.18,EtOH,start,119,121,Model,5
79,Str,male,48,3,2,0.177,EtOH,start,119,122,Model,5
81,Alc+Str,male,48,3,2,0.236,EtOH,start,120,122,Model,5
83,Str,male,48,3,2,0.178,EtOH,start,117,118,Model,5
84,Ctrl,male,48,3,2,0.168,EtOH,start,121,119,Model,5
85,Alc,male,48,3,2,0.177,EtOH,start,120,120,Model,5
86,Ctrl,male,48,3,2,0.201,EtOH,start,120,121,Model,5
87,Ctrl,male,48,3,2,0.18,EtOH,start,121,122,Model,5
68,Alc+Str,female,48,3,2,0.142,EtOH,30_mins,125,122,Model,5
69,Alc,female,48,3,2,0.142,EtOH,30_mins,121,121,Model,5
70,Ctrl,female,48,3,2,0.146,EtOH,30_mins,121,120,Model,5
71,Alc+Str,female,48,3,2,0.183,EtOH,30_mins,121,122,Model,5
72,Str,female,48,3,2,0.165,EtOH,30_mins,120,122,Model,5
74,Str,female,48,3,2,0.163,EtOH,30_mins,121,122,Model,5
75,Ctrl,female,48,3,2,0.134,EtOH,30_mins,121,120,Model,5
76,Alc,female,48,3,2,0.187,EtOH,30_mins,117,122,Model,5
77,Alc,female,48,3,2,0.092,EtOH,30_mins,117,120,Model,5
78,Alc+Str,male,48,3,2,0.18,EtOH,30_mins,119,121,Model,5
79,Str,male,48,3,2,0.177,EtOH,30_mins,120,121,Model,5
81,Alc+Str,male,48,3,2,0.236,EtOH,30_mins,119,122,Model,5
83,Str,male,48,3,2,0.178,EtOH,30_mins,117,118,Model,5
84,Ctrl,male,48,3,2,0.168,EtOH,30_mins,121,119,Model,5
85,Alc,male,48,3,2,0.177,EtOH,30_mins,120,124,Model,5
86,Ctrl,male,48,3,2,0.201,EtOH,30_mins,120,121,Model,5
87,Ctrl,male,48,3,2,0.18,EtOH,30_mins,121,122,Model,5
68,Alc+Str,female,48,4,2,0.142,EtOH,24_hrs,96,120,Model,5
69,Alc,female,48,4,2,0.142,EtOH,24_hrs,119,79,Model,5
70,Ctrl,female,48,4,2,0.146,EtOH,24_hrs,62,101,Model,5
71,Alc+Str,female,48,4,2,0.183,EtOH,24_hrs,120,120,Model,5
72,Str,female,48,4,2,0.165,EtOH,24_hrs,118,109,Model,5
74,Str,female,48,4,2,0.163,EtOH,24_hrs,79,115,Model,5
75,Ctrl,female,48,4,2,0.134,EtOH,24_hrs,119,120,Model,5
76,Alc,female,48,4,2,0.187,EtOH,24_hrs,98,122,Model,5
77,Alc,female,48,4,2,0.092,EtOH,24_hrs,110,119,Model,5
78,Alc+Str,male,48,4,2,0.18,EtOH,24_hrs,117,92,Model,5
79,Str,male,48,4,2,0.177,EtOH,24_hrs,119,89,Model,5
81,Alc+Str,male,48,4,2,0.236,EtOH,24_hrs,118,80,Model,5
83,Str,male,48,4,2,0.178,EtOH,24_hrs,115,92,Model,5
84,Ctrl,male,48,4,2,0.168,EtOH,24_hrs,120,97,Model,5
85,Alc,male,48,4,2,0.177,EtOH,24_hrs,118,78,Model,5
86,Ctrl,male,48,4,2,0.201,EtOH,24_hrs,117,89,Model,5
87,Ctrl,male,48,4,2,0.18,EtOH,24_hrs,120,86,Model,5
68,Alc+Str,female,49,4,2,0.145,H2O,start,118,120,Model,5
69,Alc,female,49,4,2,0.169,H2O,start,119,119,Model,5
70,Ctrl,female,49,4,2,0.183,H2O,start,121,122,Model,5
71,Alc+Str,female,49,4,2,0.181,H2O,start,126,124,Model,5
72,Str,female,49,4,2,0.157,H2O,start,120,122,Model,5
74,Str,female,49,4,2,0.181,H2O,start,120,122,Model,5
75,Ctrl,female,49,4,2,0.114,H2O,start,121,123,Model,5
76,Alc,female,49,4,2,0.194,H2O,start,121,122,Model,5
77,Alc,female,49,4,2,0.093,H2O,start,119,121,Model,5
78,Alc+Str,male,49,4,2,0.181,H2O,start,120,120,Model,5
79,Str,male,49,4,2,0.087,H2O,start,115,121,Model,5
81,Alc+Str,male,49,4,2,0.241,H2O,start,120,121,Model,5
83,Str,male,49,4,2,0.087,H2O,start,121,120,Model,5
84,Ctrl,male,49,4,2,0.175,H2O,start,121,121,Model,5
85,Alc,male,49,4,2,0.198,H2O,start,118,120,Model,5
86,Ctrl,male,49,4,2,0.206,H2O,start,116,121,Model,5
87,Ctrl,male,49,4,2,0.193,H2O,start,120,120,Model,5
68,Alc+Str,female,49,5,2,0.145,H2O,24_hrs,103,119,Model,5
69,Alc,female,49,5,2,0.169,H2O,24_hrs,118,79,Model,5
70,Ctrl,female,49,5,2,0.183,H2O,24_hrs,110,121,Model,5
71,Alc+Str,female,49,5,2,0.181,H2O,24_hrs,112,104,Model,5
72,Str,female,49,5,2,0.157,H2O,24_hrs,117,92,Model,5
74,Str,female,49,5,2,0.181,H2O,24_hrs,119,121,Model,5
75,Ctrl,female,49,5,2,0.114,H2O,24_hrs,120,108,Model,5
76,Alc,female,49,5,2,0.194,H2O,24_hrs,92,119,Model,5
77,Alc,female,49,5,2,0.093,H2O,24_hrs,118,120,Model,5
78,Alc+Str,male,49,5,2,0.181,H2O,24_hrs,85,118,Model,5
79,Str,male,49,5,2,0.087,H2O,24_hrs,111,93,Model,5
81,Alc+Str,male,49,5,2,0.241,H2O,24_hrs,81,119,Model,5
83,Str,male,49,5,2,0.087,H2O,24_hrs,95,111,Model,5
84,Ctrl,male,49,5,2,0.175,H2O,24_hrs,121,80,Model,5
85,Alc,male,49,5,2,0.198,H2O,24_hrs,116,83,Model,5
86,Ctrl,male,49,5,2,0.206,H2O,24_hrs,76,118,Model,5
87,Ctrl,male,49,5,2,0.193,H2O,24_hrs,119,80,Model,5
68,Alc+Str,female,50,5,3,0.14,EtOH,start,118,122,Model,5
69,Alc,female,50,5,3,0.179,EtOH,start,119,124,Model,5
70,Ctrl,female,50,5,3,0.185,EtOH,start,121,125,Model,5
71,Alc+Str,female,50,5,3,0.187,EtOH,start,120,124,Model,5
72,Str,female,50,5,3,0.168,EtOH,start,123,125,Model,5
74,Str,female,50,5,3,0.162,EtOH,start,122,125,Model,5
75,Ctrl,female,50,5,3,0.127,EtOH,start,122,122,Model,5
76,Alc,female,50,5,3,0.208,EtOH,start,118,125,Model,5
77,Alc,female,50,5,3,0.092,EtOH,start,118,123,Model,5
78,Alc+Str,male,50,5,3,0.19,EtOH,start,119,124,Model,5
79,Str,male,50,5,3,0.196,EtOH,start,122,121,Model,5
81,Alc+Str,male,50,5,3,0.241,EtOH,start,119,123,Model,5
83,Str,male,50,5,3,0.19,EtOH,start,122,124,Model,5
84,Ctrl,male,50,5,3,0.18,EtOH,start,123,124,Model,5
85,Alc,male,50,5,3,0.207,EtOH,start,116,123,Model,5
86,Ctrl,male,50,5,3,0.216,EtOH,start,121,123,Model,5
87,Ctrl,male,50,5,3,0.099,EtOH,start,122,123,Model,5
68,Alc+Str,female,50,5,3,0.14,EtOH,30_mins,118,122,Model,5
69,Alc,female,50,5,3,0.179,EtOH,30_mins,119,123,Model,5
70,Ctrl,female,50,5,3,0.185,EtOH,30_mins,121,114,Model,5
71,Alc+Str,female,50,5,3,0.187,EtOH,30_mins,110,121,Model,5
72,Str,female,50,5,3,0.168,EtOH,30_mins,123,120,Model,5
74,Str,female,50,5,3,0.162,EtOH,30_mins,122,125,Model,5
75,Ctrl,female,50,5,3,0.127,EtOH,30_mins,119,109,Model,5
76,Alc,female,50,5,3,0.208,EtOH,30_mins,117,122,Model,5
77,Alc,female,50,5,3,0.092,EtOH,30_mins,116,122,Model,5
78,Alc+Str,male,50,5,3,0.19,EtOH,30_mins,119,122,Model,5
79,Str,male,50,5,3,0.196,EtOH,30_mins,122,119,Model,5
81,Alc+Str,male,50,5,3,0.241,EtOH,30_mins,119,123,Model,5
83,Str,male,50,5,3,0.19,EtOH,30_mins,122,123,Model,5
84,Ctrl,male,50,5,3,0.18,EtOH,30_mins,123,124,Model,5
85,Alc,male,50,5,3,0.207,EtOH,30_mins,116,120,Model,5
86,Ctrl,male,50,5,3,0.216,EtOH,30_mins,120,122,Model,5
87,Ctrl,male,50,5,3,0.099,EtOH,30_mins,121,122,Model,5
68,Alc+Str,female,50,6,3,0.14,EtOH,24_hrs,117,94,Model,5
69,Alc,female,50,6,3,0.179,EtOH,24_hrs,118,81,Model,5
70,Ctrl,female,50,6,3,0.185,EtOH,24_hrs,116,87,Model,5
71,Alc+Str,female,50,6,3,0.187,EtOH,24_hrs,31,87,Model,5
72,Str,female,50,6,3,0.168,EtOH,24_hrs,106,99,Model,5
74,Str,female,50,6,3,0.162,EtOH,24_hrs,102,104,Model,5
75,Ctrl,female,50,6,3,0.127,EtOH,24_hrs,92,97,Model,5
76,Alc,female,50,6,3,0.208,EtOH,24_hrs,113,85,Model,5
77,Alc,female,50,6,3,0.092,EtOH,24_hrs,107,122,Model,5
78,Alc+Str,male,50,6,3,0.19,EtOH,24_hrs,109,121,Model,5
79,Str,male,50,6,3,0.196,EtOH,24_hrs,99,114,Model,5
81,Alc+Str,male,50,6,3,0.241,EtOH,24_hrs,118,89,Model,5
83,Str,male,50,6,3,0.19,EtOH,24_hrs,113,98,Model,5
84,Ctrl,male,50,6,3,0.18,EtOH,24_hrs,105,109,Model,5
85,Alc,male,50,6,3,0.207,EtOH,24_hrs,115,83,Model,5
86,Ctrl,male,50,6,3,0.216,EtOH,24_hrs,80,122,Model,5
87,Ctrl,male,50,6,3,0.099,EtOH,24_hrs,103,86,Model,5
68,Alc+Str,female,51,6,3,0.146,H2O,start,124,121,Model,5
69,Alc,female,51,6,3,0.187,H2O,start,124,123,Model,5
70,Ctrl,female,51,6,3,0.187,H2O,start,120,122,Model,5
71,Alc+Str,female,51,6,3,0.188,H2O,start,123,123,Model,5
72,Str,female,51,6,3,0.171,H2O,start,121,125,Model,5
74,Str,female,51,6,3,0.181,H2O,start,124,123,Model,5
75,Ctrl,female,51,6,3,0.143,H2O,start,125,125,Model,5
76,Alc,female,51,6,3,0.213,H2O,start,121,124,Model,5
77,Alc,female,51,6,3,0.091,H2O,start,123,122,Model,5
78,Alc+Str,male,51,6,3,0.181,H2O,start,123,124,Model,5
79,Str,male,51,6,3,0.193,H2O,start,126,123,Model,5
81,Alc+Str,male,51,6,3,0.247,H2O,start,124,126,Model,5
83,Str,male,51,6,3,0.198,H2O,start,121,123,Model,5
84,Ctrl,male,51,6,3,0.191,H2O,start,124,122,Model,5
85,Alc,male,51,6,3,0.211,H2O,start,124,125,Model,5
86,Ctrl,male,51,6,3,0.222,H2O,start,122,123,Model,5
87,Ctrl,male,51,6,3,0.203,H2O,start,123,123,Model,5
68,Alc+Str,female,51,7,3,0.146,H2O,48_hrs,116,76,Model,5
69,Alc,female,51,7,3,0.187,H2O,48_hrs,51,116,Model,5
70,Ctrl,female,51,7,3,0.187,H2O,48_hrs,45,116,Model,5
71,Alc+Str,female,51,7,3,0.188,H2O,48_hrs,66,122,Model,5
72,Str,female,51,7,3,0.171,H2O,48_hrs,49,123,Model,5
74,Str,female,51,7,3,0.181,H2O,48_hrs,123,67,Model,5
75,Ctrl,female,51,7,3,0.143,H2O,48_hrs,119,77,Model,5
76,Alc,female,51,7,3,0.213,H2O,48_hrs,122,33,Model,5
77,Alc,female,51,7,3,0.091,H2O,48_hrs,66,120,Model,5
78,Alc+Str,male,51,7,3,0.181,H2O,48_hrs,53,120,Model,5
79,Str,male,51,7,3,0.193,H2O,48_hrs,101,69,Model,5
81,Alc+Str,male,51,7,3,0.247,H2O,48_hrs,42,124,Model,5
83,Str,male,51,7,3,0.198,H2O,48_hrs,84,72,Model,5
84,Ctrl,male,51,7,3,0.191,H2O,48_hrs,123,52,Model,5
85,Alc,male,51,7,3,0.211,H2O,48_hrs,121,39,Model,5
86,Ctrl,male,51,7,3,0.222,H2O,48_hrs,119,47,Model,5
87,Ctrl,male,51,7,3,0.203,H2O,48_hrs,94,67,Model,5
68,Alc+Str,female,53,7,4,0.153,EtOH,start,123,124,Model,5
69,Alc,female,53,7,4,0.195,EtOH,start,119,123,Model,5
70,Ctrl,female,53,7,4,0.199,EtOH,start,124,124,Model,5
71,Alc+Str,female,53,7,4,0.2,EtOH,start,120,123,Model,5
72,Str,female,53,7,4,0.183,EtOH,start,122,124,Model,5
74,Str,female,53,7,4,0.2,EtOH,start,124,125,Model,5
75,Ctrl,female,53,7,4,0.157,EtOH,start,122,126,Model,5
76,Alc,female,53,7,4,0.222,EtOH,start,120,123,Model,5
77,Alc,female,53,7,4,0.112,EtOH,start,119,124,Model,5
78,Alc+Str,male,53,7,4,0.204,EtOH,start,118,124,Model,5
79,Str,male,53,7,4,0.223,EtOH,start,122,118,Model,5
81,Alc+Str,male,53,7,4,0.268,EtOH,start,119,123,Model,5
83,Str,male,53,7,4,0.216,EtOH,start,118,122,Model,5
84,Ctrl,male,53,7,4,0.203,EtOH,start,124,124,Model,5
85,Alc,male,53,7,4,0.229,EtOH,start,118,121,Model,5
86,Ctrl,male,53,7,4,0.215,EtOH,start,119,122,Model,5
87,Ctrl,male,53,7,4,0.219,EtOH,start,122,123,Model,5
68,Alc+Str,female,53,7,4,0.153,EtOH,30_mins,122,124,Model,5
69,Alc,female,53,7,4,0.195,EtOH,30_mins,119,120,Model,5
70,Ctrl,female,53,7,4,0.199,EtOH,30_mins,123,124,Model,5
71,Alc+Str,female,53,7,4,0.2,EtOH,30_mins,118,117,Model,5
72,Str,female,53,7,4,0.183,EtOH,30_mins,122,123,Model,5
74,Str,female,53,7,4,0.2,EtOH,30_mins,122,125,Model,5
75,Ctrl,female,53,7,4,0.157,EtOH,30_mins,123,126,Model,5
76,Alc,female,53,7,4,0.222,EtOH,30_mins,119,124,Model,5
77,Alc,female,53,7,4,0.112,EtOH,30_mins,118,124,Model,5
78,Alc+Str,male,53,7,4,0.204,EtOH,30_mins,118,123,Model,5
79,Str,male,53,7,4,0.223,EtOH,30_mins,119,121,Model,5
81,Alc+Str,male,53,7,4,0.268,EtOH,30_mins,119,123,Model,5
83,Str,male,53,7,4,0.216,EtOH,30_mins,118,121,Model,5
84,Ctrl,male,53,7,4,0.203,EtOH,30_mins,124,124,Model,5
85,Alc,male,53,7,4,0.229,EtOH,30_mins,118,118,Model,5
86,Ctrl,male,53,7,4,0.215,EtOH,30_mins,119,123,Model,5
87,Ctrl,male,53,7,4,0.219,EtOH,30_mins,123,121,Model,5
68,Alc+Str,female,53,8,4,0.153,EtOH,24_hrs,120,98,Model,5
69,Alc,female,53,8,4,0.195,EtOH,24_hrs,118,83,Model,5
70,Ctrl,female,53,8,4,0.199,EtOH,24_hrs,89,123,Model,5
71,Alc+Str,female,53,8,4,0.2,EtOH,24_hrs,117,95,Model,5
72,Str,female,53,8,4,0.183,EtOH,24_hrs,121,102,Model,5
74,Str,female,53,8,4,0.2,EtOH,24_hrs,85,123,Model,5
75,Ctrl,female,53,8,4,0.157,EtOH,24_hrs,108,59,Model,5
76,Alc,female,53,8,4,0.222,EtOH,24_hrs,109,99,Model,5
77,Alc,female,53,8,4,0.112,EtOH,24_hrs,109,122,Model,5
78,Alc+Str,male,53,8,4,0.204,EtOH,24_hrs,112,97,Model,5
79,Str,male,53,8,4,0.223,EtOH,24_hrs,91,112,Model,5
81,Alc+Str,male,53,8,4,0.268,EtOH,24_hrs,118,79,Model,5
83,Str,male,53,8,4,0.216,EtOH,24_hrs,112,87,Model,5
84,Ctrl,male,53,8,4,0.203,EtOH,24_hrs,107,114,Model,5
85,Alc,male,53,8,4,0.229,EtOH,24_hrs,117,86,Model,5
86,Ctrl,male,53,8,4,0.215,EtOH,24_hrs,118,84,Model,5
87,Ctrl,male,53,8,4,0.219,EtOH,24_hrs,121,81,Model,5
68,Alc+Str,female,54,8,4,0.157,H2O,start,127,125,Model,5
69,Alc,female,54,8,4,0.199,H2O,start,123,124,Model,5
70,Ctrl,female,54,8,4,0.207,H2O,start,126,124,Model,5
71,Alc+Str,female,54,8,4,0.201,H2O,start,124,125,Model,5
72,Str,female,54,8,4,0.189,H2O,start,124,126,Model,5
74,Str,female,54,8,4,0.192,H2O,start,125,124,Model,5
75,Ctrl,female,54,8,4,0.162,H2O,start,126,125,Model,5
76,Alc,female,54,8,4,0.231,H2O,start,127,124,Model,5
77,Alc,female,54,8,4,0.109,H2O,start,125,124,Model,5
78,Alc+Str,male,54,8,4,0.211,H2O,start,122,126,Model,5
79,Str,male,54,8,4,0.221,H2O,start,126,126,Model,5
81,Alc+Str,male,54,8,4,0.28,H2O,start,123,123,Model,5
83,Str,male,54,8,4,0.226,H2O,start,124,122,Model,5
84,Ctrl,male,54,8,4,0.211,H2O,start,123,125,Model,5
85,Alc,male,54,8,4,0.234,H2O,start,124,126,Model,5
86,Ctrl,male,54,8,4,0.249,H2O,start,126,124,Model,5
87,Ctrl,male,54,8,4,0.237,H2O,start,124,121,Model,5
68,Alc+Str,female,54,9,4,0.157,H2O,24_hrs,116,100,Model,5
69,Alc,female,54,9,4,0.199,H2O,24_hrs,110,95,Model,5
70,Ctrl,female,54,9,4,0.207,H2O,24_hrs,94,108,Model,5
71,Alc+Str,female,54,9,4,0.201,H2O,24_hrs,82,125,Model,5
72,Str,female,54,9,4,0.189,H2O,24_hrs,115,98,Model,5
74,Str,female,54,9,4,0.192,H2O,24_hrs,113,117,Model,5
75,Ctrl,female,54,9,4,0.162,H2O,24_hrs,119,91,Model,5
76,Alc,female,54,9,4,0.231,H2O,24_hrs,109,96,Model,5
77,Alc,female,54,9,4,0.109,H2O,24_hrs,111,94,Model,5
78,Alc+Str,male,54,9,4,0.211,H2O,24_hrs,85,124,Model,5
79,Str,male,54,9,4,0.221,H2O,24_hrs,92,117,Model,5
81,Alc+Str,male,54,9,4,0.28,H2O,24_hrs,78,121,Model,5
83,Str,male,54,9,4,0.226,H2O,24_hrs,120,81,Model,5
84,Ctrl,male,54,9,4,0.211,H2O,24_hrs,97,99,Model,5
85,Alc,male,54,9,4,0.234,H2O,24_hrs,116,91,Model,5
86,Ctrl,male,54,9,4,0.249,H2O,24_hrs,106,113,Model,5
87,Ctrl,male,54,9,4,0.237,H2O,24_hrs,96,108,Model,5
68,Alc+Str,female,55,9,5,0.161,EtOH,start,122,124,Model,5
69,Alc,female,55,9,5,0.208,EtOH,start,129,125,Model,5
70,Ctrl,female,55,9,5,0.205,EtOH,start,121,124,Model,5
71,Alc+Str,female,55,9,5,0.201,EtOH,start,120,123,Model,5
72,Str,female,55,9,5,0.186,EtOH,start,120,124,Model,5
74,Str,female,55,9,5,0.191,EtOH,start,123,123,Model,5
75,Ctrl,female,55,9,5,0.166,EtOH,start,120,119,Model,5
76,Alc,female,55,9,5,0.231,EtOH,start,121,120,Model,5
77,Alc,female,55,9,5,0.132,EtOH,start,119,121,Model,5
78,Alc+Str,male,55,9,5,0.214,EtOH,start,118,123,Model,5
79,Str,male,55,9,5,0.223,EtOH,start,123,123,Model,5
81,Alc+Str,male,55,9,5,0.282,EtOH,start,118,124,Model,5
83,Str,male,55,9,5,0.23,EtOH,start,124,124,Model,5
84,Ctrl,male,55,9,5,0.211,EtOH,start,123,122,Model,5
85,Alc,male,55,9,5,0.241,EtOH,start,119,119,Model,5
86,Ctrl,male,55,9,5,0.254,EtOH,start,120,122,Model,5
87,Ctrl,male,55,9,5,0.238,EtOH,start,123,123,Model,5
68,Alc+Str,female,55,9,5,0.161,EtOH,30_mins,121,124,Model,5
69,Alc,female,55,9,5,0.208,EtOH,30_mins,119,124,Model,5
70,Ctrl,female,55,9,5,0.205,EtOH,30_mins,120,122,Model,5
71,Alc+Str,female,55,9,5,0.201,EtOH,30_mins,120,122,Model,5
72,Str,female,55,9,5,0.186,EtOH,30_mins,118,123,Model,5
74,Str,female,55,9,5,0.191,EtOH,30_mins,122,122,Model,5
75,Ctrl,female,55,9,5,0.166,EtOH,30_mins,119,118,Model,5
76,Alc,female,55,9,5,0.231,EtOH,30_mins,118,117,Model,5
77,Alc,female,55,9,5,0.132,EtOH,30_mins,119,120,Model,5
78,Alc+Str,male,55,9,5,0.214,EtOH,30_mins,117,123,Model,5
79,Str,male,55,9,5,0.223,EtOH,30_mins,122,120,Model,5
81,Alc+Str,male,55,9,5,0.282,EtOH,30_mins,118,125,Model,5
83,Str,male,55,9,5,0.23,EtOH,30_mins,122,123,Model,5
84,Ctrl,male,55,9,5,0.211,EtOH,30_mins,123,122,Model,5
85,Alc,male,55,9,5,0.241,EtOH,30_mins,119,116,Model,5
86,Ctrl,male,55,9,5,0.254,EtOH,30_mins,119,123,Model,5
87,Ctrl,male,55,9,5,0.238,EtOH,30_mins,122,125,Model,5
68,Alc+Str,female,55,10,5,0.161,EtOH,24_hrs,101,119,Model,5
69,Alc,female,55,10,5,0.208,EtOH,24_hrs,118,87,Model,5
70,Ctrl,female,55,10,5,0.205,EtOH,24_hrs,97,102,Model,5
