1.876743022106868997e-01,5.275907550721631312e-01
2.210708338836054471e-02,5.479497840845432011e-01
-2.096982346838362765e-01,2.264910580111357818e-01
-4.989301870674066053e-01,3.590450712305127967e-02
-8.194538449284293272e-03,4.267160714773588492e-01
-3.245805340758485813e-01,1.413941928948350135e-01
-2.936737714907453056e-01,1.135642411769401255e-01
-1.349302687432610837e-01,3.148350235455559254e-01
-1.063670474692931661e-01,3.064575323857688938e-01
-2.454173234995889463e-01,2.398386098691367707e-01
-1.470637812779972409e-01,3.394270114088024926e-01
-2.657738463900855552e-01,2.293324923858104936e-01
-1.719343201391371756e-01,2.828306609672783245e-01
-2.303389554673251627e-01,2.457156884190887514e-01
-2.383148821681438656e-01,2.283706361663110918e-01
-2.351504381577465552e-01,2.590814659006797638e-01
-2.369084586685970273e-01,2.109827231956637184e-01
-2.791073890423005355e-01,2.009833418758479873e-01
-2.813719326099983209e-01,2.256705078071334636e-01
-2.308807988274821088e-01,2.604701760814622791e-01
