1.023346615370917673e-01,5.084895322042520815e-01
-4.116221926662398944e-01,-4.517988481908725290e-02
-5.368206154293154730e-01,-3.736336494720871731e-02
-8.718211263028495528e-02,2.695054096860087789e-01
1.891420332743929122e-01,5.714407965171658388e-01
-2.112165362187072848e-01,2.613649947246877159e-01
-8.649373187421653675e-02,3.863146007412600058e-01
2.400076574853522368e-02,3.610317552510408090e-01
-1.513732393542551458e-01,2.261854454303565687e-01
-3.008339944532568699e-01,1.374652697376301247e-01
-4.070684202470442603e-01,2.308830315696945579e-02
-2.913676917791621634e-01,1.277993578041346501e-01
-2.163404795924118995e-01,2.846018834415770526e-01
-2.835769975304332502e-01,1.660428560078397453e-01
-2.480867343470404274e-01,2.196301532603953666e-01
-2.340470787316892565e-01,2.505679052244833560e-01
-2.239776122236051825e-01,2.686110235613012320e-01
-2.466899293916268165e-01,2.426235539012093767e-01
-1.976580722131107970e-01,2.122999574503640074e-01
-2.678455005078085871e-01,2.352282179365395021e-01
