8.971445405106920346e-02,4.392954613527795260e-01
-8.128985024531103221e-02,4.547778290201108797e-01
-4.087460169144943589e-01,1.690182857625794899e-01
-4.464810710088988333e-01,-4.242905001072976023e-02
-2.731848363202206698e-01,2.555591152371536889e-01
-3.289047031108523478e-01,9.119258056047875594e-02
2.450237231231490453e-02,5.008519946306816406e-01
-2.031003951639620553e-01,2.759549105274249348e-01
-5.097673502795971867e-01,-5.109603189816221830e-02
-1.776594265066384903e-01,3.015890325260024984e-01
-2.294716310132157155e-01,1.693391396292010520e-01
-1.078621650925609271e-01,3.856969773410444113e-01
-2.307283920050476334e-01,2.507309122426465975e-01
-2.598531873184435348e-01,2.415702668362615657e-01
-2.156788999860518585e-01,2.450960208397581774e-01
-2.143007880269560961e-01,2.028518917956910750e-01
-2.080415322196998984e-01,1.966606718818140198e-01
-2.338957549465098540e-01,2.580300770770675434e-01
-2.250181898370293976e-01,2.152077469731524806e-01
-1.958574641195579558e-01,2.372332541080878210e-01
