1.603972060493044915e-01,5.028355603191654311e-01
4.766872043270269782e-02,5.733300454095664467e-01
-2.201354831824428315e-01,2.385774214442672736e-01
-5.357359396689357345e-01,-3.351751809489197931e-02
7.431842220225978214e-03,4.402913629290141628e-01
-3.192563158610691731e-01,1.199773163259753167e-01
-2.674731235525106277e-01,1.516744001605424830e-01
-1.236498177073297317e-01,3.042845348850622966e-01
-1.183122037981884922e-01,2.983442509382473462e-01
-2.257907257936470902e-01,2.561879998012508985e-01
-1.391400735885231499e-01,3.337653072319464176e-01
-2.883564263800307836e-01,2.283001480116397530e-01
-1.804682320796150985e-01,2.829939896437358438e-01
-2.211787920219644155e-01,2.684580917314843829e-01
-1.967063307136914518e-01,2.507250225067303440e-01
-3.075632235804381387e-01,2.118022407209162461e-01
-2.501380431296040263e-01,2.006326237832468384e-01
-2.368011195449287731e-01,2.637262619194001290e-01
-1.787496474904066157e-01,3.297025650505481797e-01
-2.374724341796795313e-01,2.676531730453778901e-01
