-5.791885357662889255e-01,-8.795120669018295645e-02
2.412624417045797220e-01,6.980913042707155292e-01
-6.336606848651957780e-01,4.521651667735561431e-02
-3.299121192392733271e-01,2.268354102213906986e-01
-1.052755527178222961e-01,2.551860825546896638e-01
-1.536905525062531308e-01,4.552215520468447796e-01
-3.237089370469641847e-01,1.795914505423458207e-01
-1.764439102480224175e-01,2.885571842813269283e-01
-2.110667057371978239e-01,2.776200625532793675e-01
-1.553560786378591352e-01,2.698229662649280214e-01
-3.825827559198052286e-01,3.843973141660868009e-01
-2.892849462734056742e-01,9.609106310636761350e-02
-3.362290055249106957e-01,1.558918027451743349e-01
-3.337683585208132131e-01,2.554786087284044438e-01
-3.983522111220167417e-01,3.755607038797834640e-01
-2.631173015462879849e-01,2.687252589085724064e-01
-3.595810436539461086e-01,2.977246470224944042e-01
-2.353369139365162899e-01,4.129562322538598562e-01
-1.939294385507292773e-01,1.649592960939322284e-01
-1.956519051753685401e-01,1.993619626475034712e-01
