-6.231859320978736516e-01,-1.893940104058089990e-01
2.831762420624086007e-01,6.749497934155055390e-01
-5.665490493294496055e-01,9.574442101356442358e-02
-1.333203618570947824e-01,3.661594672078583579e-01
-9.924262601532089778e-02,3.109312553973844762e-01
-9.452350572465306744e-02,5.115871775572712332e-01
-1.559216490814170908e-01,3.472067238870394368e-01
-1.412715112123861250e-01,3.164178334547211313e-01
-2.663656422588565054e-01,1.965940894566545194e-01
-1.849381115513213936e-01,2.797631352615198019e-01
-2.900672912417378013e-01,3.771726790409429264e-01
-2.854180454634890896e-01,1.661152291873218001e-01
-2.657257011045788264e-01,2.785165090126789367e-01
-2.548390317826246809e-01,3.250957540104743027e-01
-4.625456770786622873e-01,3.214178754130955773e-01
-3.472569143622644683e-01,2.019984230274490256e-01
-4.068050644166175123e-01,2.397437868126069960e-01
-3.317718239002106495e-01,3.075437448759021919e-01
-2.140060621802987173e-01,2.282699896418915464e-01
-1.847405484633409534e-01,1.834113227532569168e-01
