1.523701223496976564e-01,4.978319097553390860e-01
6.428732176891355232e-02,4.898725258459396548e-01
-3.407915203912266766e-01,4.381337322055411237e-02
-1.778921655808662350e-01,3.758879044412802850e-01
-3.846231560197345689e-01,1.147077163758628560e-01
-4.716189839083198554e-01,3.030657104741282457e-02
-2.425440269895550727e-01,2.108918281800652994e-01
-2.088211656063175548e-01,2.086090093981989579e-01
-2.998986751327530897e-01,2.013389392290395596e-01
-1.624750872320528672e-01,3.489115908902046814e-01
-1.955047901613473915e-01,2.588343341412771559e-01
-3.173796188728127410e-01,9.068062556988200351e-02
-2.181217339309164394e-01,2.742391938020423692e-01
-3.050028794371414942e-01,1.422520233353806174e-01
-2.599180818862513731e-01,1.678265210447416611e-01
-1.982098525003156142e-01,3.244221430739189782e-01
-2.649051160019843532e-01,1.389610280013560961e-01
-2.095961991692060211e-01,2.112220987168088593e-01
-2.357932613805382160e-01,2.996288635809577494e-01
-1.720368879460957845e-01,2.455224474803778811e-01
