3.289965729810409023e-01,6.208434996975564779e-01
-3.431600436998021864e-01,1.803997750256425836e-01
-2.241343085301671367e-01,2.466287259421076627e-01
-2.948400089853241146e-02,4.297247297937781263e-01
-2.501217801609669777e-01,2.891558016190643454e-01
-1.646673934728783151e-01,4.106828497971034553e-01
-3.069573991320792561e-01,2.322039870885570512e-01
-7.174915355338007394e-02,3.886817195192114882e-01
-1.218035260244549195e-01,3.362838933469092240e-01
9.726038798690768428e-02,5.425457267918347704e-01
-2.614226892503428989e-01,2.658823065776295125e-01
-2.763933987424326347e-02,4.514338747032071164e-01
-3.003310140283032004e-01,2.096124143707846221e-01
-3.046096587021589475e-01,2.317475806865517407e-01
-2.975682178202979089e-01,3.214489525783294499e-01
-2.201853341951358067e-01,2.365635838160596582e-01
-2.544416558420712349e-01,2.291070874215691555e-01
-2.535479950358063284e-01,2.698369412216301000e-01
-2.825040087412538092e-01,2.593678389743499513e-01
-2.175506875377292704e-01,2.606211691704199973e-01
