-6.473325389305188970e-01,-1.940043707398672046e-01
-8.955563866854912569e-02,5.283917890364148162e-01
-3.279731109470687134e-01,2.011880784245701492e-01
-1.919884732084364658e-03,4.144889148621128117e-01
5.996542417074429004e-02,4.688883536942760610e-01
-5.625340353287944239e-01,1.512266045659939155e-02
-3.506952575702012020e-01,1.429555971560525773e-01
-1.704963385088343608e-01,3.085436764804842524e-01
-2.890290772140330366e-01,1.791788732986541732e-01
-3.998957010207341289e-01,-4.038996478075511376e-02
-3.083214416829663240e-01,3.551374765499078490e-01
-1.769849035563758263e-02,4.432113739384517248e-01
-2.069919256631047311e-01,2.219328733871699655e-01
-2.146917630268281862e-01,2.521346931664008584e-01
-3.497665778610117848e-01,3.436146937436356241e-01
-2.023328566340361068e-01,2.207683981794022199e-01
-3.151720496664165982e-01,2.820262454101915006e-01
-3.220414075490564132e-01,3.200671766302814469e-01
-2.220303267712745721e-01,2.660625226253532372e-01
-1.803812011792299275e-01,1.452020164672619684e-01
