-4.648903180670391211e-02,3.511033209226543939e-01
-3.915664061943059382e-01,-8.212738303045319377e-02
-7.296026991255678551e-01,-4.326801570397686425e-01
-1.201549427567678435e-01,2.158666026267563320e-01
-2.153134046864740025e-01,1.642872496334143728e-01
-1.607334044874162426e-01,2.448561634761263761e-01
-2.449969122590110043e-02,3.106009882307495529e-01
-1.339356849845194097e-01,2.731165721046094896e-01
-1.477508508679330479e-01,2.050382659968592591e-01
-3.523714866766820553e-01,8.304610642345369720e-02
-1.240350134083047229e-01,3.620919006955498620e-01
-2.131187623305625389e-01,1.668146715422407500e-01
-2.081731815520227458e-01,1.835446570226343110e-01
-2.241585504313581834e-01,3.022937664580792050e-01
-2.564189580348774089e-01,2.006069661505778257e-01
-2.965283324289138545e-01,2.086421615926202788e-01
-2.804031665871004053e-01,1.860108017156852367e-01
-2.138182025542093856e-01,2.610266774074957996e-01
-2.065749776244212854e-01,1.758873886212878879e-01
-2.467579729646999787e-01,2.919135483366356310e-01
