2.464922862235333079e-01,5.954990692622308401e-01
-1.156421560290358044e-02,4.693188331232012178e-01
-2.181644525508474597e-01,1.370991557602074806e-01
-1.080244315337026279e-01,3.944080380657047358e-01
-4.190724838101674288e-01,9.909009068241206308e-02
-3.933098931181315816e-01,2.052651324663323507e-01
-2.433839132182343268e-01,2.128555538771388367e-01
-3.058103241225372249e-01,1.257360817961435950e-01
-2.215084994384513561e-01,2.524835188911506711e-01
-3.010957703180976441e-01,1.985466342416538077e-01
-3.586287536307500301e-01,1.667780467303635328e-01
-2.472071785789627107e-01,1.960642310130044086e-01
-2.143667564415982774e-01,2.886758950324254114e-01
-1.541513883055213863e-01,2.835175388542945374e-01
-1.790271823363392134e-01,3.114298429654438483e-01
-2.771025645974979912e-01,2.364565973899689921e-01
-2.095396507236962358e-01,2.311135562273284316e-01
-2.166171453328892271e-01,2.164183782576226955e-01
-2.780033998758760228e-01,2.843345363701474948e-01
-2.050205256938578136e-01,3.174477584520737361e-01
