3.095261822850589040e-01,6.273764464786723005e-01
-1.300590059433755774e-01,4.722559072125874780e-01
-2.560670708527650330e-01,1.443243352913470556e-01
-6.266972339866677677e-02,4.414355928642117455e-01
-3.835303898384692656e-01,1.251393341110942636e-01
-3.057527034703643731e-01,2.650258236794235112e-01
-2.455714898738083629e-01,2.607084483650147777e-01
-3.374224920570574326e-01,1.016447977312689016e-01
-2.617112486313475928e-01,2.646347721555494248e-01
-2.956723653509844563e-01,2.059378386129512850e-01
-2.022773613449884433e-01,2.813357990367035266e-01
-2.564466298715207815e-01,2.157035459951691936e-01
-1.150210973295387323e-01,3.881376485003055210e-01
-2.762739350703685148e-01,1.296577248341653221e-01
-2.700638548617835810e-01,3.191403549013562824e-01
-2.815962974189823997e-01,2.337917867072074329e-01
-2.078738878127005529e-01,2.271662395831417769e-01
-2.424205630649086951e-01,2.398140356141708895e-01
-2.449225115503376182e-01,2.892370334119094277e-01
-2.302589409664523024e-01,2.798558354020024286e-01
