RID,PI,PI_entries,Anxiety_index,nose.dip,bodycentre.raw.distance,bodycentre.distance.moving,bodycentre.raw.speed,bodycentre.speed.moving,bodycentre.time.moving,bodycentre.total.time,bodycentre.time.stationary,bodycentre.percentage.moving,bodycentre.center.raw.distance,bodycentre.center.distance.moving,bodycentre.center.raw.speed,bodycentre.center.speed.moving,bodycentre.center.time.moving,bodycentre.center.total.time,bodycentre.center.time.stationary,bodycentre.center.percentage.moving,bodycentre.center.transitions,bodycentre.open.raw.distance,bodycentre.open.distance.moving,bodycentre.open.raw.speed,bodycentre.open.speed.moving,bodycentre.open.time.moving,bodycentre.open.total.time,bodycentre.open.time.stationary,bodycentre.open.percentage.moving,bodycentre.open.transitions,bodycentre.closed.raw.distance,bodycentre.closed.distance.moving,bodycentre.closed.raw.speed,bodycentre.closed.speed.moving,bodycentre.closed.time.moving,bodycentre.closed.total.time,bodycentre.closed.time.stationary,bodycentre.closed.percentage.moving,bodycentre.closed.transitions,bodycentre.closed.top.raw.distance,bodycentre.closed.top.distance.moving,bodycentre.closed.top.raw.speed,bodycentre.closed.top.speed.moving,bodycentre.closed.top.time.moving,bodycentre.closed.top.total.time,bodycentre.closed.top.time.stationary,bodycentre.closed.top.percentage.moving,bodycentre.closed.top.transitions,bodycentre.closed.bottom.raw.distance,bodycentre.closed.bottom.distance.moving,bodycentre.closed.bottom.raw.speed,bodycentre.closed.bottom.speed.moving,bodycentre.closed.bottom.time.moving,bodycentre.closed.bottom.total.time,bodycentre.closed.bottom.time.stationary,bodycentre.closed.bottom.percentage.moving,bodycentre.closed.bottom.transitions,bodycentre.open.left.raw.distance,bodycentre.open.left.distance.moving,bodycentre.open.left.raw.speed,bodycentre.open.left.speed.moving,bodycentre.open.left.time.moving,bodycentre.open.left.total.time,bodycentre.open.left.time.stationary,bodycentre.open.left.percentage.moving,bodycentre.open.left.transitions,bodycentre.open.right.raw.distance,bodycentre.open.right.distance.moving,bodycentre.open.right.raw.speed,bodycentre.open.right.speed.moving,bodycentre.open.right.time.moving,bodycentre.open.right.total.time,bodycentre.open.right.time.stationary,bodycentre.open.right.percentage.moving,bodycentre.open.right.transitions
320_T1,0.35068411659726356,0.6811594202898551,0.4840782315564407,14,1333.3447630761952,708.0300828586746,4.472167389330794,9.942247903732643,71.21428571428571,298.14285714285717,226.92857142857144,23.885960709151888,120.2275317589468,46.51053097364013,3.5736421329623256,8.681965781746158,5.357142857142857,33.642857142857146,28.28571428571429,15.923566878980889,37,779.0357911121145,473.74151353654514,4.996106768469812,10.266843946612433,46.142857142857146,155.92857142857142,109.78571428571428,29.59230416857536,22,330.4723503081085,145.69953741053092,3.9241839731242734,9.901910309453557,14.714285714285714,84.21428571428571,69.5,17.472434266327397,47,156.73153333571202,62.40449804459133,3.7701743414088797,10.400749674098556,6,41.57142857142857,35.57142857142857,14.432989690721651,42,173.74081697239646,83.29503936593959,4.074324016103099,9.558447140353723,8.714285714285714,42.642857142857146,33.92857142857143,20.43551088777219,7,461.7151434422473,273.9333558683008,4.788157043104787,10.36504589771949,26.428571428571427,96.42857142857143,70,27.4074074074074,18,317.3206476698671,199.8081576682443,5.333120128905329,10.135196403461668,19.714285714285715,59.5,39.785714285714285,33.13325330132053,6
321_T1,0.35884455032757595,0.65,0.495577724836212,14,1474.2195238236668,873.1446654040126,4.94467497209663,9.834292289345274,88.78571428571429,298.14285714285717,209.3571428571429,29.779587925251555,173.2297741075038,77.45851605911253,4.60192948293179,7.915468794361864,9.785714285714286,37.642857142857146,27.85714285714286,25.996204933586338,54,821.3063428024453,549.9934082122345,5.3405893168760965,10.280250620789431,53.5,153.78571428571428,100.28571428571428,34.78866697631213,28,383.9940159215824,194.38684879122542,4.4613412638192145,9.896057756644204,19.642857142857142,86.07142857142857,66.42857142857143,22.821576763485478,52,217.92703771203014,103.97606900673362,4.480144681304584,10.251161733058245,10.142857142857142,48.642857142857146,38.5,20.85168869309838,38,166.06697820955225,90.4107797844918,4.4369039979651355,9.5169241878412425,9.5,37.42857142857143,27.92857142857143,25.38167938931298,16,562.5032781837521,359.52788455550564,4.807720326356856,9.792588295286146,36.714285714285715,117,80.28571428571428,31.37973137973138,19,258.8030646186932,190.46552365672886,7.035423115847971,11.346882260400868,16.785714285714285,36.785714285714285,20,45.631067961165044,9
322_T1,0.33883579496090355,0.4727272727272727,0.5942184661559119,13,1496.9905109282931,902.7491904993869,5.021051066841424,10.989990145209928,82.14285714285714,298.14285714285717,216.00000000000003,27.55150934355534,194.79769878783014,70.60319141302791,3.787733031985587,8.306257813297401,8.5,51.42857142857143,42.92857142857143,16.52777777777778,55,998.5299704255451,689.5452847428254,6.123267448952095,12.11246422383884,56.92857142857143,163.07142857142858,106.14285714285715,34.91020586947,29,303.63776972060447,142.60071434353364,3.633272458195267,8.531666670125944,16.714285714285715,83.57142857142857,66.85714285714286,20,26,101.98164511650725,34.934256428821136,3.3515094639227736,8.017698196778621,4.357142857142857,30.428571428571427,26.07142857142857,14.319248826291078,14,201.65612460409722,107.6664579147125,3.7946044952383886,8.712892548011416,12.357142857142858,53.142857142857146,40.78571428571429,23.25268817204301,12,533.0555134483084,340.4963080847355,5.5817331251131765,11.947238880166159,28.5,95.5,67,29.84293193717277,13,465.4744569772368,349.0489766580899,6.888628327358684,12.278104706565976,28.428571428571427,67.57142857142857,39.14285714285714,42.071881606765324,16
324_T1,0.48726500909642206,0.6268656716417911,0.4429346596308934,16,1534.1734856527742,912.469110441218,5.1457663629944514,10.99360374025564,83,298.14285714285717,215.14285714285717,27.839003354096786,223.61903165595947,78.29456867502736,3.850758232697949,7.665202527625057,10.214285714285714,58.07142857142857,47.857142857142854,17.589175891758916,53,786.0729207601269,545.674593015508,6.5079957957668695,11.627769105353291,46.92857142857143,120.78571428571429,73.85714285714286,38.85274985215849,25,492.5174409757693,261.9639409128076,4.290755552993634,11.147401740970533,23.5,114.78571428571429,91.28571428571429,20.472930927193527,42,212.8505082289631,100.50827376266946,4.401635325266593,10.741342234178415,9.357142857142858,48.357142857142854,39,19.350073855243725,24,279.6669327468062,161.4556671501381,4.210039847801384,11.416057273242089,14.142857142857142,66.42857142857143,52.28571428571429,21.29032258064516,18,485.0418336788199,300.7125518247513,5.813857595465306,11.167044364844877,26.928571428571427,83.42857142857143,56.5,32.27739726027397,15,301.03108708130696,244.9620411907567,8.05819353563728,12.248102059537835,20,37.357142857142854,17.357142857142854,53.53728489483748,10
325_T1,0.13863773357444242,0.3064516129032258,0.7774553267611659,6.5,1216.712306401693,660.7355262456547,4.080970840829828,9.88279633273415,66.85714285714286,298.14285714285717,231.2857142857143,22.42453282223287,191.57173574905866,48.70485698616674,3.13318259402666,8.315463387882126,5.857142857142857,61.142857142857146,55.28571428571429,9.579439252336448,56,949.3452949087981,604.9497332486571,4.650396826005309,10.070506855506776,60.07142857142857,204.14285714285714,144.07142857142856,29.426172148355494,43,75.79527574383626,7.08093601083078,2.306812740029799,7.625623396279302,0.9285714285714286,32.857142857142854,31.928571428571427,2.8260869565217392,19,48.62665507687983,4.993773970588041,2.27683334808133,6.991283558823258,0.7142857142857143,21.357142857142858,20.642857142857142,3.3444816053511706,11,27.16862066695643,2.087162040242739,2.362488753648385,9.740089521132782,0.21428571428571427,11.5,11.285714285714286,1.8633540372670807,8,626.2689961023543,392.9448950288879,4.41478647806292,10.282670150288656,38.214285714285715,141.85714285714286,103.64285714285714,26.938569989929505,29,323.07629880644384,212.00483821976925,5.187004797351163,9.69956776168879,21.857142857142858,62.285714285714285,40.42857142857143,35.091743119266056,14
326_T1,0.20553887220553885,0.46551724137931033,0.6644719432075754,11,1169.624332371442,581.0422007323926,3.9230332183038303,9.339369472162453,62.214285714285715,298.14285714285717,235.92857142857144,20.8672735984667,241.12685862999643,47.81854712168558,2.9847710175242708,7.046943786353664,6.785714285714286,80.78571428571429,74,8.399646330680813,50,774.1210563432752,462.8430685965668,4.551740776482928,9.832781426937686,47.07142857142857,170.07142857142858,123.00000000000001,27.677446451070974,31,133.17676490945345,55.17968581289486,3.0267446570330327,8.306619369683098,6.642857142857143,44,37.357142857142854,15.0974025974026,27,70.46591067343776,32.48624551672347,3.681055035179585,8.9177928869437,3.642857142857143,19.142857142857142,15.5,19.029850746268657,12,62.71085423601568,22.693440296171385,2.5228504577707453,7.564480098723794,3,24.857142857142858,21.857142857142858,12.068965517241379,15,509.81940241702415,298.95869771306224,4.323120311228552,9.621659236742234,31.071428571428573,117.92857142857143,86.85714285714286,26.347668079951546,22,264.301653926251,163.88437088350457,5.068798842421252,10.242773180219036,16,52.142857142857146,36.142857142857146,30.68493150684931,9
327_T1,0.31244124099028514,0.5606060606060606,0.5634763492018271,3,1219.0609161673055,658.2895908533328,4.08884830530481,9.243785628833159,71.21428571428571,298.14285714285717,226.92857142857144,23.885960709151888,221.5061112442816,70.60398714045101,3.4571745344703926,7.111192949397943,9.928571428571429,64.07142857142857,54.14285714285714,15.496098104793758,56,700.3978341146051,439.51018662573875,4.469266033548072,10.170483657455112,43.214285714285715,156.71428571428572,113.5,27.57520510483136,29,276.9186798640129,138.80973504437287,3.8885270993943637,8.199731184055782,16.928571428571427,71.21428571428571,54.28571428571428,23.771313941825476,37,141.92149970057204,61.78273631773045,3.6390128128351797,8.237698175697394,7.5,39,31.5,19.230769230769234,23,134.99718016344087,77.02699872664243,4.19059982768996,8.169530167977227,9.428571428571429,32.214285714285715,22.785714285714285,29.268292682926827,14,486.1744910740751,272.5921390015012,4.020344285314265,10.122785002708266,26.928571428571427,120.92857142857143,94,22.268163024217362,23,214.22334304053004,166.91804762423757,5.986281043048743,10.249353801488272,16.285714285714285,35.785714285714285,19.5,45.50898203592814,6
328_T1,0.441563055062167,0.625,0.4667184724689165,12,1498.3501075031572,922.7443208206938,5.025611285348394,10.623701062080357,86.85714285714286,298.14285714285717,211.2857142857143,29.132726401533297,246.0497668260574,80.97331111995143,3.180698740133706,7.608230575028994,10.642857142857142,77.35714285714286,66.71428571428572,13.758079409048937,58,773.8256339723138,579.7867377766967,6.891576892883202,11.919257457964395,48.642857142857146,112.28571428571429,63.642857142857146,43.320610687022906,30,373.6415395461871,195.54006484180024,4.208352014196798,9.538539748380499,20.5,88.78571428571429,68.28571428571429,23.08930008045052,50,212.54986658161386,112.33967785290031,3.839610493087218,9.474430662292797,11.857142857142858,55.357142857142854,43.5,21.41935483870968,41,161.0916729645733,83.20038698889995,4.818981669880397,9.626491056566936,8.642857142857142,33.42857142857143,24.78571428571429,25.85470085470085,9,449.05617134288786,328.71045789986346,6.680963229330956,12.505289159233936,26.285714285714285,67.21428571428571,40.92857142857142,39.10733262486716,14,324.7694626294259,251.0762798768332,7.205661611429418,11.230248940177843,22.357142857142858,45.07142857142857,22.71428571428571,49.60380348652932,16
329_T1,0.3279975838115373,0.671875,0.5000637080942314,15,1302.0056375497018,677.7971327434146,4.367052929011937,9.194922343418416,73.71428571428571,298.14285714285717,224.42857142857144,24.72448490656444,196.51717632604485,72.25810661017869,3.4781801119653952,6.976644776155183,10.357142857142858,56.5,46.14285714285714,18.331226295828067,54,752.5585680140379,431.9008827088077,4.735199978515294,10.162373710795476,42.5,158.92857142857142,116.42857142857142,26.741573033707866,21,325.24700713118483,155.8828798122284,4.192871178486729,8.329619531951135,18.714285714285715,77.57142857142857,58.857142857142854,24.125230202578273,43,133.84175322320857,58.6115603356784,3.9037178023435835,8.82324564193008,6.642857142857143,34.285714285714285,27.642857142857142,19.375,23,191.40525390797626,97.27131947655,4.4219035556298145,8.057979128234912,12.071428571428571,43.285714285714285,31.214285714285715,27.887788778877887,20,262.86209133762867,168.97907323490296,5.443889465572191,11.428536354051408,14.785714285714286,48.285714285714285,33.5,30.62130177514793,10,489.69647667640925,262.9218094739048,4.425920383130878,9.486869414006872,27.714285714285715,110.64285714285714,82.92857142857142,25.048418334409302,11
331_T1,0.7200374531835206,0.8117647058823529,0.23409892046706315,25,1484.3921177728498,932.166672688671,4.978794836804,9.96208657835221,93.57142857142857,298.14285714285717,204.5714285714286,31.3847628174413,202.19747570586023,101.68681528124576,4.090700375552085,7.737040293138264,13.142857142857142,49.42857142857143,36.28571428571429,26.589595375722542,63,428.6782679066128,328.4695517702043,6.690630714261515,11.107666001890966,29.571428571428573,64.07142857142857,34.5,46.15384615384615,16,769.3569423730609,455.9894066226189,4.668832766893304,9.974768269869788,45.714285714285715,164.78571428571428,119.07142857142856,27.74165583008236,69,303.3891280553191,138.8674613461169,4.08016118422139,9.769570144952947,14.214285714285714,74.35714285714286,60.142857142857146,19.116234390009605,45,465.96781431774184,317.121945276502,5.152882622787034,10.067363342111175,31.5,90.42857142857143,58.92857142857143,34.834123222748815,24,210.53408490734034,157.0341845249254,6.338660620866161,10.937704394770922,14.357142857142858,33.214285714285715,18.857142857142858,43.225806451612904,10,218.14418299927246,171.4353672452789,7.0694874120134585,11.268052307201431,15.214285714285714,30.857142857142858,15.642857142857144,49.30555555555555,6
332_T1,0.2968847352024922,0.618421052631579,0.5423471060829644,7.5,1236.260093784771,635.5829759915142,4.146536011736175,8.871547022812761,71.64285714285714,298.14285714285717,226.50000000000003,24.029707714422614,198.03071739415682,65.05850631012412,3.4829523159776326,7.3453152285624,8.857142857142858,56.857142857142854,48,15.577889447236181,58,698.71009017611,403.47255560902005,4.334045752089295,9.54158070697007,42.285714285714285,161.21428571428572,118.92857142857144,26.22950819672131,29,289.7128884968481,143.22796216336374,4.256013052419594,8.354964459529551,17.142857142857142,68.07142857142857,50.92857142857143,25.183630640083944,47,164.15872288079723,79.49063960606811,4.216921321708552,8.243473736925582,9.642857142857142,38.92857142857143,29.28571428571429,24.77064220183486,33,125.55416561605088,63.73732255729563,4.308231173099785,8.498309674306084,7.5,29.142857142857142,21.642857142857142,25.73529411764706,14,479.3926362666967,258.1969322860883,3.98781753281863,9.151283675962624,28.214285714285715,120.21428571428571,92,23.469994058229354,21,219.3174539094133,145.2756233229317,5.349206192912519,10.324155972188038,14.071428571428571,41,26.92857142857143,34.3205574912892,8
